window_id,log_id,segment_id,start_sample_in_segment,state_sample_count,history_start_timestamp_us,origin_timestamp_us,end_timestamp_us,history_span_s,cohort,mode,command_pattern,n_high_channels,drive_activity,drive_high,common_activity,common_high,differential_activity,differential_high,rudder_activity,rudder_high
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:275,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,275,51,75747013,76249787,77245242,0.5027739999999999,Sep17,Stabilized,mixed_change,2,0.007464671460517801,False,0.08873295549997307,False,0.5034396543965847,True,0.23591581419344076,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:325,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,325,51,76742540,77245242,78250766,0.502702,Sep17,Stabilized,sustained,1,0.31127012054730446,True,0.15303856116795328,False,0.313064484255562,False,0.18950757362437104,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:375,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,375,51,77747868,78250766,79246030,0.502898,Sep17,Stabilized,lower_change,0,0.0,False,0.1496534020172475,False,0.09563763570172039,False,0.11784012854986982,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:425,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,425,51,78753291,79246030,80251429,0.492739,Sep17,Stabilized,sustained,2,0.12185219561885083,False,0.18862239934762637,True,0.3666105456426232,False,0.3281815707067306,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:475,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,475,51,79748792,80251429,81246902,0.502637,Sep17,Stabilized,lower_change,0,0.006547106059865117,False,0.1656464224338656,False,0.4250677593533655,False,0.16052447141389,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:525,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,525,51,80744168,81246902,82252233,0.502734,Sep17,Stabilized,reversing,2,0.004140654723906093,False,0.171178741384528,False,0.8617991071141528,True,0.23370371912814,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:575,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,575,51,81749512,82252233,83247790,0.502721,Sep17,Stabilized,lower_change,0,0.014492291533671322,False,0.12431430014975042,False,0.18416545692520447,False,0.1763977197208567,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:625,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,625,51,82745061,83247790,84243309,0.502729,Sep17,Stabilized,sustained,1,0.01152731654426628,False,0.21366114781392634,True,0.3590776825228845,False,0.11989189723866042,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:675,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,675,51,83750396,84243309,85248515,0.492913,Sep17,Stabilized,lower_change,0,0.017072356785877547,False,0.11250858568237457,False,0.241459067372074,False,0.14735178739647925,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:725,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,725,51,84745899,85248515,86253949,0.502616,Sep17,Stabilized,lower_change,0,0.011711540135304437,False,0.15379096529824485,False,0.2535368297034455,False,0.0366404859997426,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:775,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,775,51,85751180,86253949,87249381,0.502769,Sep17,Stabilized,lower_change,0,0.010142491274614685,False,0.09038271302832625,False,0.2394777964777082,False,0.049785509595459555,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:825,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,825,51,86746709,87249381,88244859,0.502672,Sep17,Stabilized,lower_change,0,0.0,False,0.136334542037279,False,0.3787682346877252,False,0.16308514355747222,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:875,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,875,51,87752018,88244859,89250191,0.492841,Sep17,Stabilized,lower_change,0,0.07099819820556662,False,0.12682202736112194,False,0.1298185869731853,False,0.05853563835010637,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:25,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,25,51,89930282,90433026,91428528,0.502744,Sep17,Mission,sustained,2,0.36589632017546797,True,0.10257371778824353,False,0.9504845119178734,True,0.14630203780605558,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:75,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,75,51,90925823,91428528,92424029,0.502705,Sep17,Mission,sustained,4,0.38425913387408056,True,0.3775014697738843,True,0.69543664356742,True,0.7387976510174284,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:125,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,125,51,91931173,92424029,93429391,0.4928559999999999,Sep17,Mission,mixed_change,4,0.3275917284682309,True,0.21565943175026525,True,0.6385025678942811,True,0.6374457196319283,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:175,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,175,51,92926672,93429391,94424796,0.502719,Sep17,Mission,sustained,3,0.39339680818822403,True,0.17767513531738702,True,0.6304766575375611,True,0.16405308392380757,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:225,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,225,51,93931949,94424796,95430184,0.492847,Sep17,Mission,sustained,1,0.38866150406943256,True,0.10693263864433425,False,0.4521991676132906,False,0.0981686689303848,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:275,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,275,51,94927465,95430184,96425640,0.502719,Sep17,Mission,lower_change,0,0.18853365345597325,False,0.10351696455279312,False,0.3802606777529933,False,0.16940125333946543,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:325,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,325,51,95922956,96425640,97430977,0.502684,Sep17,Mission,sustained,2,0.39000703110410295,True,0.24945165621030718,True,0.17226342331178127,False,0.0632114464888746,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:375,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,375,51,96928293,97430977,98426483,0.502684,Sep17,Mission,lower_change,0,0.2963076277407967,False,0.0972617774868089,False,0.13956674154986018,False,0.04040491315495059,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:425,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,425,51,97933646,98426483,99431869,0.4928369999999999,Sep17,Mission,sustained,1,0.11848463995464542,False,0.1882526459932049,True,0.46117417074346273,False,0.045200192811476705,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:475,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,475,51,98929137,99431869,100427333,0.502732,Sep17,Mission,lower_change,0,0.08572181840461018,False,0.09195833293964123,False,0.1781783898701659,False,0.15263286952591165,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:525,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,525,51,99924674,100427333,101432618,0.502659,Sep17,Mission,lower_change,0,0.25257076356380376,False,0.08673574596611537,False,0.12391958874824806,False,0.07067548653398929,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:575,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,575,51,100930020,101432618,102428165,0.502598,Sep17,Mission,lower_change,0,0.06129814762823132,False,0.11258447354455071,False,0.1762008279358844,False,0.06528299465124339,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:625,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,625,51,101925474,102428165,103423658,0.502691,Sep17,Mission,sustained,2,0.3525835235269487,True,0.2263847576754361,True,0.08845855819180647,False,0.06489242680341877,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:675,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,675,51,102930887,103423658,104428986,0.4927709999999999,Sep17,Mission,sustained,1,0.3273093053701565,True,0.15793520154419943,False,0.15488667011147417,False,0.04767392956865489,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:725,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,725,51,103926322,104428986,105434362,0.502664,Sep17,Mission,sustained,1,0.34391500103839434,True,0.1152644291197427,False,0.2022325697484299,False,0.08504757807586022,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:775,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,775,51,104931688,105434362,106429888,0.502674,Sep17,Mission,sustained,1,0.1158123887960662,False,0.09584071146276593,False,0.7742850958260115,True,0.086002000887337,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:825,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,825,51,105927208,106429888,107425337,0.50268,Sep17,Mission,sustained,3,0.33723898383365064,True,0.06129870976364978,False,0.6345565932800178,True,0.2924741084065642,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:875,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,875,51,106932622,107425337,108430669,0.4927149999999999,Sep17,Mission,mixed_change,1,0.08361648907989512,False,0.07663076579876087,False,0.4031071538793947,False,0.2778875024207896,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:925,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,925,51,107928019,108430669,109426176,0.5026499999999999,Sep17,Mission,sustained,1,0.2259040769518224,False,0.12988796425763255,False,0.1282779061677308,False,0.28626043399325934,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:975,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,975,51,108933375,109426176,110431525,0.492801,Sep17,Mission,lower_change,0,0.17354656723780332,False,0.1647016110247395,False,0.2288263891765476,False,0.17401358216808208,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1025,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1025,51,109928868,110431525,111427052,0.502657,Sep17,Mission,sustained,1,0.18973905519555048,False,0.0844622545404139,False,0.17287519380214736,False,0.25178676263738137,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1075,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1075,51,110924478,111427052,112432351,0.502574,Sep17,Mission,sustained,1,0.11245022540909044,False,0.07434105831856992,False,0.31638175992213735,False,0.22965390602902358,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1125,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1125,51,111929688,112432351,113427819,0.502663,Sep17,Mission,sustained,1,0.20022052090508843,False,0.1402893383750823,False,0.14048016794747026,False,0.24497883929887682,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1175,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1175,51,112925255,113427819,114423305,0.502564,Sep17,Mission,lower_change,0,0.22809158652846492,False,0.0969900683556421,False,0.11074829899753236,False,0.11821819681681507,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1225,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1225,51,113930521,114423305,115428654,0.492784,Sep17,Mission,sustained,2,0.38941866903747263,True,0.11920109944612883,False,0.7263883804896194,True,0.15393528831262665,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1275,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1275,51,114926392,115428654,116424149,0.502262,Sep17,Mission,lower_change,0,0.18809278245009697,False,0.07443672997243908,False,0.11635087163138638,False,0.07600843112537002,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1325,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1325,51,115931394,116424149,117429523,0.492755,Sep17,Mission,sustained,2,0.38923296556882625,True,0.10498864257712666,False,0.5775805093049595,True,0.03795703418930437,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1375,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1375,51,116926918,117429523,118424969,0.502605,Sep17,Mission,sustained,1,0.3290616081611116,True,0.1330631681283309,False,0.11847778493715516,False,0.04620050917941,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1425,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1425,51,117932203,118424969,119430402,0.492766,Sep17,Mission,lower_change,0,0.23780477846615716,False,0.1633184897758226,False,0.35088961962487913,False,0.14312287202867832,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1475,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1475,51,118928034,119430402,120425891,0.5023679999999999,Sep17,Mission,mixed_change,4,0.3277595533412447,True,0.2608989109996731,True,0.8258226858268489,True,0.2537164302406599,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1525,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1525,51,119923163,120425891,121431142,0.502728,Sep17,Mission,sustained,1,0.11385561290569327,False,0.17442679838824615,False,0.1793781663380093,False,0.29148096890549746,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1575,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1575,51,120928574,121431142,122426645,0.502568,Sep17,Mission,sustained,2,0.084779537758816,False,0.16039454540988593,False,0.660780633759891,True,0.4021952012653192,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1625,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1625,51,121924047,122426645,123422166,0.502598,Sep17,Mission,sustained,1,0.22208866036247263,False,0.06530514087387652,False,0.2557680787205246,False,0.48801335003913826,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1675,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1675,51,122929587,123422166,124427465,0.492579,Sep17,Mission,mixed_change,1,0.17768839605415157,False,0.21985695270291908,True,0.2393370643699889,False,0.06453395115203596,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1725,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1725,51,123924872,124427465,125432827,0.502593,Sep17,Mission,sustained,1,0.3075038646906984,True,0.12511011467098723,False,0.2347162822267563,False,0.06871328683723331,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1775,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1775,51,124930254,125432827,126428343,0.5025729999999999,Sep17,Mission,sustained,2,0.09503471389287083,False,0.1249508940201193,False,0.910685411920951,True,0.47576130203992106,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1825,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1825,51,125925681,126428343,127423838,0.5026619999999999,Sep17,Mission,sustained,1,0.22433191307458467,False,0.07954107282993615,False,0.0983553649895379,False,0.6924986616467403,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1875,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1875,51,126931344,127423838,128429166,0.492494,Sep17,Mission,lower_change,0,0.10709618800617432,False,0.11945476071325284,False,0.24815349789623362,False,0.0796406291060442,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1925,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1925,51,127926521,128429166,129424671,0.502645,Sep17,Mission,sustained,2,0.07419401108752781,False,0.20261390987747346,True,0.5670876502931106,True,0.14263706731781073,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:1975,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,1975,51,128931795,129424671,130429924,0.492876,Sep17,Mission,sustained,1,0.13454713674430668,False,0.14619658049369583,False,0.6073439103564647,True,0.16821089951128199,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2025,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2025,51,129927341,130429924,131425443,0.502583,Sep17,Mission,lower_change,0,0.16282899559305344,False,0.14067950678236518,False,0.06768363745071021,False,0.07201495099389661,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2075,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2075,51,130922824,131425443,132430751,0.5026189999999999,Sep17,Mission,sustained,1,0.3575512257402121,True,0.10767196137804436,False,0.15586462812217483,False,0.1296159155633753,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2125,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2125,51,131928084,132430751,133426281,0.502667,Sep17,Mission,sustained,1,0.3617499044430646,True,0.15894064524636772,False,0.2708744717517449,False,0.13422290315740973,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2175,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2175,51,132933465,133426281,134431612,0.492816,Sep17,Mission,sustained,3,0.07114709997224901,False,0.22691565693172938,True,1.1481072706802191,True,0.30440587135626473,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2225,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2225,51,133928934,134431612,135427095,0.502678,Sep17,Mission,sustained,1,0.1346896664730496,False,0.16459189800371596,False,0.18147972706808846,False,0.7907187461244861,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2275,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2275,51,134924382,135427095,136432429,0.502713,Sep17,Mission,sustained,3,0.38787985060074903,True,0.31015825047593276,True,0.8841620417630821,True,0.22266914616231176,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2325,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2325,51,135929735,136432429,137427905,0.502694,Sep17,Mission,mixed_change,2,0.1332493551747153,False,0.08102005850550978,False,0.8475118646267489,True,0.22548015349762512,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2375,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2375,51,136925207,137427905,138423363,0.502698,Sep17,Mission,mixed_change,3,0.3879231369028316,True,0.3114126583771419,True,0.36543141373536664,False,0.4289103370109032,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2425,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2425,51,137930560,138423363,139428712,0.492803,Sep17,Mission,sustained,1,0.12966668969699224,False,0.19722157187194525,True,0.09610328131724967,False,0.10627250678207412,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2475,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2475,51,138926103,139428712,140434045,0.502609,Sep17,Mission,sustained,4,0.37714084830781636,True,0.2656376127033082,True,1.171948497164211,True,0.4527680338556927,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2525,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2525,51,139931357,140434045,141429551,0.502688,Sep17,Mission,sustained,1,0.19420865112160235,False,0.08699446033550594,False,0.8300993452578916,True,0.17506991707347894,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2575,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2575,51,140926902,141429551,142425024,0.502649,Sep17,Mission,mixed_change,1,0.2648127648037809,False,0.2275986296952105,True,0.25480311049920973,False,0.15072425283776467,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2625,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2625,51,141932213,142425024,143430351,0.492811,Sep17,Mission,sustained,2,0.377953780328466,True,0.10361615777984291,False,0.567718215194292,True,0.08384967066136777,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2675,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2675,51,142927665,143430351,144425856,0.502686,Sep17,Mission,sustained,2,0.39060113229531507,True,0.08378774450017984,False,0.8159468637871733,True,0.1979883295912592,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:1:2725,9.17数据/log_13_2026-9-17-06-52-30.ulg,1,2725,51,143933066,144425856,145431191,0.4927899999999999,Sep17,Mission,sustained,1,0.3903831048869647,True,0.09940128351978919,False,0.15478983428036297,False,0.22496799133659792,False
