h0_rmse,h1_rmse,h2_rmse,h3_rmse,h4_rmse,h5_rmse,h6_rmse,h7_rmse,h8_rmse,h9_rmse,h10_rmse,h11_rmse,h12_rmse,h13_rmse,h14_rmse,h15_rmse,h16_rmse,h17_rmse,h18_rmse,h19_rmse,h20_rmse,h21_rmse,h22_rmse,h23_rmse,h24_rmse,h25_rmse,h26_rmse,h27_rmse,h28_rmse,h29_rmse,h30_rmse,h31_rmse,h32_rmse,h33_rmse,h34_rmse,h35_rmse,h36_rmse,h37_rmse,h38_rmse,h39_rmse,h40_rmse,h41_rmse,h42_rmse,h43_rmse,h44_rmse,h45_rmse,h46_rmse,h47_rmse,h48_rmse,h49_rmse,h50_rmse,h51_rmse,h52_rmse,h53_rmse,h54_rmse,h55_rmse,h56_rmse,h57_rmse,h58_rmse,h59_rmse,h60_rmse,h61_rmse,h62_rmse,h63_rmse,step
0.35244128,0.3776287,0.2428542,0.28108987,0.24877004,0.3501288,0.24983343,0.26314408,0.22553775,0.2927732,0.33316502,0.29263023,0.27711135,0.32192007,0.40159264,0.27890068,0.29253212,0.3864146,0.28682563,0.20728342,0.35235503,0.224782,0.29033986,0.32620358,0.4799889,0.32556775,0.36309057,0.26079172,0.4548883,0.2703493,0.31659633,0.30470335,0.28505355,0.26713148,0.35606843,0.28928435,0.21019217,0.31836516,0.2991795,0.28548908,0.33451355,0.3017359,0.23099038,0.342568,0.26024938,0.3000634,0.29177704,0.31709638,0.21316564,0.32400337,0.3336569,0.33552724,0.35513508,0.24139354,0.26918733,0.2298458,0.2978715,0.34288955,0.2857323,0.33957338,0.26560396,0.27214384,0.32355335,0.29699513,174
0.34707668,0.3771563,0.24219622,0.27945703,0.24938135,0.35376754,0.25330487,0.26375583,0.22098804,0.30039087,0.33148625,0.28984645,0.28443998,0.32384053,0.4055616,0.28074804,0.29354215,0.38435286,0.28864148,0.20955558,0.35142696,0.22783719,0.2902782,0.33321998,0.48044792,0.32368776,0.36024842,0.25269422,0.4512744,0.27593663,0.32018983,0.306496,0.28407818,0.2708761,0.35432714,0.29048133,0.21263333,0.32157388,0.29960492,0.28383437,0.33552778,0.30790547,0.22952624,0.34694105,0.26851764,0.30246532,0.29287785,0.32095978,0.21519177,0.32154134,0.33083904,0.33940294,0.35606855,0.24159615,0.2676846,0.22879162,0.30478272,0.3450391,0.28798074,0.34418896,0.26766023,0.27420837,0.32994604,0.29770947,175
0.34415188,0.37576172,0.23689272,0.2754363,0.24556184,0.35833803,0.25875357,0.26527894,0.21809377,0.30165905,0.33065906,0.28566873,0.28994712,0.32490647,0.40707937,0.2817836,0.29631037,0.38273746,0.29184514,0.21352255,0.34971267,0.22868755,0.28518546,0.33506513,0.4798445,0.325807,0.35599008,0.24906671,0.44737986,0.28138915,0.32129434,0.31124374,0.28262115,0.26825002,0.351464,0.29010445,0.21641739,0.32557935,0.29789948,0.2798476,0.33802363,0.30645153,0.22508153,0.3460849,0.27193335,0.305576,0.296052,0.31970072,0.22089186,0.32007548,0.32988104,0.3387225,0.35540575,0.24074017,0.26832575,0.22984996,0.30458638,0.35187668,0.29109737,0.34493247,0.26801455,0.27539343,0.33321247,0.3000731,176
0.33903432,0.37347612,0.23197338,0.27571806,0.24223001,0.36246136,0.26390418,0.2695109,0.22135411,0.29999265,0.3294314,0.28178352,0.29315943,0.327217,0.40651315,0.28483433,0.30023184,0.38133135,0.29649532,0.21376015,0.35355523,0.22712974,0.27643004,0.3348232,0.48089692,0.32655323,0.35413343,0.2471033,0.44585314,0.2873263,0.32292432,0.31594005,0.2817595,0.26717165,0.34684458,0.28939623,0.22016457,0.32880753,0.29614547,0.27400815,0.33892053,0.304908,0.22696562,0.3423017,0.27037323,0.30800232,0.30205294,0.3131483,0.22326928,0.31685123,0.32930773,0.3397387,0.3536777,0.23847361,0.27278215,0.23115602,0.29993767,0.3603237,0.29377073,0.3415612,0.26344058,0.2792862,0.33706045,0.29915807,177
0.34191787,0.37182307,0.23522921,0.2774616,0.24101481,0.3633986,0.25848123,0.27101406,0.22560297,0.2982333,0.32921854,0.28564087,0.29739016,0.33143085,0.4064149,0.28222126,0.30222163,0.38169754,0.2999001,0.21393113,0.36161947,0.23051007,0.27565053,0.33688015,0.4816544,0.32962325,0.35510463,0.24805745,0.4476715,0.29026955,0.32180607,0.3149242,0.28009975,0.26424435,0.34374976,0.28943667,0.22435062,0.33072326,0.29228038,0.2738696,0.33433756,0.3045502,0.2283392,0.33862492,0.268935,0.30513272,0.30173066,0.3090549,0.21595833,0.31863675,0.33272833,0.33909693,0.35638312,0.23469871,0.27775988,0.23229913,0.29486752,0.36644053,0.29217413,0.33701172,0.25675339,0.28368297,0.34001732,0.29899728,178
0.3508412,0.36978096,0.23773818,0.2780488,0.24134885,0.36229587,0.25645402,0.26877186,0.22865637,0.3017156,0.32947227,0.2932053,0.30200207,0.333008,0.40630203,0.28462663,0.29629847,0.3799407,0.30357468,0.21258989,0.3710811,0.23206809,0.28143665,0.33747917,0.48037124,0.33294967,0.35640773,0.2534285,0.45189834,0.29205608,0.3187361,0.31547874,0.27901417,0.26462805,0.34074208,0.28548598,0.22420481,0.3308738,0.28694627,0.27671528,0.33286265,0.30356646,0.23215452,0.33519948,0.27021503,0.29789618,0.29976228,0.31315586,0.20916638,0.32407182,0.33705848,0.3393118,0.35734043,0.232227,0.2842158,0.23438963,0.29577568,0.37052882,0.29380828,0.33087063,0.25366396,0.28670502,0.34213263,0.2996406,179
0.35523385,0.36879545,0.23370221,0.27555472,0.24181888,0.35978097,0.2568022,0.26575553,0.22980982,0.30313286,0.32922703,0.2947157,0.29559463,0.32937023,0.40625745,0.2859486,0.29105154,0.37687474,0.3062392,0.21142116,0.37730783,0.23492612,0.28688002,0.3351823,0.47767186,0.32977936,0.3577674,0.2555873,0.45434728,0.28690735,0.31680617,0.3140749,0.27494872,0.2643231,0.33995837,0.27971074,0.2222577,0.3293716,0.2829605,0.27752635,0.33193576,0.29883155,0.23361963,0.33505827,0.2691974,0.2933993,0.30013263,0.31693617,0.20921142,0.32527035,0.33787286,0.3374714,0.35466775,0.23270145,0.29079914,0.22981083,0.2989017,0.37045693,0.29508093,0.32448235,0.25694773,0.28736833,0.33871302,0.30397752,180
0.35487157,0.3690689,0.22802779,0.27432036,0.24331278,0.3561899,0.25987428,0.26254553,0.23096947,0.30203727,0.3288359,0.2923487,0.2876193,0.32427374,0.40646687,0.2869031,0.29324716,0.3777179,0.30750388,0.20930853,0.3789443,0.23490931,0.29172125,0.33277676,0.4750979,0.32312167,0.36023155,0.25853005,0.4551642,0.28023747,0.31688434,0.31162173,0.27328545,0.26350132,0.3391969,0.27762967,0.22024295,0.32636747,0.28689405,0.27319673,0.33118463,0.29451436,0.23354457,0.33924422,0.26991132,0.292512,0.300406,0.31739053,0.21300428,0.32763946,0.33743617,0.3349334,0.34950554,0.23320177,0.2955825,0.22945832,0.3031898,0.36724135,0.29338092,0.31992522,0.26269504,0.29207265,0.33471695,0.30888236,181
0.3562106,0.36847296,0.23060118,0.27550617,0.24202415,0.35280457,0.25902945,0.2619277,0.2341991,0.29561248,0.32800567,0.2924004,0.28181368,0.31949502,0.4075042,0.2828675,0.29738545,0.38123724,0.30414107,0.21089555,0.37427703,0.23106979,0.2929149,0.33056366,0.4730262,0.3193139,0.36194438,0.2589286,0.45294642,0.27190295,0.31818354,0.30857486,0.27551064,0.2621358,0.3414651,0.2787444,0.21664341,0.32493338,0.28971937,0.27502567,0.32995227,0.29546008,0.2317913,0.3423755,0.2702423,0.29321584,0.30416548,0.313373,0.21504286,0.33123878,0.33753276,0.33278024,0.34989664,0.23316643,0.2987227,0.23301716,0.30044946,0.36203584,0.28929755,0.32207382,0.26256347,0.2990949,0.3320015,0.31185478,182
0.35899967,0.36925986,0.2365182,0.28224543,0.24147528,0.34967554,0.25651762,0.26508695,0.2349404,0.29085034,0.32811025,0.2937361,0.28004044,0.31471732,0.40724266,0.2812358,0.30314738,0.38476068,0.29755685,0.21234393,0.3619093,0.23208,0.2981704,0.32746813,0.4732842,0.3205523,0.36294445,0.26104844,0.4503634,0.26621237,0.3196147,0.30170918,0.27887195,0.25869334,0.34594965,0.2851585,0.2103686,0.32381153,0.29261905,0.28051317,0.3302244,0.29831305,0.22781351,0.33781824,0.26819775,0.29854748,0.3031995,0.31014967,0.21444555,0.33678854,0.33521393,0.3318087,0.3547299,0.23203023,0.29390612,0.23587972,0.2923882,0.35872623,0.28501025,0.3222238,0.2592581,0.30029556,0.3282606,0.31152526,183
0.35885465,0.36906978,0.23874472,0.28772002,0.24094027,0.34851885,0.25390467,0.26600116,0.23527063,0.2932363,0.32856226,0.29472366,0.28143454,0.31331536,0.40587106,0.28517422,0.3064608,0.38603532,0.2923903,0.2103483,0.351086,0.23124719,0.30427793,0.32530063,0.47425112,0.3243572,0.3611282,0.26302424,0.44943675,0.26799604,0.31699792,0.30062383,0.28022164,0.25805214,0.35173377,0.28770778,0.20961162,0.324648,0.29276252,0.28454787,0.33096105,0.29914474,0.22701544,0.33302182,0.2651562,0.3017812,0.30555665,0.30775094,0.21495079,0.3418827,0.33505315,0.33331528,0.35789332,0.23331544,0.2856653,0.237576,0.2887461,0.3579543,0.28410232,0.3259774,0.25772262,0.2927258,0.3304465,0.30907965,184
0.3597068,0.36880347,0.23553643,0.28722057,0.24156012,0.3501334,0.25288644,0.26601088,0.23644379,0.29699054,0.32731324,0.2951169,0.28404063,0.31583333,0.4036128,0.29037172,0.30301797,0.38500682,0.29115152,0.20593889,0.35013217,0.23099259,0.30647323,0.3258122,0.47590798,0.32247135,0.36011374,0.26355648,0.4501924,0.27470276,0.3130265,0.2996479,0.2817028,0.2607692,0.35621476,0.28897744,0.21018071,0.3254075,0.2910519,0.28861928,0.3307472,0.29935193,0.23030676,0.337114,0.26492718,0.30090111,0.30443352,0.30578107,0.2134859,0.3422619,0.33516422,0.3359535,0.35994092,0.23664168,0.27825257,0.23642215,0.29110715,0.35806316,0.28364718,0.33035585,0.25976795,0.2839667,0.3324724,0.30276257,185
0.35748127,0.36911225,0.23169185,0.28073564,0.24499445,0.35382655,0.2559284,0.26330292,0.23311159,0.3006901,0.3263681,0.2950923,0.28397408,0.31903,0.40476552,0.2927995,0.3016226,0.3823925,0.2915626,0.20256472,0.3574932,0.23304899,0.30644608,0.328018,0.47516832,0.3162111,0.3581823,0.2597245,0.45121092,0.2777314,0.31174412,0.30180356,0.2815082,0.26252177,0.357474,0.28983828,0.21463238,0.32576057,0.29670233,0.28826636,0.33080387,0.2995369,0.23308095,0.34331483,0.26594192,0.30463377,0.29933786,0.30845046,0.21034834,0.3383458,0.32984018,0.33858743,0.35877797,0.23947136,0.27182114,0.2357404,0.2997927,0.35775024,0.28656703,0.33319858,0.26327896,0.27949515,0.3326316,0.2958911,186
0.3516964,0.36855796,0.23500654,0.27961016,0.24892643,0.35641134,0.2618683,0.26110372,0.22805305,0.29948032,0.32789356,0.29722953,0.28315124,0.32132617,0.40801314,0.28873146,0.30197424,0.38183767,0.29421392,0.20437288,0.36169058,0.23682925,0.30082393,0.33301774,0.47294444,0.3168132,0.3560749,0.25457913,0.45248964,0.28013995,0.31389177,0.3072921,0.28010753,0.26312175,0.35803232,0.29195756,0.22154538,0.32720357,0.30891997,0.2856524,0.33088252,0.29833165,0.23265485,0.34520838,0.26767042,0.31273186,0.2991546,0.31629825,0.21223505,0.33322904,0.32469,0.33898875,0.3555624,0.24168177,0.27021018,0.23528528,0.30329147,0.356636,0.2910919,0.33608112,0.26627508,0.27922866,0.33276638,0.29165548,187
0.34334275,0.366203,0.23891747,0.28191403,0.24834564,0.3602509,0.26590848,0.26152036,0.22597592,0.29929677,0.32826746,0.29859352,0.28466228,0.3258251,0.41131166,0.2892004,0.3011258,0.38324797,0.29892263,0.20869069,0.36257398,0.23500548,0.29449856,0.33798128,0.47233203,0.32716632,0.35540202,0.24800867,0.45229894,0.2812812,0.31471643,0.30989072,0.28053966,0.26799354,0.35784435,0.29227793,0.22179385,0.32930133,0.30834106,0.28369188,0.33821315,0.29869568,0.23051953,0.3459459,0.26459324,0.31772906,0.30592197,0.31885174,0.21848087,0.32659286,0.32638964,0.3412943,0.35509565,0.24369206,0.2732609,0.23600934,0.30332196,0.35578156,0.29087865,0.34038135,0.26780754,0.2797329,0.33857894,0.2909732,188
0.34052387,0.36664483,0.23548011,0.2782413,0.24698871,0.36355558,0.27058253,0.2643824,0.2294017,0.30102783,0.329032,0.29566973,0.28972718,0.32881612,0.40993518,0.28874978,0.3022935,0.38640422,0.30624938,0.21305685,0.365103,0.2339035,0.28883526,0.3415522,0.47341374,0.3338738,0.35364044,0.24780095,0.45438427,0.28473014,0.31671625,0.30827624,0.27970374,0.27171603,0.35398036,0.29320243,0.22060363,0.33057767,0.30586985,0.27971813,0.34290284,0.29870725,0.23088081,0.34342903,0.26255897,0.318731,0.3063124,0.315478,0.21998745,0.32053876,0.33360448,0.34557375,0.35654706,0.24336837,0.27950594,0.2395377,0.30408135,0.35632727,0.28713927,0.34123334,0.26909688,0.28222507,0.3413676,0.2921209,189
0.34088054,0.36655802,0.22856677,0.27446944,0.24769625,0.36525324,0.27150732,0.26665157,0.2316813,0.2962423,0.32876945,0.2898677,0.29340902,0.3311617,0.4093553,0.28590786,0.30121106,0.38678572,0.3108336,0.21237017,0.37089095,0.23552614,0.2829716,0.3427425,0.47463113,0.33115637,0.35648432,0.24828014,0.4563044,0.2869714,0.32150614,0.30860138,0.27862576,0.27222383,0.34891224,0.29340556,0.21933417,0.32959506,0.30231535,0.27252537,0.34066013,0.298506,0.23074728,0.33748442,0.26171306,0.31972373,0.30165234,0.31115898,0.21637982,0.31656832,0.33692247,0.34995604,0.3549366,0.24135457,0.28309903,0.24208163,0.30088907,0.356831,0.2863951,0.3361511,0.26926914,0.2844803,0.34244686,0.29385123,190
0.3424266,0.36555827,0.22724023,0.27837625,0.2496999,0.3643445,0.262121,0.26730603,0.23512809,0.2931491,0.33026662,0.29406354,0.29429913,0.33169553,0.4086283,0.27912113,0.29608095,0.38886333,0.30898836,0.2143786,0.37763095,0.23578255,0.2755805,0.3455139,0.47484806,0.3343015,0.35897574,0.24952045,0.45784283,0.2913984,0.32771072,0.3090165,0.27612802,0.27236578,0.34782645,0.2944151,0.221204,0.32812548,0.29914737,0.26695043,0.33460224,0.30218506,0.23126511,0.33364382,0.25786465,0.31718144,0.29751283,0.30846676,0.21602848,0.31248444,0.34153005,0.3492012,0.35435823,0.23796381,0.28541747,0.23967524,0.29698512,0.35728323,0.2885935,0.3289775,0.264122,0.28407386,0.34677824,0.29745275,191
0.34508952,0.36483672,0.22845696,0.2805492,0.2496708,0.3607168,0.2526756,0.26585484,0.2356488,0.2985766,0.3326193,0.3027749,0.29312485,0.33022368,0.40770254,0.28151935,0.29071352,0.3880406,0.30284414,0.21719436,0.38126093,0.23815481,0.27854714,0.34731397,0.47436702,0.34014216,0.36011872,0.25256598,0.45885277,0.29330757,0.32921627,0.31171384,0.273745,0.2712322,0.3521949,0.29296893,0.22234096,0.32581326,0.29215384,0.27071065,0.33255455,0.3087637,0.23024261,0.33227658,0.25612274,0.30692405,0.29547843,0.30797103,0.21347265,0.31462213,0.34243083,0.35125002,0.35460573,0.23884073,0.28625655,0.23534048,0.2990939,0.35862827,0.2905961,0.32318082,0.2570392,0.28348914,0.34594893,0.3008825,192
0.3505215,0.36341786,0.22556251,0.27424094,0.24757892,0.35672215,0.25025865,0.2599189,0.23645878,0.31014392,0.33265033,0.30403414,0.29406774,0.32797566,0.41027758,0.28927636,0.28909808,0.38538057,0.29896298,0.21792553,0.381948,0.2376078,0.28731436,0.34669828,0.4738366,0.34007564,0.36093485,0.2563562,0.4585019,0.29183564,0.32742906,0.31208715,0.2718015,0.2704491,0.35341808,0.28970137,0.22019698,0.3250285,0.28100437,0.27549985,0.33339754,0.3114241,0.23018017,0.3313113,0.25935712,0.29469213,0.29553828,0.3059552,0.21012905,0.32097054,0.34363487,0.35405108,0.35132083,0.24126402,0.29025963,0.23469621,0.3089072,0.3604205,0.29118782,0.31997946,0.25188997,0.28479823,0.34388384,0.30351928,193
0.35071164,0.3632934,0.22369438,0.2688461,0.24645932,0.35327032,0.25284654,0.25828573,0.23738202,0.30882844,0.3308429,0.2980791,0.28916216,0.32361847,0.41257918,0.2902552,0.2913614,0.38542336,0.3019999,0.21758053,0.3806799,0.23747742,0.29052982,0.3378941,0.47359014,0.3304205,0.36220118,0.256935,0.45781764,0.2871906,0.32443488,0.3123554,0.27249223,0.262348,0.35322478,0.28859022,0.21682602,0.32490563,0.2746069,0.2833402,0.32919014,0.30704495,0.23272637,0.33049423,0.26075318,0.2879909,0.2986831,0.30284497,0.21100922,0.3274933,0.3368786,0.35156253,0.34756637,0.24124289,0.29369998,0.23224823,0.3109597,0.36206317,0.29158103,0.32038075,0.24937804,0.2918871,0.33741832,0.3041845,194
0.34827438,0.36580268,0.22625409,0.26862964,0.24505216,0.35024536,0.2543322,0.26096252,0.23598222,0.29907,0.32808542,0.28902194,0.27884942,0.31718943,0.41409722,0.28717285,0.296974,0.38546398,0.30271232,0.21756753,0.3771635,0.23872057,0.2940736,0.32953784,0.4719289,0.31981227,0.3657603,0.25828025,0.45842516,0.28039324,0.32347584,0.31240305,0.27314425,0.25389478,0.35299474,0.291238,0.2162003,0.3266242,0.27545723,0.28691095,0.32571453,0.29820332,0.23437235,0.32917857,0.25675952,0.28861496,0.3049885,0.3016266,0.21702632,0.33292627,0.3295914,0.34797078,0.34338188,0.23930249,0.2936784,0.2273868,0.30802742,0.3626671,0.29110703,0.32221156,0.24821523,0.29759797,0.33408773,0.30418688,195
0.34773904,0.36840886,0.23263946,0.27850112,0.24743344,0.34814432,0.25504485,0.26539576,0.23543231,0.29180798,0.32567206,0.28235066,0.27106312,0.31157926,0.41370627,0.27937412,0.30412108,0.39017588,0.2994733,0.21419631,0.37342733,0.2396987,0.3017854,0.32437116,0.47268313,0.31491548,0.36674333,0.2594716,0.45796198,0.27672777,0.32308528,0.30871964,0.27651867,0.25389516,0.35467908,0.29717803,0.21779619,0.32720956,0.28084892,0.2870938,0.32501718,0.29415193,0.23377576,0.33242628,0.25223988,0.295467,0.3038253,0.30542338,0.22140871,0.33847296,0.32730973,0.34691143,0.34268883,0.23791507,0.2895071,0.22478423,0.30596268,0.36165446,0.28836107,0.32573396,0.2505292,0.2987647,0.33287734,0.3041072,196
0.35042426,0.37215668,0.23460443,0.2868255,0.24791026,0.34840655,0.2555254,0.26703194,0.23962969,0.2920634,0.32589018,0.28142175,0.27106556,0.31063473,0.4123674,0.2761074,0.3072507,0.39523426,0.29679245,0.2104589,0.37107965,0.24091113,0.3060363,0.32624683,0.477375,0.31380314,0.3658604,0.25920412,0.45669082,0.2785324,0.31971338,0.3034517,0.28049758,0.2616973,0.35646358,0.3062626,0.21873681,0.32815632,0.28965405,0.287781,0.32470796,0.29569155,0.2338448,0.3400263,0.25356415,0.3026977,0.29837635,0.31258968,0.21788271,0.33992442,0.33090243,0.34640354,0.349623,0.2383334,0.28544676,0.22660269,0.3062941,0.36119667,0.28599894,0.3297504,0.25695187,0.29398453,0.33428714,0.30363598,197
0.353642,0.37378493,0.23409665,0.28936052,0.24852052,0.35022187,0.2572672,0.26649305,0.24252012,0.29190436,0.32689497,0.2852575,0.27734607,0.31268775,0.40966123,0.27421135,0.3085197,0.3970725,0.2953489,0.20813294,0.36758304,0.23813358,0.30064553,0.33256522,0.48130548,0.31660944,0.36165765,0.25795564,0.45444646,0.2815364,0.31295985,0.3049897,0.28299657,0.27026385,0.35673088,0.30880058,0.2202603,0.32989192,0.29766297,0.28810403,0.32254428,0.30193016,0.23347816,0.34531143,0.25958306,0.30784333,0.29346025,0.3173054,0.21317546,0.33613977,0.33690223,0.34508544,0.3569513,0.24116062,0.28217906,0.23267995,0.30556318,0.35912105,0.28783366,0.3335531,0.26393518,0.2876029,0.33404547,0.30202407,198
0.35258195,0.3725433,0.23099725,0.28805622,0.24744551,0.35319412,0.25709087,0.26539174,0.24046399,0.29342797,0.32859197,0.2896272,0.2838511,0.31850353,0.4101986,0.27530548,0.31137577,0.3952319,0.29444852,0.20550618,0.3647834,0.23875594,0.29477406,0.34002802,0.4814166,0.318924,0.36095423,0.2554869,0.4533635,0.28546205,0.31099686,0.31323186,0.28337714,0.26983905,0.35746026,0.30776823,0.22207494,0.33391786,0.30521646,0.28573063,0.32586518,0.30282882,0.23484516,0.34523353,0.26243916,0.31267613,0.3006451,0.31885973,0.2107763,0.33232826,0.33625612,0.3430351,0.3600122,0.24496639,0.27906966,0.23620482,0.3041667,0.3568324,0.29309216,0.33517078,0.26781464,0.28248185,0.3369164,0.29983065,199
0.3478667,0.36983502,0.22980587,0.28478467,0.24631393,0.35594615,0.25556144,0.26431477,0.23847488,0.29731047,0.3290314,0.2935512,0.28861275,0.32620904,0.41181803,0.27963984,0.3138676,0.39477208,0.29325747,0.2057695,0.36561313,0.24033825,0.29117233,0.34552425,0.48102587,0.32201347,0.361374,0.25138623,0.45353857,0.29035592,0.31298622,0.32153746,0.28220886,0.27191332,0.35864994,0.30807695,0.22402236,0.33650747,0.3069897,0.28285155,0.33394703,0.30255547,0.2378262,0.3421597,0.26181313,0.3170208,0.3085729,0.31642288,0.2108987,0.32916436,0.3332615,0.34341243,0.360737,0.24729711,0.27674386,0.23792377,0.3043295,0.35662782,0.2980865,0.33390954,0.26386398,0.28075695,0.34243745,0.29746035,200
0.3452065,0.36829337,0.2265904,0.28319904,0.2419937,0.35824293,0.25764078,0.26310068,0.23745693,0.3046303,0.32871234,0.29403558,0.29321298,0.33251062,0.4137471,0.29011974,0.3173911,0.3963609,0.2976009,0.20717616,0.37132344,0.24382746,0.29338935,0.34882882,0.48145235,0.326422,0.36135158,0.2517679,0.45493886,0.2961264,0.31443256,0.32289582,0.28010833,0.27964687,0.35718215,0.30876017,0.22559822,0.33488265,0.30352274,0.28213274,0.34053388,0.2984281,0.23891205,0.33695117,0.26240742,0.31683815,0.3097318,0.314183,0.21160811,0.33134907,0.3359823,0.34847873,0.36118546,0.249432,0.27497825,0.24258469,0.30660906,0.35724384,0.2967738,0.33299237,0.25881314,0.27877876,0.3491109,0.29448962,201
0.34508926,0.36821267,0.22798786,0.28470105,0.23864318,0.35997525,0.26244053,0.26217318,0.23534139,0.3072725,0.32894373,0.29100114,0.2949561,0.33584875,0.41495612,0.29338944,0.31620923,0.3962855,0.30329084,0.2080178,0.3818802,0.2451647,0.29506445,0.3484802,0.48296672,0.32671198,0.35987562,0.25269967,0.45798224,0.29898313,0.3172448,0.31992435,0.27745405,0.2789735,0.35258013,0.3097489,0.22991511,0.33131802,0.30273002,0.28051624,0.34017423,0.2913755,0.23768294,0.33144695,0.26515228,0.3148803,0.30393827,0.31264594,0.21504791,0.334054,0.33834353,0.34843916,0.36136842,0.24957503,0.27612412,0.24388666,0.3078888,0.35866284,0.29522222,0.33350545,0.25664967,0.28033593,0.3501688,0.2928696,202
0.34414035,0.3687896,0.2281667,0.28724247,0.23779704,0.36156815,0.2674497,0.2634663,0.2337575,0.3008541,0.3301229,0.2894646,0.29552826,0.33694613,0.4149288,0.29013857,0.3104083,0.3953729,0.30431727,0.2120264,0.39247292,0.24311526,0.28837815,0.34426358,0.48509514,0.3275576,0.36159828,0.25386065,0.46211064,0.29680702,0.32427838,0.31319952,0.2777015,0.2713558,0.34944034,0.31109565,0.23171273,0.32710952,0.3027352,0.27805483,0.33998778,0.28833854,0.23660693,0.33098093,0.26298404,0.3132041,0.29941398,0.3132398,0.22065352,0.32955375,0.33712128,0.34512195,0.36257118,0.24921179,0.27924475,0.24035229,0.3059286,0.3592799,0.29198524,0.33401772,0.25699162,0.28125787,0.3479261,0.29386556,203
0.34146565,0.36773604,0.22915985,0.2863786,0.23793903,0.36330417,0.26797044,0.26435417,0.23473765,0.2963397,0.33143076,0.29394558,0.29394767,0.33578068,0.41393733,0.28736332,0.3046046,0.3955275,0.30165055,0.21837617,0.39827573,0.23916304,0.2822997,0.34046397,0.4869687,0.33105883,0.3640735,0.25295842,0.46524516,0.29326415,0.32930258,0.31169584,0.2784995,0.26953524,0.3484675,0.30922365,0.23013361,0.32345042,0.30258986,0.27992967,0.3396453,0.29138204,0.23308139,0.33255365,0.25851697,0.31188828,0.2949878,0.3121418,0.2215394,0.32330602,0.33879018,0.34442297,0.36511233,0.24862163,0.28529924,0.23910515,0.3049677,0.3589616,0.29045936,0.3314915,0.25881395,0.2815692,0.3469885,0.29629293,204
0.34219283,0.36707705,0.23277515,0.28721616,0.24126913,0.36472064,0.26466036,0.26563716,0.23838672,0.29737017,0.33233604,0.29883403,0.29202774,0.33279237,0.41331846,0.28892437,0.3039107,0.3956118,0.30048016,0.22381471,0.3956579,0.2395682,0.28362477,0.342934,0.48782766,0.33380532,0.36493465,0.25558773,0.464291,0.29211968,0.32764786,0.3113013,0.27971196,0.2764674,0.3497168,0.30791393,0.22850028,0.32086024,0.29950902,0.28340045,0.33848423,0.2993469,0.23319401,0.32992613,0.25824615,0.30953586,0.29227504,0.30880824,0.21929272,0.32421547,0.3415243,0.34649858,0.36696345,0.24803473,0.28941268,0.24263804,0.30333915,0.35726517,0.2921968,0.32741266,0.25654462,0.28635386,0.34785601,0.2986926,205
0.34693787,0.36617044,0.23968978,0.28760302,0.24191284,0.36494315,0.26192343,0.26671588,0.23920865,0.30217025,0.33012825,0.30056453,0.29235557,0.32926998,0.41434106,0.29211897,0.3041772,0.39644367,0.3017489,0.22345603,0.3906368,0.23846667,0.28999054,0.3441637,0.4873463,0.33725598,0.36610135,0.25768548,0.46136683,0.2901029,0.324261,0.315133,0.28124982,0.27864355,0.34860328,0.30573803,0.22518162,0.31892434,0.2939333,0.29074,0.3350167,0.3024737,0.23363605,0.32691738,0.26106924,0.30036753,0.2933417,0.30739862,0.21933025,0.33013278,0.34035274,0.34621304,0.3673656,0.24547648,0.28978187,0.24087556,0.3024595,0.3566448,0.29610386,0.32599628,0.2528461,0.28899038,0.3467696,0.2991071,206
0.35032508,0.3665665,0.23796357,0.28360316,0.24041283,0.36440176,0.2591419,0.2678979,0.2406888,0.30395773,0.32622787,0.29459628,0.29094455,0.32356784,0.41487736,0.28979215,0.30113405,0.3948248,0.30273944,0.22161146,0.3897269,0.23480807,0.29098934,0.342355,0.48724842,0.3350036,0.36638218,0.25986847,0.4611362,0.28860837,0.32336456,0.31736392,0.28239015,0.27629843,0.34649333,0.30345562,0.22037238,0.3209359,0.28612188,0.29402113,0.33052418,0.29752433,0.23416477,0.3289129,0.26296976,0.2923886,0.2987109,0.30700302,0.22113968,0.3323407,0.3390403,0.34245598,0.36641344,0.24195647,0.28857097,0.23776634,0.30307737,0.35578173,0.29768145,0.3259582,0.25132656,0.28799754,0.34434184,0.29889774,207
0.35292196,0.36932838,0.23911667,0.28187665,0.24308923,0.36235774,0.25666428,0.26663667,0.24263613,0.29965279,0.3228545,0.28790548,0.28504935,0.31749776,0.4133849,0.28398457,0.2988858,0.3962212,0.29841968,0.2188306,0.3899127,0.23196289,0.29238626,0.336474,0.48763058,0.32942525,0.36663234,0.2616315,0.46345943,0.2844326,0.32400113,0.3181356,0.28430077,0.27089426,0.3458703,0.30357006,0.22114438,0.32153255,0.28871498,0.2953981,0.3247388,0.2900749,0.23237751,0.33577472,0.2596696,0.29149327,0.3013679,0.31015638,0.22424203,0.33247235,0.33903185,0.3385462,0.36587682,0.24005985,0.28471857,0.23427105,0.3034789,0.35361424,0.29694358,0.32617244,0.25267488,0.2867983,0.339846,0.29870626,208
