window_id,log_id,hidden_onset_s,physical_onset_s
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3325:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.3991969999999999,0.3991969999999999
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3375:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3425:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.409177,0.6087759999999999
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3475:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,,1.0079739999999995
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3525:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3575:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,1.5967889999999987
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3625:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,4.001947000000014,3.003957000000006
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3675:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,2.604758000000005,1.407169
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3725:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1.9959819999999988,0.9979919999999993
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3775:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3825:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1.995980999999999,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3875:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3925:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3975:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4025:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4075:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,4.001932000000009,0.3991959999999999
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4125:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4175:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4225:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4275:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4325:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4375:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4425:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.9979839999999996
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4475:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.409174
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4525:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4575:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4625:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4675:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.8083659999999997
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:4725:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:25:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:75:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:125:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.39919099999999996,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:175:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:225:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:275:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:325:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.498988
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:375:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:425:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:475:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:525:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:575:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:625:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:675:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:725:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:775:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:825:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,,0.39918899999999996
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:875:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:925:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,3.193512000000007
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:975:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,2.1955390000000015
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:1025:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,,1.1975659999999992
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:1075:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.5987829999999997
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:1125:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,4.600647000000013,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:1175:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.6087629999999998,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:1225:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:1275:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.39919
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:3:1325:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
