history_steps,seed,flight_id,cohort,horizon_s,n_windows,metric,value
5,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,position_rmse_m,0.13314876452643065
5,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,position_rmse_m,0.36800215804988856
5,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,position_rmse_m,0.015475835150912038
5,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,position_rmse_m,0.03136830340069396
5,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,position_rmse_m,0.10603384842127987
5,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,position_rmse_m,0.35374650064769897
5,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,position_rmse_m,0.05994335788997928
5,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,position_rmse_m,0.11389467389660088
5,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,position_rmse_m,0.2769734829265959
5,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,position_rmse_m,0.6572335002200683
5,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,position_rmse_m,0.023507639663329832
5,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,position_rmse_m,0.0437797680391623
5,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,position_rmse_m,0.126573620826691
5,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,position_rmse_m,0.3710206099127422
5,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,position_rmse_m,0.025772625361194026
5,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,position_rmse_m,0.05143689370534411
5,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,position_rmse_m,0.14276766902123192
5,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,position_rmse_m,0.4423563278436733
5,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,position_rmse_m,0.023919802536211236
5,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,position_rmse_m,0.050416154724824906
5,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,position_rmse_m,0.12408784637944222
5,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,position_rmse_m,0.3670231060010968
5,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,position_rmse_m,0.060174861626855466
5,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,position_rmse_m,0.1092798956026416
5,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,position_rmse_m,0.24270083658561004
5,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,position_rmse_m,0.4996425446911274
5,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,position_rmse_m,0.08621105856473896
5,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,position_rmse_m,0.16806314190940608
5,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,position_rmse_m,0.4299062355941228
5,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,position_rmse_m,0.8946715112270346
5,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,position_rmse_m,0.03918094808755626
5,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,position_rmse_m,0.07082668712207511
5,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,position_rmse_m,0.2050218474427523
5,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,position_rmse_m,0.49399139348373045
5,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,position_rmse_m,0.12790942685825174
5,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,position_rmse_m,0.26528871151712974
5,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,position_rmse_m,0.6691522089100502
5,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,position_rmse_m,1.40723696216806
5,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,position_rmse_m,0.0200587234572414
5,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,position_rmse_m,0.04322235445251559
5,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,position_rmse_m,0.1394659656745325
5,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,position_rmse_m,0.4112241860880704
5,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,position_rmse_m,0.020831975139696788
5,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,position_rmse_m,0.04360466978758393
5,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,position_rmse_m,0.12464221617211538
5,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,position_rmse_m,0.35708062632987697
5,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,position_rmse_m,0.01635523441963563
5,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,position_rmse_m,0.03717819019092012
5,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,position_rmse_m,0.11865362118935123
5,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,position_rmse_m,0.3599571997778418
5,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,position_rmse_m,0.018928171672967797
5,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,position_rmse_m,0.04194924771319461
5,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,position_rmse_m,0.143007846743303
5,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,position_rmse_m,0.4149602911676332
5,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,position_rmse_m,0.021375022786960938
5,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,position_rmse_m,0.04431327170145179
5,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,position_rmse_m,0.12855207196010104
5,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,position_rmse_m,0.3761545785700448
5,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,position_rmse_m,0.022612531119448043
5,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,position_rmse_m,0.0441481022003353
5,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,position_rmse_m,0.1290936306460167
5,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,position_rmse_m,0.34407890627518517
5,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,position_rmse_m,0.01747159787701198
5,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,position_rmse_m,0.04234922000396315
5,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,position_rmse_m,0.12895843904136484
5,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,position_rmse_m,0.3462269640208291
5,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,position_rmse_m,0.016547944292459232
5,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,position_rmse_m,0.043045408820775476
5,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,position_rmse_m,0.14135658482743982
5,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,position_rmse_m,0.38239283139879887
5,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,position_rmse_m,0.015562794953417888
5,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,position_rmse_m,0.030688228057513044
5,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,position_rmse_m,0.10655084339421529
5,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,position_rmse_m,0.34249032611520047
5,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,position_rmse_m,0.06053336595050369
5,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,position_rmse_m,0.11605682996967645
5,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,position_rmse_m,0.28277328986305017
5,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,position_rmse_m,0.6520741215955241
5,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,position_rmse_m,0.024654941576420505
5,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,position_rmse_m,0.04883441944711497
5,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,position_rmse_m,0.13479187990331118
5,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,position_rmse_m,0.37815922015741543
5,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,position_rmse_m,0.02536732955089171
5,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,position_rmse_m,0.049325478801515374
5,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,position_rmse_m,0.1336420277395309
5,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,position_rmse_m,0.40546882328085615
5,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,position_rmse_m,0.024008058527677793
5,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,position_rmse_m,0.04920112108718634
5,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,position_rmse_m,0.12004922019440982
5,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,position_rmse_m,0.3452751326148125
5,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,position_rmse_m,0.06020618356117523
5,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,position_rmse_m,0.10928838858238014
5,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,position_rmse_m,0.24282103217666406
5,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,position_rmse_m,0.48770350252389594
5,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,position_rmse_m,0.08597923827059961
5,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,position_rmse_m,0.1668207286654631
5,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,position_rmse_m,0.4217181234916399
5,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,position_rmse_m,0.8576807087540409
5,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,position_rmse_m,0.03920098256482306
5,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,position_rmse_m,0.07111704382998138
5,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,position_rmse_m,0.20452250395115826
5,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,position_rmse_m,0.45691578692158236
5,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,position_rmse_m,0.1278294479127133
5,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,position_rmse_m,0.26502551396211294
5,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,position_rmse_m,0.6686146880191101
5,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,position_rmse_m,1.4003258470994369
5,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,position_rmse_m,0.01888305548241444
5,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,position_rmse_m,0.04220362007159293
5,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,position_rmse_m,0.1411620738920148
5,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,position_rmse_m,0.40760930806317347
5,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,position_rmse_m,0.020819430579704905
5,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,position_rmse_m,0.04270824582523339
5,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,position_rmse_m,0.12304739859504166
5,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,position_rmse_m,0.3587740584948738
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,position_rmse_m,0.017087276831022402
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,position_rmse_m,0.03991235101354859
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,position_rmse_m,0.12299790053956391
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,position_rmse_m,0.36517262352985846
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,position_rmse_m,0.018931951637513888
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,position_rmse_m,0.04344054538499232
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,position_rmse_m,0.14784519870757867
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,position_rmse_m,0.422784861121927
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,position_rmse_m,0.021691611281135816
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,position_rmse_m,0.04457132805571102
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,position_rmse_m,0.11831094099053154
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,position_rmse_m,0.36020622102827315
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,position_rmse_m,0.02270324342217775
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,position_rmse_m,0.045498592760091515
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,position_rmse_m,0.13252188512367705
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,position_rmse_m,0.34755926436083734
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,position_rmse_m,0.01818718182199903
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,position_rmse_m,0.04462454112866506
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,position_rmse_m,0.13889333542629212
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,position_rmse_m,0.3548548193764491
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,position_rmse_m,0.01680950401259904
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,position_rmse_m,0.04503279581100381
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,position_rmse_m,0.14474458198947823
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,position_rmse_m,0.39963110720394573
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,position_rmse_m,0.015350802540135744
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,position_rmse_m,0.03235795418821319
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,position_rmse_m,0.10768326438292337
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,position_rmse_m,0.3387512665207268
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,position_rmse_m,0.05982522756562709
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,position_rmse_m,0.11422223773928694
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,position_rmse_m,0.2792517025986663
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,position_rmse_m,0.6538361817066781
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,position_rmse_m,0.023004820791455667
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,position_rmse_m,0.04362411676447762
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,position_rmse_m,0.1238509725957115
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,position_rmse_m,0.3388601110781494
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,position_rmse_m,0.0243982600969421
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,position_rmse_m,0.04802572560709719
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,position_rmse_m,0.1300358313476869
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,position_rmse_m,0.38404192261616527
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,position_rmse_m,0.023924489435543667
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,position_rmse_m,0.04887259376383963
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,position_rmse_m,0.12487695926903827
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,position_rmse_m,0.3656642712161434
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,position_rmse_m,0.05998617605039021
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,position_rmse_m,0.1086711565362384
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,position_rmse_m,0.2409745421068
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,position_rmse_m,0.47725899469468575
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,position_rmse_m,0.08598205468167029
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,position_rmse_m,0.16695365040317292
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,position_rmse_m,0.42363858781832
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,position_rmse_m,0.8563594984847199
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,position_rmse_m,0.03851327293545936
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,position_rmse_m,0.06908477533488729
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,position_rmse_m,0.19491248388284144
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,position_rmse_m,0.4478083266450881
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,position_rmse_m,0.12798755612428528
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,position_rmse_m,0.26533901353449374
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,position_rmse_m,0.663319118343624
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,position_rmse_m,1.370185950875338
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,position_rmse_m,0.019002261007316067
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,position_rmse_m,0.039713081378135937
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,position_rmse_m,0.13586106845191703
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,position_rmse_m,0.4286497426186025
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,position_rmse_m,0.020422983200838588
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,position_rmse_m,0.04274266410394223
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,position_rmse_m,0.12526280154720154
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,position_rmse_m,0.3745436293954437
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,position_rmse_m,0.016142233351842068
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,position_rmse_m,0.03516389445480723
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,position_rmse_m,0.11410916361199522
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,position_rmse_m,0.3544154450652296
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,position_rmse_m,0.018485701538727573
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,position_rmse_m,0.041347396223266095
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,position_rmse_m,0.13909871051299172
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,position_rmse_m,0.40911581988098716
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,position_rmse_m,0.02133297016709411
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,position_rmse_m,0.040759198222601496
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,position_rmse_m,0.12768967331419664
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,position_rmse_m,0.37567049440416345
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,position_rmse_m,0.022829166228526016
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,position_rmse_m,0.04534841807021869
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,position_rmse_m,0.13423369613812536
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,position_rmse_m,0.38376603136092646
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,position_rmse_m,0.016426195610518314
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,position_rmse_m,0.039009022544592854
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,position_rmse_m,0.12670787930884087
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,position_rmse_m,0.3462018548646788
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,position_rmse_m,0.016804217543293726
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,position_rmse_m,0.0398522538984001
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,position_rmse_m,0.12852963290408742
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,position_rmse_m,0.3617574967433741
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,position_rmse_m,0.015250540774520607
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,position_rmse_m,0.030480733742811343
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,position_rmse_m,0.09841567960952877
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,position_rmse_m,0.33400065220959535
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,position_rmse_m,0.05960263072545652
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,position_rmse_m,0.11328934873712139
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,position_rmse_m,0.2763575190208633
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,position_rmse_m,0.653249967164042
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,position_rmse_m,0.022506055799117002
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,position_rmse_m,0.04405645203938852
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,position_rmse_m,0.1324664395968538
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,position_rmse_m,0.38231038461565503
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,position_rmse_m,0.021598803044058607
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,position_rmse_m,0.04087963581565599
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,position_rmse_m,0.12160354255829653
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,position_rmse_m,0.406021967977379
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,position_rmse_m,0.022890328361762947
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,position_rmse_m,0.04696753026883275
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,position_rmse_m,0.12463651508557268
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,position_rmse_m,0.3704101891460487
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,position_rmse_m,0.059239031877714024
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,position_rmse_m,0.10708972177340481
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,position_rmse_m,0.23842618435807775
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,position_rmse_m,0.4964846616229524
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,position_rmse_m,0.08521869314882353
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,position_rmse_m,0.16597159745234483
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,position_rmse_m,0.42342590706441235
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,position_rmse_m,0.8765361156590725
