seed,group,flight_id,cohort,interval,axis,n_origins,n_direction,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
17,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,late,q,31,26,0.2737880725780847,0.9859177345323563,0.9025535179172667,-0.014871559095794467,1.0
17,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,late,r,31,25,0.1740236645856125,0.5160917312085462,0.43306031950070206,-0.011508178379948037,0.92
17,drive_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,vx,7,6,0.10628111999772674,0.42644923466531454,0.4700305943588122,0.06050600340122342,1.0
17,drive_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,vy,7,6,0.15865659346617836,0.43774905102346195,0.5566894452481486,0.050288958716766245,0.8333333333333334
17,drive_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,vz,7,6,0.2809590621223729,0.790956998490631,0.7884317844159546,-0.06077485156137785,1.0
17,drive_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,p,7,7,0.6071978410007874,0.6939888929325287,0.49234344183859996,0.024150630345354713,0.8571428571428571
17,drive_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,q,7,5,0.23538993421546497,0.6164579068190142,0.5510719806944745,-0.03371793222196577,1.0
17,drive_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,r,7,7,0.20709074365124705,0.3148788361204939,0.30531725518624286,0.07867426434388634,0.8571428571428571
17,drive_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,vx,4,4,0.09181946320035561,0.4306280395996474,0.352430199620725,0.022554721408264478,1.0
17,drive_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,vy,4,4,0.14644231630632049,0.29574820895928533,0.2757893681901139,-0.006851561661040444,1.0
17,drive_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,vz,4,4,0.19654970680355502,0.8387658868282162,0.7576563694217726,0.03702805265202011,1.0
17,drive_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,p,4,4,0.46787648667255105,0.7913018465368142,0.6473962624312801,0.0009707475521939582,1.0
17,drive_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,q,4,2,0.2631376960378288,0.7048798975150637,0.6088733175699276,-0.019323375917088766,1.0
17,drive_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,r,4,3,0.12219208777338032,0.26250092567718103,0.25657238376455704,-0.08096385594975922,1.0
17,drive_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,vx,34,27,0.12652326998850946,0.48691469923414554,0.4933665415967127,0.028538048139578682,0.9629629629629629
17,drive_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,vy,34,26,0.09275629227728159,0.6365174532909813,0.6496158550396578,-0.025895909576714764,1.0
17,drive_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,vz,34,29,0.1811636434983019,0.7704436922684694,0.7960431912172977,-0.009671332095316895,1.0
17,drive_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,p,34,23,0.556010929254218,0.9235887026579571,0.7341577123810819,0.02169581277080287,0.9565217391304348
17,drive_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,q,34,27,0.20139091050430996,0.681924630813549,0.6963235347020874,0.026721192729254103,1.0
17,drive_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,r,34,29,0.1551755464129147,0.2556438597021485,0.21353729883854305,0.012499445630359055,0.8620689655172413
17,drive_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,vx,37,30,0.16026157291300583,0.3843892060162824,0.4355783983175534,-0.03895592444133621,0.9333333333333333
17,drive_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,vy,37,27,0.1473318123573684,0.6197108186267346,0.645808911540088,0.06683415749398215,1.0
17,drive_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,vz,37,27,0.25844832894134406,0.821105978065679,0.8076583826468382,0.07371188320083064,1.0
17,drive_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,p,37,30,0.5327372163093697,0.8799817585462633,0.7411785970319882,0.04594575917885335,0.9666666666666667
17,drive_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,q,37,27,0.2405852461859669,0.6572882662074234,0.6656941140572318,-0.011170155698805582,1.0
17,drive_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,r,37,25,0.13809461682906363,0.2184799886544548,0.1844594889949701,0.03080950213018473,0.88
17,drive_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,vx,4,4,0.13904607743511324,0.4447049669342551,0.4506763521549834,0.0021727083306790004,1.0
17,drive_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,vy,4,3,0.7487394188224431,1.5149072433003585,0.8169278879541,0.17493027297355965,1.0
17,drive_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,vz,4,3,0.32062539032442544,0.7306264411434268,0.5564487499212283,0.11638090590208716,1.0
17,drive_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,p,4,4,0.4381307009817109,1.0169675477643811,1.057041551086004,-0.06596108468310294,1.0
17,drive_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,q,4,2,0.3004203964512651,1.1437601969782016,1.2413429846443909,0.09023268455751844,1.0
17,drive_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,r,4,3,0.10380743638623278,0.23642973413359883,0.1633333344097787,0.029116054237888475,1.0
17,drive_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,late,vx,32,30,0.1331298009483908,0.5054624652925188,0.5892433426364132,-0.0004191251819228624,1.0
17,drive_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,late,vy,32,24,0.0949337797653514,0.46156833206304365,0.4918166877883276,0.01269970890551497,1.0
17,drive_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,late,vz,32,27,0.12791044913323044,0.699123625043751,0.691325266786817,-0.008196740741653274,1.0
17,drive_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,late,p,32,22,0.5314441232727043,0.9788607033063323,0.8255719105259148,0.026486648059192548,1.0
17,drive_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,late,q,32,24,0.18479253545396346,0.6609866055703751,0.6676531035820786,-0.0004890665303913366,1.0
17,drive_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,late,r,32,21,0.11565385593162837,0.16124818503141483,0.14302253022034567,0.010171369651795669,0.9047619047619048
17,drive_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,late,vx,21,16,0.13695262956735227,0.5417761549879098,0.47463158655617727,-0.04026964283065742,1.0
17,drive_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,late,vy,21,14,0.09720404953106214,0.6140838013087129,0.5903948966212247,0.03030129886492851,1.0
17,drive_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,late,vz,21,15,0.1452989284099158,0.6716926849136118,0.6959282003889791,0.012659445853644348,1.0
17,drive_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,late,p,21,16,0.48845404361538264,1.0687657392766272,0.9058071259427856,0.03406047594499345,0.875
17,drive_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,late,q,21,15,0.16693083089811836,0.6876188445962346,0.6972593966715811,-0.025537545309926562,1.0
17,drive_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,late,r,21,15,0.11912976012052087,0.3004215299607384,0.2932534784236527,-0.009231677764512804,0.9333333333333333
17,drive_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,late,vx,5,2,0.12307521224147838,0.20749413405929493,0.2557140275344982,0.02520438060942131,1.0
17,drive_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,late,vy,5,3,0.14736326369513136,0.32049613662241316,0.3780503112521922,-0.08514179021298447,1.0
17,drive_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,late,vz,5,4,0.22657411963991186,0.7819698581455808,0.6656867060764723,0.08831547295514494,1.0
17,drive_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,late,p,5,3,0.42008224562510504,1.2217297820993824,1.1102126434931125,0.11492253936175097,0.6666666666666666
17,drive_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,late,q,5,2,0.21418425001647157,0.5266045500089434,0.524296810202871,0.0018354466338384445,1.0
17,drive_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,late,r,5,3,0.08624651241885954,0.11135244231328126,0.12727787844483782,-0.01861281227619278,1.0
17,drive_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,late,vx,52,48,0.16723313506138301,0.7875495802762568,0.8373744194917461,0.04402254299482178,0.9583333333333334
17,drive_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,late,vy,52,41,0.1639843865978438,0.7293161881485523,0.725993868683607,0.001493897545311256,1.0
17,drive_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,late,vz,52,44,0.2701108730674646,0.8548269993968929,0.7759343977951766,0.02935311117831301,1.0
17,drive_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,late,p,52,44,0.5443128204218292,0.7998820174319883,0.7271584298294635,-0.08112181217534097,0.9772727272727273
17,drive_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,late,q,52,39,0.24422092179245874,0.7947690295541934,0.7500035554898324,-0.014101375141154966,0.9743589743589743
17,drive_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,late,r,52,44,0.16354971284186237,0.3633269258346991,0.32688452844529237,-0.0042244260769774885,0.9545454545454546
17,drive_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,late,vx,52,42,0.1013095819492108,0.471770329095855,0.4745520367043988,0.005899105205132806,0.9761904761904762
17,drive_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,late,vy,52,45,0.15994110727189245,0.6530153247681705,0.6829383206199868,0.026011130588400204,0.9555555555555556
17,drive_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,late,vz,52,38,0.24353188617535912,0.7734471010915757,0.736769357053045,0.033643101137803035,0.9473684210526315
17,drive_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,late,p,52,40,0.5230663770327694,0.7985173722069905,0.6387986302257515,-0.03744729223795607,0.975
17,drive_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,late,q,52,39,0.2348863922501228,0.8466000942826968,0.7801163870571216,0.036584761967829456,1.0
17,drive_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,late,r,52,46,0.15903594704058777,0.3802440286214152,0.34215713922103563,-0.010742450527736968,0.9347826086956522
17,drive_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,late,vx,44,41,0.15497176683154298,0.4897431097532141,0.5011333795493208,0.09167409346168695,0.975609756097561
17,drive_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,late,vy,44,37,0.09779293670891014,0.6493420861951515,0.6507726979021421,0.026460209681525446,0.972972972972973
17,drive_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,late,vz,44,34,0.1956664153055991,0.6367538586003794,0.6147300692839104,0.03920734106723903,1.0
17,drive_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,late,p,44,39,0.4617362403119397,0.7291261482656363,0.5708665258933765,-0.036660130680143364,1.0
17,drive_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,late,q,44,34,0.1966295747453586,0.8247805730133199,0.7418931398609772,0.0009100013118261065,0.9705882352941176
17,drive_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,late,r,44,33,0.13534154917828667,0.26169685758717626,0.2324269758454155,-0.04679720388749227,0.9393939393939394
17,drive_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,late,vx,59,49,0.16788468456886443,0.5912607870079644,0.6149429106496812,0.03061055823169935,0.9183673469387755
17,drive_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,late,vy,59,52,0.1536859755547181,0.6275773378620522,0.6003323910489566,-0.0041501750705169385,0.9807692307692307
17,drive_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,late,vz,59,47,0.3267225945925204,0.8316543234754217,0.7841620752741806,-0.024874199601832674,0.9787234042553191
17,drive_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,late,p,59,41,0.5067935979660546,0.7791440091431004,0.6622899053620452,-0.07451982157513033,0.9024390243902439
17,drive_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,late,q,59,47,0.23761494547000653,0.8730498692639025,0.7793712789805608,0.011992801069946811,1.0
17,drive_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,late,r,59,48,0.15006883027726894,0.32892730094069206,0.289945804422567,-0.018811094602651297,0.9583333333333334
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,late,vx,32,27,0.1712426446655254,0.7602287910960194,0.7741982747401153,0.0420363800557048,1.0
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,late,vy,32,30,0.1511301432578663,0.6637021273358555,0.6847672160137718,-0.005815599632771792,1.0
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,late,vz,32,24,0.3163939088026746,0.667461801386054,0.7377105155829965,-0.06838537086571186,0.9166666666666666
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,late,p,32,25,0.4010969473269967,0.7395645374695118,0.715791040642059,-0.06998833360629209,1.0
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,late,q,32,26,0.21944286971943228,0.8120013578923131,0.751322970913491,-0.003102158701805223,0.9615384615384616
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,late,r,32,27,0.1636085213863497,0.3350210951049785,0.28465232005334934,-0.024219491910219496,0.8888888888888888
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,late,vx,58,49,0.11563639699375042,0.5109307353575102,0.5168445387788853,0.05483300090068601,0.9795918367346939
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,late,vy,58,50,0.10305542179222256,0.47616053601528524,0.4804897154357789,-0.0021671247172215463,1.0
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,late,vz,58,45,0.19127074378316541,0.7486092458382069,0.7434657818211381,-0.018479809580999772,1.0
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,late,p,58,46,0.4252695942134471,0.8955031847375206,0.7772491489152398,-0.09162277314812008,0.9565217391304348
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,late,q,58,47,0.20130935501815966,0.7503626612258105,0.7192854452432696,0.02175459120553485,1.0
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,late,r,58,48,0.14798496873574965,0.2994632145273628,0.25156954684568944,-0.052449382729695807,0.875
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,late,vx,57,50,0.20166181823122054,0.5916058780551321,0.6985487150658406,-4.5830698104212465e-05,0.96
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,late,vy,57,44,0.18960998679866128,0.5193346251931535,0.5688512062120484,0.0239110871992865,1.0
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,late,vz,57,45,0.24547695917899656,0.7034026140903804,0.6920741337983034,-0.036966621145824476,0.9333333333333333
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,late,p,57,44,0.47022324258478926,0.7994008856772923,0.7054642007369651,-0.05387396382483021,0.9545454545454546
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,late,q,57,40,0.2296845706358507,0.7566850404856058,0.6885722307479267,0.029623163539595605,1.0
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,late,r,57,48,0.16059423734644013,0.30857896202092067,0.2916374939027703,-0.04351467367017221,0.875
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,late,vx,35,31,0.4051765908858548,0.9671782649294883,0.856968330338671,0.02153284321262941,0.967741935483871
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,late,vy,35,31,0.2695285138274283,0.8428258353099509,0.7464626643966915,-0.012218791385837487,0.9032258064516129
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,late,vz,35,25,0.3228701747636152,0.8951331638890543,0.785780035149295,0.02413380647547716,0.96
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,late,p,35,26,0.5558536934135733,1.0230719379535955,0.8842847361189469,-0.08892740801786257,0.9615384615384616
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,late,q,35,32,0.2493339220294258,0.9322886393407578,0.8671325523164319,0.019357735777867365,0.96875
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,late,r,35,27,0.15362600788251948,0.3987355663040451,0.3550234229138004,-0.03633352008208565,0.8888888888888888
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,vx,37,32,0.3053684723697009,0.7396523249710801,0.5767952875815069,0.05339598560506576,0.96875
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,vy,37,32,0.21793596857226047,0.7700869316023956,0.7027647876742913,0.019881867760381085,0.96875
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,vz,37,31,0.29485532213054744,0.7763172455024688,0.7771511814785668,0.028690963990780007,0.967741935483871
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,p,37,35,0.5716810115797426,0.8921643305609555,0.7419847500259485,0.005808273866904036,0.9714285714285714
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,q,37,26,0.4080446454508661,0.8014698452274502,0.6717156174412022,-0.03832002521963517,0.9615384615384616
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,late,r,37,29,0.17888290096841877,0.32136338956716987,0.30392106232380756,0.05627671866537423,0.8620689655172413
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,vx,18,14,0.13747514460542287,0.4919407894536049,0.48873398123765677,0.007390298606930591,1.0
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,vy,18,13,0.11333683422986747,0.6945524660134382,0.6875913296286007,-0.02529925157850225,1.0
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,vz,18,16,0.23542208742107482,0.7649517782254951,0.7812092161121472,-0.07114079247855652,0.9375
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,p,18,13,0.5686157696231819,0.923264082313015,0.7311787312140434,-0.01550081662113597,1.0
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,q,18,13,0.26204745876399516,0.6926226708840766,0.7079474195699206,0.0326630807479659,1.0
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,late,r,18,14,0.1496415702866849,0.2546754470110949,0.2441305416836438,0.0010202067092258305,0.9285714285714286
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,vx,23,20,0.18942501544112877,0.7001956415395987,0.7208132977777159,-0.017112900705331568,0.95
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,vy,23,20,0.16158755735502475,0.7494857917643588,0.7646161042382343,0.008532878359443725,1.0
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,vz,23,22,0.2482021570119924,0.8586030209447603,0.8731199721229096,0.013896938249155735,1.0
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,p,23,17,0.6058105463536154,1.0148492545657415,0.9086853259098019,-0.08553746610146357,0.9411764705882353
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,q,23,15,0.25116964544410014,0.8072377720006222,0.7611785874178391,0.0670618772753435,1.0
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,late,r,23,19,0.1762998502087923,0.3293940008102553,0.3054547262052356,-0.06793570324735794,0.8947368421052632
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,vx,27,23,0.2569135002588605,0.6152092307699841,0.618117842210867,0.04473233467158208,0.9130434782608695
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,vy,27,26,0.25919933843027654,0.8539407804251683,0.7841737646113516,0.0676833559788049,1.0
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,vz,27,22,0.38046616633738195,0.843379695070718,0.8429409714933704,0.16233404535136559,0.9090909090909091
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,p,27,25,0.6156722128912416,0.9868495238956448,0.7811849139561988,-0.039177962952278884,0.96
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,q,27,19,0.32252332074099527,0.6560684472286757,0.6690021744771225,0.024128642549249943,1.0
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,late,r,27,23,0.12695102179537007,0.2457762951484085,0.21952543059668098,-0.020252619572970757,1.0
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,vx,18,15,0.23345881604494564,0.4696285761673962,0.5017552925087705,-0.05827839554749717,1.0
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,vy,18,17,0.39705989927812924,0.9806690521854087,0.8115580719172288,0.03305849817233611,0.9411764705882353
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,vz,18,13,0.30336308782761234,0.730187397421088,0.6853339924646915,0.08037733255408791,1.0
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,late,p,18,15,0.5216911610497256,0.9232254111836476,0.7986658439652539,-0.07301907871512633,1.0
