group,step,condition,metric,cohort,value_mean,value_std
middle,38,autonomous,body_rate_rmse_rad_s,ALL,0.5976701582747683,0.007895741737109597
middle,38,autonomous,body_rate_rmse_rad_s,Sep17,0.5673198888747383,0.008424770128041386
middle,38,autonomous,body_rate_rmse_rad_s,Sep7,0.6246481755192396,0.007595497288515431
middle,38,autonomous,position_rmse_m,ALL,0.30555224730040464,0.0027584455340504068
middle,38,autonomous,position_rmse_m,Sep17,0.20315473838019185,0.006256448726895095
middle,38,autonomous,position_rmse_m,Sep7,0.39657225522948264,0.0025774812646202597
middle,38,autonomous,velocity_rmse_m_s,ALL,0.4621382880886687,0.004785036365403044
middle,38,autonomous,velocity_rmse_m_s,Sep17,0.4625636608355395,0.005355053813503002
middle,38,autonomous,velocity_rmse_m_s,Sep7,0.46176017898033916,0.004417083939857705
middle,39,autonomous,attitude_error_deg,ALL,5.445847831997682,0.11442522633305699
middle,39,autonomous,attitude_error_deg,Sep17,5.995613366571676,0.2506011017263973
middle,39,autonomous,attitude_error_deg,Sep7,4.957167356820798,0.024911325366258365
middle,39,autonomous,body_rate_rmse_rad_s,ALL,0.5898014738639029,0.007027546501313402
middle,39,autonomous,body_rate_rmse_rad_s,Sep17,0.5885864037969936,0.00841044731313147
middle,39,autonomous,body_rate_rmse_rad_s,Sep7,0.5908815361456001,0.006046343913923779
middle,39,autonomous,position_rmse_m,ALL,0.31615095383039854,0.0028749444075794914
middle,39,autonomous,position_rmse_m,Sep17,0.21188576212286567,0.006481025580410801
middle,39,autonomous,position_rmse_m,Sep7,0.4088311242370944,0.002692831065144597
middle,39,autonomous,velocity_rmse_m_s,ALL,0.473315374167748,0.004822781032028032
middle,39,autonomous,velocity_rmse_m_s,Sep17,0.473619376905643,0.006696063167200444
middle,39,autonomous,velocity_rmse_m_s,Sep7,0.47304514951184135,0.003355932770140349
middle,40,autonomous,attitude_error_deg,ALL,5.552056175426095,0.12382074120379209
middle,40,autonomous,attitude_error_deg,Sep17,6.12694637201734,0.2691712923100953
middle,40,autonomous,attitude_error_deg,Sep7,5.04104266734499,0.03285741772018365
middle,40,autonomous,body_rate_rmse_rad_s,ALL,0.6138542950351086,0.004662190410433681
middle,40,autonomous,body_rate_rmse_rad_s,Sep17,0.5688689608523535,0.004945768710683392
middle,40,autonomous,body_rate_rmse_rad_s,Sep7,0.6538412587531129,0.006781094347286956
middle,40,autonomous,position_rmse_m,ALL,0.32677736951880043,0.0030032698600072232
middle,40,autonomous,position_rmse_m,Sep17,0.2207761232659555,0.006726954998528802
middle,40,autonomous,position_rmse_m,Sep7,0.4210006995213293,0.002828905790658181
middle,40,autonomous,velocity_rmse_m_s,ALL,0.4853645730218982,0.0048388358924420696
middle,40,autonomous,velocity_rmse_m_s,Sep17,0.48747420806646136,0.008236031002710064
middle,40,autonomous,velocity_rmse_m_s,Sep7,0.48348934187117526,0.0022897998259020706
middle,40,local100ms,attitude_error_deg,ALL,1.3503861981777747,0.017266990942648053
middle,40,local100ms,attitude_error_deg,Sep17,1.3185885675200295,0.016175090250219168
middle,40,local100ms,attitude_error_deg,Sep7,1.378650758762437,0.018404948737721125
middle,40,local100ms,body_rate_rmse_rad_s,ALL,0.5614755148528049,0.0034317702872546253
middle,40,local100ms,body_rate_rmse_rad_s,Sep17,0.5041210813438721,0.0031366459151318496
middle,40,local100ms,body_rate_rmse_rad_s,Sep7,0.6124572335274118,0.003952651203301135
middle,40,local100ms,position_rmse_m,ALL,0.030866447777670798,9.381512329885082e-05
middle,40,local100ms,position_rmse_m,Sep17,0.016693441966062313,0.00029874370957149994
middle,40,local100ms,position_rmse_m,Sep7,0.043464675165767234,0.0001030396909174619
middle,40,local100ms,velocity_rmse_m_s,ALL,0.12012026780043977,0.002894763331420184
middle,40,local100ms,velocity_rmse_m_s,Sep17,0.1270352294341701,0.0024070021493573937
middle,40,local100ms,velocity_rmse_m_s,Sep7,0.11397363523712395,0.004567294731224259
middle,41,autonomous,attitude_error_deg,ALL,5.663214964892255,0.1308730605845361
middle,41,autonomous,attitude_error_deg,Sep17,6.260283722119373,0.2863206114890127
middle,41,autonomous,attitude_error_deg,Sep7,5.132487180690373,0.041096041209688135
middle,41,autonomous,body_rate_rmse_rad_s,ALL,0.6019583369758813,0.004751893824602765
middle,41,autonomous,body_rate_rmse_rad_s,Sep17,0.575612374556856,0.005709087123386676
middle,41,autonomous,body_rate_rmse_rad_s,Sep7,0.6253769702372373,0.003985904412468202
middle,41,autonomous,position_rmse_m,ALL,0.3377043757623099,0.00310837869934563
middle,41,autonomous,position_rmse_m,Sep17,0.22980760750672638,0.006995639619140609
middle,41,autonomous,position_rmse_m,Sep7,0.4336126142117173,0.002960201988753529
middle,41,autonomous,velocity_rmse_m_s,ALL,0.4978677580692474,0.005675975648946043
middle,41,autonomous,velocity_rmse_m_s,Sep17,0.5016566565983005,0.009560788980557823
middle,41,autonomous,velocity_rmse_m_s,Sep7,0.4944998482656446,0.0027670204239715643
middle,42,autonomous,attitude_error_deg,ALL,5.803376256389245,0.13545661494923547
middle,42,autonomous,attitude_error_deg,Sep17,6.414190486309039,0.29801482023366566
middle,42,autonomous,attitude_error_deg,Sep7,5.260430274238316,0.04132636601495149
middle,42,autonomous,body_rate_rmse_rad_s,ALL,0.584117700315553,0.004719640349136067
middle,42,autonomous,body_rate_rmse_rad_s,Sep17,0.563826327997771,0.009124993338389429
middle,42,autonomous,body_rate_rmse_rad_s,Sep7,0.6021544757091369,0.0009665061772368927
middle,42,autonomous,position_rmse_m,ALL,0.3488954797085639,0.0032692626768679694
middle,42,autonomous,position_rmse_m,Sep17,0.23930264352177266,0.007313570990983744
middle,42,autonomous,position_rmse_m,Sep7,0.4463113340968226,0.0030845174905398754
middle,42,autonomous,velocity_rmse_m_s,ALL,0.5122260892488869,0.006436908586487736
middle,42,autonomous,velocity_rmse_m_s,Sep17,0.5178736192797877,0.01099923761814125
middle,42,autonomous,velocity_rmse_m_s,Sep7,0.507206062554753,0.0026659531319465726
middle,43,autonomous,attitude_error_deg,ALL,5.941239188436889,0.1393674601951133
middle,43,autonomous,attitude_error_deg,Sep17,6.555208243229384,0.3086715754911305
middle,43,autonomous,attitude_error_deg,Sep7,5.395488917510225,0.043376075847821605
middle,43,autonomous,body_rate_rmse_rad_s,ALL,0.5813831059255073,0.005450328860469407
middle,43,autonomous,body_rate_rmse_rad_s,Sep17,0.5808217189647927,0.010895200957922803
middle,43,autonomous,body_rate_rmse_rad_s,Sep7,0.5818821165572537,0.002133689512492957
middle,43,autonomous,position_rmse_m,ALL,0.360162744457806,0.0034662763273589033
middle,43,autonomous,position_rmse_m,Sep17,0.24894850198735452,0.0076601566429718975
middle,43,autonomous,position_rmse_m,Sep7,0.4590198488759851,0.0032195816016221232
middle,43,autonomous,velocity_rmse_m_s,ALL,0.5282727673059585,0.006492508076466709
middle,43,autonomous,velocity_rmse_m_s,Sep17,0.5353906369415175,0.010996339885267438
middle,43,autonomous,velocity_rmse_m_s,Sep7,0.5219457720743504,0.0025944497546477488
middle,44,autonomous,attitude_error_deg,ALL,6.055374572684414,0.14552952835550315
middle,44,autonomous,attitude_error_deg,Sep17,6.6814060389734236,0.31937097769670825
middle,44,autonomous,attitude_error_deg,Sep7,5.498902158205294,0.041460137683007284
middle,44,autonomous,body_rate_rmse_rad_s,ALL,0.6287560006444312,0.006713727432329206
middle,44,autonomous,body_rate_rmse_rad_s,Sep17,0.5840666355187236,0.014028669944017748
middle,44,autonomous,body_rate_rmse_rad_s,Sep7,0.6684798807561713,0.0028511075435211984
middle,44,autonomous,position_rmse_m,ALL,0.3716232312943244,0.0036919927427307726
middle,44,autonomous,position_rmse_m,Sep17,0.2589873872522748,0.008023300523227622
middle,44,autonomous,position_rmse_m,Sep7,0.471743981553924,0.00338959525195278
middle,44,autonomous,velocity_rmse_m_s,ALL,0.5437328073586286,0.005238707592824552
middle,44,autonomous,velocity_rmse_m_s,Sep17,0.5527252516194417,0.009239653426244793
middle,44,autonomous,velocity_rmse_m_s,Sep7,0.5357395235712392,0.0016829976662107264
middle,45,autonomous,attitude_error_deg,ALL,6.167909029065328,0.1546708298723022
middle,45,autonomous,attitude_error_deg,Sep17,6.790052731884843,0.33232155989100337
middle,45,autonomous,attitude_error_deg,Sep7,5.61489240433687,0.03912152880755698
middle,45,autonomous,body_rate_rmse_rad_s,ALL,0.6006737305630966,0.006644961026577082
middle,45,autonomous,body_rate_rmse_rad_s,Sep17,0.569350224576998,0.012992935988225509
middle,45,autonomous,body_rate_rmse_rad_s,Sep7,0.6285168469951842,0.001044490287178424
middle,45,autonomous,position_rmse_m,ALL,0.38329395376633474,0.0038399381658157828
middle,45,autonomous,position_rmse_m,Sep17,0.26924022546685955,0.008316430237502883
middle,45,autonomous,position_rmse_m,Sep7,0.48467504558809055,0.0035471993151712463
middle,45,autonomous,velocity_rmse_m_s,ALL,0.5574123012115094,0.004031439286660828
middle,45,autonomous,velocity_rmse_m_s,Sep17,0.5684878322542427,0.006877813446620388
middle,45,autonomous,velocity_rmse_m_s,Sep7,0.54756738472908,0.0016222075475944616
middle,45,local100ms,attitude_error_deg,ALL,1.3856201096066718,0.015241124104870062
middle,45,local100ms,attitude_error_deg,Sep17,1.3708455908389938,0.007926506469302892
middle,45,local100ms,attitude_error_deg,Sep7,1.3987530151779415,0.023265539505980034
middle,45,local100ms,body_rate_rmse_rad_s,ALL,0.5434670776848263,0.0026869842896339495
middle,45,local100ms,body_rate_rmse_rad_s,Sep17,0.49262647123817027,0.00375036477630245
middle,45,local100ms,body_rate_rmse_rad_s,Sep7,0.5886587278596318,0.0043896955900532535
middle,45,local100ms,position_rmse_m,ALL,0.03182182988083183,7.766038240911032e-05
middle,45,local100ms,position_rmse_m,Sep17,0.01721825503849524,0.0002539319205843383
middle,45,local100ms,position_rmse_m,Sep7,0.044802785296242126,0.0001308597325960592
middle,45,local100ms,velocity_rmse_m_s,ALL,0.12076334101206217,0.00278331915481676
middle,45,local100ms,velocity_rmse_m_s,Sep17,0.12620549667367373,0.0011242592245670109
middle,45,local100ms,velocity_rmse_m_s,Sep7,0.11592586931285191,0.004736801988756444
middle,46,autonomous,attitude_error_deg,ALL,6.283187237136738,0.16108312124508073
middle,46,autonomous,attitude_error_deg,Sep17,6.9196993043725215,0.34492293980429173
middle,46,autonomous,attitude_error_deg,Sep7,5.717398732927152,0.03989948685397644
middle,46,autonomous,body_rate_rmse_rad_s,ALL,0.5914323805873302,0.007315771102958733
middle,46,autonomous,body_rate_rmse_rad_s,Sep17,0.5546967682114494,0.011453782620303044
middle,46,autonomous,body_rate_rmse_rad_s,Sep7,0.6240862582547796,0.0038748800326520428
middle,46,autonomous,position_rmse_m,ALL,0.3956206845476014,0.004023056137143387
middle,46,autonomous,position_rmse_m,Sep17,0.27962142357852376,0.008562737053941
middle,46,autonomous,position_rmse_m,Sep7,0.49873113874233715,0.003624806894890431
middle,46,autonomous,velocity_rmse_m_s,ALL,0.5697746687923765,0.0035761978993524924
middle,46,autonomous,velocity_rmse_m_s,Sep17,0.5828356523357815,0.004684260292065642
middle,46,autonomous,velocity_rmse_m_s,Sep7,0.5581649056426833,0.002890800963079218
middle,47,autonomous,attitude_error_deg,ALL,6.3949403769550655,0.167124761298459
middle,47,autonomous,attitude_error_deg,Sep17,7.033823491853398,0.3624694647003018
middle,47,autonomous,attitude_error_deg,Sep7,5.827044274823213,0.0375545611871091
middle,47,autonomous,body_rate_rmse_rad_s,ALL,0.5870031546129137,0.013205702580690138
middle,47,autonomous,body_rate_rmse_rad_s,Sep17,0.5555829080778,0.018609486743935345
middle,47,autonomous,body_rate_rmse_rad_s,Sep7,0.614932262644126,0.008758761644514057
middle,47,autonomous,position_rmse_m,ALL,0.40754841835717853,0.004151052060601311
middle,47,autonomous,position_rmse_m,Sep17,0.2904462176441938,0.008755594511273081
middle,47,autonomous,position_rmse_m,Sep7,0.5116392634353872,0.00381036177181501
middle,47,autonomous,velocity_rmse_m_s,ALL,0.5815326196747651,0.0032251382158215054
middle,47,autonomous,velocity_rmse_m_s,Sep17,0.5939176261950209,0.002693079795634421
middle,47,autonomous,velocity_rmse_m_s,Sep7,0.5705237249900935,0.0038982490907067324
middle,48,autonomous,attitude_error_deg,ALL,6.506190679550695,0.17495001906090465
middle,48,autonomous,attitude_error_deg,Sep17,7.139090938047794,0.37910149988854586
middle,48,autonomous,attitude_error_deg,Sep7,5.943612671997717,0.03950801913692846
middle,48,autonomous,body_rate_rmse_rad_s,ALL,0.6212603063793036,0.010069322558534217
middle,48,autonomous,body_rate_rmse_rad_s,Sep17,0.6128962655407676,0.015456855134175442
middle,48,autonomous,body_rate_rmse_rad_s,Sep7,0.6286950093468913,0.007375541837971489
middle,48,autonomous,position_rmse_m,ALL,0.41971364568560415,0.004167598699880325
middle,48,autonomous,position_rmse_m,Sep17,0.3011719052438435,0.008777242467937953
middle,48,autonomous,position_rmse_m,Sep7,0.5250840816338359,0.003921768485037853
middle,48,autonomous,velocity_rmse_m_s,ALL,0.5944139929547722,0.002393518721123646
middle,48,autonomous,velocity_rmse_m_s,Sep17,0.6064036373017685,0.00029757362781211255
middle,48,autonomous,velocity_rmse_m_s,Sep7,0.5837565313129977,0.004276808337863207
middle,49,autonomous,attitude_error_deg,ALL,6.613693556251429,0.1844427914266625
middle,49,autonomous,attitude_error_deg,Sep17,7.2571427631620296,0.3990386170646889
middle,49,autonomous,attitude_error_deg,Sep7,6.041738705664229,0.04428749113263819
middle,49,autonomous,body_rate_rmse_rad_s,ALL,0.6088618331829426,0.015826670106539743
middle,49,autonomous,body_rate_rmse_rad_s,Sep17,0.6020032614706018,0.019219406654094214
middle,49,autonomous,body_rate_rmse_rad_s,Sep7,0.6149583413716898,0.013889669433486018
middle,49,autonomous,position_rmse_m,ALL,0.4323416929512789,0.004248019822270213
middle,49,autonomous,position_rmse_m,Sep17,0.3122324166442331,0.008806366442018283
middle,49,autonomous,position_rmse_m,Sep7,0.5391054941130974,0.004036091503165782
middle,49,autonomous,velocity_rmse_m_s,ALL,0.6061391843798057,0.0018862230733827784
middle,49,autonomous,velocity_rmse_m_s,Sep17,0.6164170847571834,0.001900759456306252
middle,49,autonomous,velocity_rmse_m_s,Sep7,0.5970032729332478,0.005019878760687087
middle,50,autonomous,attitude_error_deg,ALL,6.712615885944532,0.19349686976349856
middle,50,autonomous,attitude_error_deg,Sep17,7.3906750086493505,0.4150779147988824
middle,50,autonomous,attitude_error_deg,Sep7,6.109896665762471,0.05172439387949433
middle,50,autonomous,body_rate_rmse_rad_s,ALL,0.61216245285626,0.010988752425646875
middle,50,autonomous,body_rate_rmse_rad_s,Sep17,0.597993579175225,0.015205446147631049
middle,50,autonomous,body_rate_rmse_rad_s,Sep7,0.6247570072394021,0.008748602079073438
middle,50,autonomous,position_rmse_m,ALL,0.44490489370675484,0.004293373236483474
middle,50,autonomous,position_rmse_m,Sep17,0.3235911846670084,0.008827092014232724
middle,50,autonomous,position_rmse_m,Sep7,0.5527393017420851,0.004220788245859968
middle,50,autonomous,velocity_rmse_m_s,ALL,0.6194720657685643,0.0015129653890273555
middle,50,autonomous,velocity_rmse_m_s,Sep17,0.6280507298218237,0.004006630474978208
middle,50,autonomous,velocity_rmse_m_s,Sep7,0.6118465866101114,0.00465315005208427
middle,50,local100ms,attitude_error_deg,ALL,1.3377057630368625,0.0242587098444109
middle,50,local100ms,attitude_error_deg,Sep17,1.3442309143587343,0.011719851884523735
middle,50,local100ms,attitude_error_deg,Sep7,1.331905628528532,0.035408899461690395
middle,50,local100ms,body_rate_rmse_rad_s,ALL,0.5460430473835552,0.001847146960944238
middle,50,local100ms,body_rate_rmse_rad_s,Sep17,0.5096350888588513,0.0035992667926733977
middle,50,local100ms,body_rate_rmse_rad_s,Sep7,0.578405677183292,0.001107272816969129
middle,50,local100ms,position_rmse_m,ALL,0.03094592910010581,5.249498357981592e-05
middle,50,local100ms,position_rmse_m,Sep17,0.016736126936888033,0.0002099047181504847
middle,50,local100ms,position_rmse_m,Sep7,0.04357686435629939,8.928870369055436e-05
middle,50,local100ms,velocity_rmse_m_s,ALL,0.12342061476999076,0.004373232771887337
middle,50,local100ms,velocity_rmse_m_s,Sep17,0.12707827920332126,0.003212971045617293
middle,50,local100ms,velocity_rmse_m_s,Sep7,0.12016935749591921,0.005773829963303002
rudder_high,1,autonomous,attitude_error_deg,ALL,0.43528154059449636,0.003985658033132377
rudder_high,1,autonomous,attitude_error_deg,Sep17,0.3956837052885145,0.0009864855143221177
rudder_high,1,autonomous,attitude_error_deg,Sep7,0.47047961642203595,0.006669528847683637
rudder_high,1,autonomous,body_rate_rmse_rad_s,ALL,0.5384904675262474,0.0033704323803236723
rudder_high,1,autonomous,body_rate_rmse_rad_s,Sep17,0.4934863964571816,0.0020357669228342518
rudder_high,1,autonomous,body_rate_rmse_rad_s,Sep7,0.5784940862543059,0.004588776599061001
rudder_high,1,autonomous,position_rmse_m,ALL,0.008571910233380012,1.1369685701411625e-05
rudder_high,1,autonomous,position_rmse_m,Sep17,0.005350826380070803,1.3767907007167777e-05
rudder_high,1,autonomous,position_rmse_m,Sep7,0.011435095880765975,1.2947547783852061e-05
rudder_high,1,autonomous,velocity_rmse_m_s,ALL,0.06859727020915017,0.0016694223472899787
rudder_high,1,autonomous,velocity_rmse_m_s,Sep17,0.06338579997554325,0.0016270444663056556
rudder_high,1,autonomous,velocity_rmse_m_s,Sep7,0.07322968819457853,0.001909633475231104
rudder_high,2,autonomous,attitude_error_deg,ALL,0.8181267048518269,0.006959153145793835
rudder_high,2,autonomous,attitude_error_deg,Sep17,0.7726984466129011,0.0025068444242263275
rudder_high,2,autonomous,attitude_error_deg,Sep7,0.8585073788419831,0.01524020129117944
rudder_high,2,autonomous,body_rate_rmse_rad_s,ALL,0.5418063196592394,0.0046260622278964415
rudder_high,2,autonomous,body_rate_rmse_rad_s,Sep17,0.5559462352501763,0.009091596030029356
rudder_high,2,autonomous,body_rate_rmse_rad_s,Sep7,0.529237505800629,0.002350428069671313
rudder_high,2,autonomous,position_rmse_m,ALL,0.01630279621851782,3.45525724737506e-05
rudder_high,2,autonomous,position_rmse_m,Sep17,0.009217848790824905,3.7336837282625796e-05
rudder_high,2,autonomous,position_rmse_m,Sep7,0.02260052726535597,3.457774177460791e-05
rudder_high,2,autonomous,velocity_rmse_m_s,ALL,0.11710482840370716,0.0027161902016204897
rudder_high,2,autonomous,velocity_rmse_m_s,Sep17,0.10587472197146287,0.002409525018562306
rudder_high,2,autonomous,velocity_rmse_m_s,Sep7,0.12708714523236875,0.003127664921337243
rudder_high,3,autonomous,attitude_error_deg,ALL,1.157718734827036,0.0140520750480809
rudder_high,3,autonomous,attitude_error_deg,Sep17,1.1487006209991482,0.01842326024933391
rudder_high,3,autonomous,attitude_error_deg,Sep7,1.165734836007381,0.0257018162034409
rudder_high,3,autonomous,body_rate_rmse_rad_s,ALL,0.5798357181295123,0.006404588516498189
rudder_high,3,autonomous,body_rate_rmse_rad_s,Sep17,0.5682111136738172,0.009458977576160032
rudder_high,3,autonomous,body_rate_rmse_rad_s,Sep7,0.590168699867908,0.009446817952406223
rudder_high,3,autonomous,position_rmse_m,ALL,0.02371939122378249,0.00011113315945083091
rudder_high,3,autonomous,position_rmse_m,Sep17,0.013378316689507527,0.00012394711968799756
rudder_high,3,autonomous,position_rmse_m,Sep7,0.03291145747647135,0.00010547714924116941
rudder_high,3,autonomous,velocity_rmse_m_s,ALL,0.16331070765710592,0.005600367984281945
rudder_high,3,autonomous,velocity_rmse_m_s,Sep17,0.1425340841179971,0.004556046920531952
rudder_high,3,autonomous,velocity_rmse_m_s,Sep7,0.18177881746964708,0.00660101415640286
rudder_high,4,autonomous,attitude_error_deg,ALL,1.4096901257741232,0.02903127456007692
rudder_high,4,autonomous,attitude_error_deg,Sep17,1.4367037935959892,0.02946694199821264
rudder_high,4,autonomous,attitude_error_deg,Sep7,1.3856779765991316,0.04187071351945795
rudder_high,4,autonomous,body_rate_rmse_rad_s,ALL,0.6005491537295033,0.0058414720312900984
rudder_high,4,autonomous,body_rate_rmse_rad_s,Sep17,0.5566398119366306,0.015331218049360364
rudder_high,4,autonomous,body_rate_rmse_rad_s,Sep7,0.6395796797676122,0.0026077378344462445
rudder_high,4,autonomous,position_rmse_m,ALL,0.031004064648149098,0.0001907812416158096
rudder_high,4,autonomous,position_rmse_m,Sep17,0.017836154133218936,0.0001956585077615507
rudder_high,4,autonomous,position_rmse_m,Sep7,0.042708873994753684,0.00018683536008220765
rudder_high,4,autonomous,velocity_rmse_m_s,ALL,0.19487767027485514,0.00916211919061669
rudder_high,4,autonomous,velocity_rmse_m_s,Sep17,0.17328282693342767,0.0063798450512519075
rudder_high,4,autonomous,velocity_rmse_m_s,Sep7,0.21407308657834626,0.0116365208034567
rudder_high,5,autonomous,attitude_error_deg,ALL,1.6556228333900815,0.03539364579056402
rudder_high,5,autonomous,attitude_error_deg,Sep17,1.762954761735242,0.04063594168658635
rudder_high,5,autonomous,attitude_error_deg,Sep7,1.56021667486105,0.04872762045802423
rudder_high,5,autonomous,body_rate_rmse_rad_s,ALL,0.6155083798125356,0.005272445421738107
rudder_high,5,autonomous,body_rate_rmse_rad_s,Sep17,0.6089630099307716,0.012716367259699893
rudder_high,5,autonomous,body_rate_rmse_rad_s,Sep7,0.6213264863741036,0.008125578207434746
rudder_high,5,autonomous,position_rmse_m,ALL,0.03915117595966038,0.0003392232449058465
rudder_high,5,autonomous,position_rmse_m,Sep17,0.022464908842397935,0.00031767151993278487
rudder_high,5,autonomous,position_rmse_m,Sep7,0.05398341339722699,0.0003584379445522433
rudder_high,5,autonomous,velocity_rmse_m_s,ALL,0.21721417541193325,0.012427187480055573
rudder_high,5,autonomous,velocity_rmse_m_s,Sep17,0.2053599940646984,0.008079821048748966
rudder_high,5,autonomous,velocity_rmse_m_s,Sep7,0.2277512254983642,0.016572609106744744
rudder_high,5,local100ms,attitude_error_deg,ALL,1.6556228309959187,0.035393647797726586
rudder_high,5,local100ms,attitude_error_deg,Sep17,1.7629547566476462,0.04063594991766848
rudder_high,5,local100ms,attitude_error_deg,Sep7,1.56021667486105,0.04872762045802423
rudder_high,5,local100ms,body_rate_rmse_rad_s,ALL,0.6155083801232328,0.005272445886533502
rudder_high,5,local100ms,body_rate_rmse_rad_s,Sep17,0.6089630105910032,0.012716367858903148
rudder_high,5,local100ms,body_rate_rmse_rad_s,Sep7,0.6213264863741036,0.008125578207434746
rudder_high,5,local100ms,position_rmse_m,ALL,0.03915117595966038,0.0003392232449058465
rudder_high,5,local100ms,position_rmse_m,Sep17,0.022464908842397935,0.00031767151993278487
rudder_high,5,local100ms,position_rmse_m,Sep7,0.05398341339722699,0.0003584379445522433
rudder_high,5,local100ms,velocity_rmse_m_s,ALL,0.21721417565222126,0.012427187996053805
rudder_high,5,local100ms,velocity_rmse_m_s,Sep17,0.20535999457531048,0.008079822090278218
rudder_high,5,local100ms,velocity_rmse_m_s,Sep7,0.2277512254983642,0.016572609106744744
rudder_high,6,autonomous,attitude_error_deg,ALL,1.8911402341628738,0.04748693290561865
rudder_high,6,autonomous,attitude_error_deg,Sep17,2.027440145977952,0.06761394214193664
rudder_high,6,autonomous,attitude_error_deg,Sep7,1.7699847569939156,0.05751849721252883
rudder_high,6,autonomous,body_rate_rmse_rad_s,ALL,0.56965182155952,0.002622487094369823
rudder_high,6,autonomous,body_rate_rmse_rad_s,Sep17,0.5794101938111984,0.010765171402530697
rudder_high,6,autonomous,body_rate_rmse_rad_s,Sep7,0.5609777128913614,0.006351812957665088
rudder_high,6,autonomous,position_rmse_m,ALL,0.0480753501538754,0.0005109136112032434
rudder_high,6,autonomous,position_rmse_m,Sep17,0.027664297191124787,0.0004795504656677517
rudder_high,6,autonomous,position_rmse_m,Sep7,0.06621850834298705,0.0005413067559429149
rudder_high,6,autonomous,velocity_rmse_m_s,ALL,0.2364885539297902,0.01492874872566608
rudder_high,6,autonomous,velocity_rmse_m_s,Sep17,0.23653188769283592,0.007677372832719472
rudder_high,6,autonomous,velocity_rmse_m_s,Sep7,0.2364500350293051,0.02177261270923255
rudder_high,7,autonomous,attitude_error_deg,ALL,2.145018117901293,0.05970032104538746
rudder_high,7,autonomous,attitude_error_deg,Sep17,2.3473731495014483,0.08909040473714441
rudder_high,7,autonomous,attitude_error_deg,Sep7,1.9651469787011546,0.06429183806205224
rudder_high,7,autonomous,body_rate_rmse_rad_s,ALL,0.625874525175255,0.007378215008746529
rudder_high,7,autonomous,body_rate_rmse_rad_s,Sep17,0.6275849608610469,0.007875998331531598
rudder_high,7,autonomous,body_rate_rmse_rad_s,Sep7,0.6243541378989956,0.006942000182204988
rudder_high,7,autonomous,position_rmse_m,ALL,0.056096867196237,0.0007577084043455633
rudder_high,7,autonomous,position_rmse_m,Sep17,0.032734994667061625,0.0007080882412011436
rudder_high,7,autonomous,position_rmse_m,Sep7,0.07686297611105956,0.0008143478055558878
rudder_high,7,autonomous,velocity_rmse_m_s,ALL,0.25553282724161125,0.015885819829023415
rudder_high,7,autonomous,velocity_rmse_m_s,Sep17,0.265495216610005,0.0059398404465388
rudder_high,7,autonomous,velocity_rmse_m_s,Sep7,0.24667737002526124,0.025496991495554473
rudder_high,8,autonomous,attitude_error_deg,ALL,2.355520614968514,0.06675777822699734
rudder_high,8,autonomous,attitude_error_deg,Sep17,2.6177324046043244,0.10399883268325848
rudder_high,8,autonomous,attitude_error_deg,Sep7,2.1224434686255713,0.047122594434191124
rudder_high,8,autonomous,body_rate_rmse_rad_s,ALL,0.600761157598416,0.005232545454976704
rudder_high,8,autonomous,body_rate_rmse_rad_s,Sep17,0.6091815757264443,0.008138890937128457
rudder_high,8,autonomous,body_rate_rmse_rad_s,Sep7,0.593276341484613,0.0036853494674037174
rudder_high,8,autonomous,position_rmse_m,ALL,0.06428796198399696,0.0009807680819396355
rudder_high,8,autonomous,position_rmse_m,Sep17,0.03800432256004609,0.0008203623857014948
rudder_high,8,autonomous,position_rmse_m,Sep7,0.08765119702750883,0.0011447830396048035
rudder_high,8,autonomous,velocity_rmse_m_s,ALL,0.26846957589752823,0.015141288389302896
rudder_high,8,autonomous,velocity_rmse_m_s,Sep17,0.28610336280102616,0.003123565109773519
rudder_high,8,autonomous,velocity_rmse_m_s,Sep7,0.2527950986499745,0.026361003178049895
rudder_high,9,autonomous,attitude_error_deg,ALL,2.5468047728347334,0.07474637684753274
rudder_high,9,autonomous,attitude_error_deg,Sep17,2.8502257679591074,0.11977013023527602
rudder_high,9,autonomous,attitude_error_deg,Sep7,2.2770972216130674,0.03754122065712959
rudder_high,9,autonomous,body_rate_rmse_rad_s,ALL,0.6212048432793315,0.009277335234407607
rudder_high,9,autonomous,body_rate_rmse_rad_s,Sep17,0.6265497104634182,0.011107937690353837
rudder_high,9,autonomous,body_rate_rmse_rad_s,Sep7,0.6164538502268098,0.007793423759885625
rudder_high,9,autonomous,position_rmse_m,ALL,0.0742474287137217,0.0011899396499424782
rudder_high,9,autonomous,position_rmse_m,Sep17,0.04456036349302752,0.0009468838829122995
rudder_high,9,autonomous,position_rmse_m,Sep7,0.10063593113211654,0.001437981908348903
rudder_high,9,autonomous,velocity_rmse_m_s,ALL,0.27905055850307575,0.013488442443158676
rudder_high,9,autonomous,velocity_rmse_m_s,Sep17,0.2996322179291756,0.0036622416307924024
rudder_high,9,autonomous,velocity_rmse_m_s,Sep7,0.26075575012432034,0.024901376783951264
rudder_high,10,autonomous,attitude_error_deg,ALL,2.7450923537129426,0.08477059620848731
rudder_high,10,autonomous,attitude_error_deg,Sep17,3.0785810040941306,0.13417649953516808
rudder_high,10,autonomous,attitude_error_deg,Sep7,2.4486579978185534,0.04085895053255663
