group,step,metric,cohort,seed,autonomous,local100ms,local_gain_pct
ALL,40,velocity_rmse_m_s,Sep17,23,0.5624199041606218,0.14414566998099201,74.37045365666408
ALL,40,velocity_rmse_m_s,Sep17,42,0.551812141760425,0.14262021585613177,74.15420845921658
ALL,40,velocity_rmse_m_s,Sep7,17,0.4948953569671279,0.12023820526949347,75.70431737198942
ALL,40,velocity_rmse_m_s,Sep7,23,0.4985942339027953,0.12417556681568259,75.0948650481402
ALL,40,velocity_rmse_m_s,Sep7,42,0.4960104630684818,0.1350865395420471,72.76538508757297
ALL,45,attitude_error_deg,ALL,17,6.19057129412581,1.3904485403802322,77.5392532560021
ALL,45,attitude_error_deg,ALL,23,6.04739147907463,1.4170139247315459,76.56817936072535
ALL,45,attitude_error_deg,ALL,42,6.233367266134819,1.4033514101173992,77.48646357255974
ALL,45,attitude_error_deg,Sep17,17,7.012203372868282,1.4293041234013195,79.61690431096731
ALL,45,attitude_error_deg,Sep17,23,6.642315373889312,1.4286623406895047,78.49150092593433
ALL,45,attitude_error_deg,Sep17,42,7.162332206191049,1.4277777431681375,80.06546328674925
ALL,45,attitude_error_deg,Sep7,17,5.460231668576946,1.3559102443614883,75.16753268612013
ALL,45,attitude_error_deg,Sep7,23,5.518570239239356,1.4066597772133602,74.51043085016084
ALL,45,attitude_error_deg,Sep7,42,5.407620652751504,1.3816391140722986,74.45014724970967
ALL,45,body_rate_rmse_rad_s,ALL,17,0.6017167094740007,0.5458648719191735,9.282081862684324
ALL,45,body_rate_rmse_rad_s,ALL,23,0.6081411331688695,0.5371646018491404,11.671062430835487
ALL,45,body_rate_rmse_rad_s,ALL,42,0.5977397347678246,0.5424587311774678,9.248340101035643
ALL,45,body_rate_rmse_rad_s,Sep17,17,0.5924247071905989,0.5186226274236854,12.45763028974574
ALL,45,body_rate_rmse_rad_s,Sep17,23,0.6093649882965854,0.5102411366846491,16.266745467117563
ALL,45,body_rate_rmse_rad_s,Sep17,42,0.590405618855295,0.5126242926297694,13.174218493437024
ALL,45,body_rate_rmse_rad_s,Sep7,17,0.6099762670592468,0.5700802003596075,6.540593274551813
ALL,45,body_rate_rmse_rad_s,Sep7,23,0.6070532619442333,0.5610965708842438,7.570454512146457
ALL,45,body_rate_rmse_rad_s,Sep7,42,0.6042589489122954,0.5689782321087551,5.838675102296428
ALL,45,position_rmse_m,ALL,17,0.4051220774799401,0.03419261569132932,91.55992289928402
ALL,45,position_rmse_m,ALL,23,0.4142159423721091,0.034230603455321806,91.73604877221966
ALL,45,position_rmse_m,ALL,42,0.40384606816997887,0.03405725093186551,91.56677417061522
ALL,45,position_rmse_m,Sep17,17,0.29897705737094693,0.019360918052195666,93.52427968137563
ALL,45,position_rmse_m,Sep17,23,0.32250084594529366,0.019675075488880336,93.89921740167534
ALL,45,position_rmse_m,Sep17,42,0.30277190107987506,0.019185763678676082,93.6632945097456
ALL,45,position_rmse_m,Sep7,17,0.49947320646571186,0.047376346926114796,90.51473706440605
ALL,45,position_rmse_m,Sep7,23,0.49574047252927833,0.04716885053660311,90.48517255491636
ALL,45,position_rmse_m,Sep7,42,0.4936897722500711,0.04727635071247834,90.42387479549987
ALL,45,velocity_rmse_m_s,ALL,17,0.5823821318066148,0.13485224019633668,76.84471537991561
ALL,45,velocity_rmse_m_s,ALL,23,0.6003426311668365,0.13942720944706455,76.77539421512157
ALL,45,velocity_rmse_m_s,ALL,42,0.5912221961812635,0.14225789272521758,75.93833694944657
ALL,45,velocity_rmse_m_s,Sep17,17,0.617508706767127,0.15933949326616587,74.19639731067703
ALL,45,velocity_rmse_m_s,Sep17,23,0.6510379354565904,0.16480049209483683,74.68649933905037
ALL,45,velocity_rmse_m_s,Sep17,42,0.6346632812086205,0.1631488856044145,74.29363090082632
ALL,45,velocity_rmse_m_s,Sep7,17,0.5511585096194929,0.11308579302315515,79.4821651032428
ALL,45,velocity_rmse_m_s,Sep7,23,0.5552801384648332,0.11687318042682253,78.95239315601339
ALL,45,velocity_rmse_m_s,Sep7,42,0.5526078983791685,0.12368812127704253,77.61738085180703
ALL,50,attitude_error_deg,ALL,17,6.74367049469998,1.3731020847755193,79.63865396663917
ALL,50,attitude_error_deg,ALL,23,6.542445487935679,1.4214285584104178,78.2737424250375
ALL,50,attitude_error_deg,ALL,42,6.791357065137423,1.3879523181267315,79.56296061575661
ALL,50,attitude_error_deg,Sep17,17,7.675610016839577,1.4335831766368763,81.32287631221847
ALL,50,attitude_error_deg,Sep17,23,7.172736071181631,1.4567145594670279,79.69094993861874
ALL,50,attitude_error_deg,Sep17,42,7.847912808215364,1.4327988662444262,81.74293087526989
ALL,50,attitude_error_deg,Sep7,17,5.915279808353674,1.319341114232091,77.6960489279156
ALL,50,attitude_error_deg,Sep7,23,5.982187191717056,1.3900632241378756,76.7632944341401
ALL,50,attitude_error_deg,Sep7,42,5.852196404623697,1.3480887197998916,76.96439718368312
ALL,50,body_rate_rmse_rad_s,ALL,17,0.6179617016979126,0.5588198188801611,9.570477046595805
ALL,50,body_rate_rmse_rad_s,ALL,23,0.6331251400447657,0.5546165501494363,12.400169402494166
ALL,50,body_rate_rmse_rad_s,ALL,42,0.6121323463723045,0.5565530336177166,9.079623562448386
ALL,50,body_rate_rmse_rad_s,Sep17,17,0.6087628786367514,0.5293432129817242,13.046075646543638
ALL,50,body_rate_rmse_rad_s,Sep17,23,0.635914735532969,0.5235540725168192,17.66913970345077
ALL,50,body_rate_rmse_rad_s,Sep17,42,0.6074177776532983,0.524072447800142,13.721252969439456
ALL,50,body_rate_rmse_rad_s,Sep7,17,0.6261384333078338,0.5850212463454384,6.566788552681068
ALL,50,body_rate_rmse_rad_s,Sep7,23,0.6306454996108074,0.5822276413784294,7.677507928346159
ALL,50,body_rate_rmse_rad_s,Sep7,42,0.6163230741225322,0.5854246654555606,5.01334607842844
ALL,50,position_rmse_m,ALL,17,0.4710118358619498,0.03259655034632197,93.07946258151445
ALL,50,position_rmse_m,ALL,23,0.48130270101640393,0.03275445093394994,93.19462557247657
ALL,50,position_rmse_m,ALL,42,0.46972623233621336,0.03261608278984734,93.05636335709225
ALL,50,position_rmse_m,Sep17,17,0.3575994088262163,0.01808629393643001,94.94230317779427
ALL,50,position_rmse_m,Sep17,23,0.3842396949936463,0.018558841709562585,95.16998322886201
ALL,50,position_rmse_m,Sep17,42,0.3626683426390193,0.018091423138786672,95.0115791725461
ALL,50,position_rmse_m,Sep7,17,0.5718228821159352,0.045494556044003716,92.04394271952553
ALL,50,position_rmse_m,Sep7,23,0.5675809285921886,0.04537277024451647,92.0059381915707
ALL,50,position_rmse_m,Sep7,42,0.5648888009559414,0.045526891368567926,91.94055692172967
ALL,50,velocity_rmse_m_s,ALL,17,0.6397393092867327,0.12694925769817722,80.15609548212423
ALL,50,velocity_rmse_m_s,ALL,23,0.6528093336943106,0.1334241999046824,79.56153611505185
ALL,50,velocity_rmse_m_s,ALL,42,0.6506966114497089,0.13600627610620886,79.09835801923174
ALL,50,velocity_rmse_m_s,Sep17,17,0.6744544644740484,0.1419616792945724,78.95162879449889
ALL,50,velocity_rmse_m_s,Sep17,23,0.6945381047741767,0.15113724283959795,78.23917193301598
ALL,50,velocity_rmse_m_s,Sep17,42,0.6955118791321241,0.1488030969472993,78.6052400524087
ALL,50,velocity_rmse_m_s,Sep7,17,0.6088813935646744,0.11360488294582598,81.34203407321576
ALL,50,velocity_rmse_m_s,Sep7,23,0.6157170927344295,0.11767927285142415,80.88744421097604
ALL,50,velocity_rmse_m_s,Sep7,42,0.6108608179542288,0.1246313242474618,79.59742701048468
common_high,5,attitude_error_deg,ALL,17,1.58186704704719,1.5818670466832676,2.3005880829988473e-08
common_high,5,attitude_error_deg,ALL,23,1.593325984132213,1.5933259788857255,3.2927897485773254e-07
common_high,5,attitude_error_deg,ALL,42,1.635584239567045,1.6355842423298685,-1.6891967155702062e-07
common_high,5,attitude_error_deg,Sep17,17,1.6690802915989087,1.669080290825573,4.633303871945228e-08
common_high,5,attitude_error_deg,Sep17,23,1.6751706723946227,1.6751706612458366,6.655313575054789e-07
common_high,5,attitude_error_deg,Sep17,42,1.7266454854224147,1.7266454912934148,-3.400234836893018e-07
common_high,5,attitude_error_deg,Sep7,17,1.5043441630012182,1.5043441630012182,0.0
common_high,5,attitude_error_deg,Sep7,23,1.5205751501211822,1.5205751501211822,0.0
common_high,5,attitude_error_deg,Sep7,42,1.5546409099178276,1.5546409099178276,0.0
common_high,5,body_rate_rmse_rad_s,ALL,17,0.618556579971329,0.6185565790451021,1.4974004043736565e-07
common_high,5,body_rate_rmse_rad_s,ALL,23,0.6211174519630348,0.6211174516735314,4.661009287709118e-08
common_high,5,body_rate_rmse_rad_s,ALL,42,0.6270766012763231,0.627076602107338,-1.3252205724589398e-07
common_high,5,body_rate_rmse_rad_s,Sep17,17,0.6323724714816623,0.6323724695134298,3.112457538335139e-07
common_high,5,body_rate_rmse_rad_s,Sep17,23,0.6332543034565715,0.633254302841377,9.714810599805618e-08
common_high,5,body_rate_rmse_rad_s,Sep17,42,0.650433772583791,0.6504337743496975,-2.7149674671706396e-07
common_high,5,body_rate_rmse_rad_s,Sep7,17,0.6062757875176995,0.6062757875176995,0.0
common_high,5,body_rate_rmse_rad_s,Sep7,23,0.6103291395243353,0.6103291395243353,0.0
common_high,5,body_rate_rmse_rad_s,Sep7,42,0.6063146712252405,0.6063146712252405,0.0
common_high,5,position_rmse_m,ALL,17,0.03995716671893772,0.03995716671893772,0.0
common_high,5,position_rmse_m,ALL,23,0.04032124586671265,0.04032124586671265,0.0
common_high,5,position_rmse_m,ALL,42,0.03987623680073089,0.03987623680073089,0.0
common_high,5,position_rmse_m,Sep17,17,0.02070037772169976,0.02070037772169976,0.0
common_high,5,position_rmse_m,Sep17,23,0.0213347194520461,0.0213347194520461,0.0
common_high,5,position_rmse_m,Sep17,42,0.02070403463681531,0.02070403463681531,0.0
common_high,5,position_rmse_m,Sep7,17,0.05707431249426034,0.05707431249426034,0.0
common_high,5,position_rmse_m,Sep7,23,0.057198158235305135,0.057198158235305135,0.0
common_high,5,position_rmse_m,Sep7,42,0.056918194279766965,0.056918194279766965,0.0
common_high,5,velocity_rmse_m_s,ALL,17,0.20145227785552414,0.20145227805394153,-9.849349718883317e-08
common_high,5,velocity_rmse_m_s,ALL,23,0.21277613143605503,0.21277613244859658,-4.758717736669122e-07
common_high,5,velocity_rmse_m_s,ALL,42,0.20775568553816678,0.20775568564749675,-5.262429351442173e-08
common_high,5,velocity_rmse_m_s,Sep17,17,0.19676321050142043,0.19676321092305737,-2.1428647484658692e-07
common_high,5,velocity_rmse_m_s,Sep17,23,0.21589720570142729,0.21589720785307798,-9.966088648349431e-07
common_high,5,velocity_rmse_m_s,Sep17,42,0.2053169849740642,0.20531698520639036,-1.1315486555621669e-07
common_high,5,velocity_rmse_m_s,Sep7,17,0.20562033772583854,0.20562033772583854,0.0
common_high,5,velocity_rmse_m_s,Sep7,23,0.21000184320016863,0.21000184320016863,0.0
common_high,5,velocity_rmse_m_s,Sep7,42,0.20992341937292466,0.20992341937292466,0.0
common_high,10,attitude_error_deg,ALL,17,2.6616986251359487,1.564432410506789,41.22428453270572
common_high,10,attitude_error_deg,ALL,23,2.771399496246085,1.5977487662984986,42.348666496379145
common_high,10,attitude_error_deg,ALL,42,2.8063327931152164,1.6206376384489125,42.250696623549885
common_high,10,attitude_error_deg,Sep17,17,2.8673644224970514,1.6597120723611711,42.11715611244814
common_high,10,attitude_error_deg,Sep17,23,3.070702837059705,1.7348693072637167,43.502533481067516
common_high,10,attitude_error_deg,Sep17,42,3.107933873138264,1.7267832370962966,44.43951166333337
common_high,10,attitude_error_deg,Sep7,17,2.478884583037191,1.4797393777473384,40.306241449356826
common_high,10,attitude_error_deg,Sep7,23,2.5053520821895336,1.4758638409960825,41.09155948627139
common_high,10,attitude_error_deg,Sep7,42,2.538242944205841,1.5262859952067933,39.86840390156846
common_high,10,body_rate_rmse_rad_s,ALL,17,0.5819952238925857,0.5671060901716489,2.558291393072459
common_high,10,body_rate_rmse_rad_s,ALL,23,0.5821732257123441,0.5577561821115049,4.194119983955397
common_high,10,body_rate_rmse_rad_s,ALL,42,0.5855268831082903,0.5782065702750856,1.2502095197311056
common_high,10,body_rate_rmse_rad_s,Sep17,17,0.5605916243026481,0.5410987224974585,3.477201756169283
common_high,10,body_rate_rmse_rad_s,Sep17,23,0.5668702328103543,0.5443583343258231,3.971261354282911
common_high,10,body_rate_rmse_rad_s,Sep17,42,0.5707420050511276,0.5715909405140647,-0.14874241871526947
common_high,10,body_rate_rmse_rad_s,Sep7,17,0.601020645750308,0.5902237503264849,1.796426711821918
common_high,10,body_rate_rmse_rad_s,Sep7,23,0.5957758860696684,0.5696653801432219,4.382605361673398
common_high,10,body_rate_rmse_rad_s,Sep7,42,0.5986689969368792,0.5840871300626599,2.435714384547761
common_high,10,position_rmse_m,ALL,17,0.08203209249209231,0.036971845608166305,54.93002252535457
common_high,10,position_rmse_m,ALL,23,0.08339794158310598,0.036973164308161374,55.66657449054945
common_high,10,position_rmse_m,ALL,42,0.08175876587610989,0.03687565331788948,54.89700349224005
common_high,10,position_rmse_m,Sep17,17,0.04739465145554262,0.02106762490574984,55.54851811599078
common_high,10,position_rmse_m,Sep17,23,0.049661135432003095,0.02111803300841092,57.47573464701365
common_high,10,position_rmse_m,Sep17,42,0.04747228179869765,0.020563092183661664,56.68400294964168
common_high,10,position_rmse_m,Sep7,17,0.11282092896902537,0.05110893067698094,54.69906945101229
common_high,10,position_rmse_m,Sep7,23,0.11338621371741968,0.05106661435238399,54.96223687330115
common_high,10,position_rmse_m,Sep7,42,0.11223564061158744,0.05137570765942531,54.225139733268314
common_high,10,velocity_rmse_m_s,ALL,17,0.27279764795704675,0.19309783808485714,29.215724720888616
common_high,10,velocity_rmse_m_s,ALL,23,0.2824905937386898,0.19043996803431373,32.585377263755895
common_high,10,velocity_rmse_m_s,ALL,42,0.28150351810877394,0.19370833595729597,31.187952016128477
common_high,10,velocity_rmse_m_s,Sep17,17,0.3072818845046108,0.2234441051173453,27.283671317762792
common_high,10,velocity_rmse_m_s,Sep17,23,0.3168539484983416,0.2147823531726659,32.21408343163189
common_high,10,velocity_rmse_m_s,Sep17,42,0.3178392266349742,0.22299890859666727,29.839085327006316
common_high,10,velocity_rmse_m_s,Sep7,17,0.2421449932481009,0.1661233785004232,31.39508016578573
common_high,10,velocity_rmse_m_s,Sep7,23,0.25194538950788814,0.16880229235577848,33.00044399086197
common_high,10,velocity_rmse_m_s,Sep7,42,0.24920511052992925,0.16767227138896598,32.71716176589856
common_high,15,attitude_error_deg,ALL,17,3.6188854794215364,1.6397424613186231,54.68929672843007
common_high,15,attitude_error_deg,ALL,23,3.627718301931868,1.6153553517109966,55.47186365460703
common_high,15,attitude_error_deg,ALL,42,3.6357681284816956,1.588752850799759,56.30214043756345
common_high,15,attitude_error_deg,Sep17,17,3.9500827296405676,1.7302579270183545,56.196919268680816
common_high,15,attitude_error_deg,Sep17,23,4.016438461174154,1.685059501012196,58.045927572369905
common_high,15,attitude_error_deg,Sep17,42,4.079057326442017,1.6341713142146836,59.937525182071916
common_high,15,attitude_error_deg,Sep7,17,3.3244879236712865,1.5592842695855287,53.0970090616667
common_high,15,attitude_error_deg,Sep7,23,3.282189271494281,1.5533961078877083,52.67195218207223
common_high,15,attitude_error_deg,Sep7,42,3.241733285850299,1.548380883319826,52.236018611454355
common_high,15,body_rate_rmse_rad_s,ALL,17,0.6357712205741279,0.6167692416403354,2.9888076589300376
common_high,15,body_rate_rmse_rad_s,ALL,23,0.6387268175064638,0.6202403650623418,2.894265895440482
common_high,15,body_rate_rmse_rad_s,ALL,42,0.6352369818885921,0.6260811851467133,1.441319854309832
common_high,15,body_rate_rmse_rad_s,Sep17,17,0.6267354586188478,0.583812245309484,6.848697120784393
common_high,15,body_rate_rmse_rad_s,Sep17,23,0.6375039012311761,0.5838152031263066,8.421705028186246
common_high,15,body_rate_rmse_rad_s,Sep17,42,0.6402009259263246,0.6014885947877253,6.04690333469689
common_high,15,body_rate_rmse_rad_s,Sep7,17,0.6438030089788214,0.6460643494899813,-0.35124727278717677
common_high,15,body_rate_rmse_rad_s,Sep7,23,0.6398138541956084,0.652618286783262,-2.001274668200425
common_high,15,body_rate_rmse_rad_s,Sep7,42,0.6308245871883855,0.6479412654658137,-2.7133816000606386
common_high,15,position_rmse_m,ALL,17,0.12437195520340193,0.03484751833227398,71.98120888645417
common_high,15,position_rmse_m,ALL,23,0.12646667407458362,0.03468671529154442,72.57244602551344
common_high,15,position_rmse_m,ALL,42,0.12421890758995889,0.034824771923244686,71.9649990497423
common_high,15,position_rmse_m,Sep17,17,0.07983827868909131,0.024459830553650856,69.36327917476392
common_high,15,position_rmse_m,Sep17,23,0.08365656885597722,0.02436023030241804,70.88067244981502
common_high,15,position_rmse_m,Sep17,42,0.0806354785587109,0.02435388813089898,69.79755243448224
common_high,15,position_rmse_m,Sep7,17,0.1639574454383447,0.044081018579938985,73.11435387268496
common_high,15,position_rmse_m,Sep7,23,0.16452010093556704,0.04386581305965676,73.33711029217248
common_high,15,position_rmse_m,Sep7,42,0.16295973339551267,0.04413222418310754,72.9183257338817
common_high,15,velocity_rmse_m_s,ALL,17,0.355719489572674,0.21636035228476277,39.17669438222894
common_high,15,velocity_rmse_m_s,ALL,23,0.356846829016464,0.21277277060204375,40.37420167401096
common_high,15,velocity_rmse_m_s,ALL,42,0.353327817441262,0.21473910267723242,39.223833483495504
common_high,15,velocity_rmse_m_s,Sep17,17,0.4251553328586482,0.2979991577233193,29.908168922722798
common_high,15,velocity_rmse_m_s,Sep17,23,0.4304501534517592,0.28487139358121993,33.82012033290037
common_high,15,velocity_rmse_m_s,Sep17,42,0.42862853182348537,0.28680286824877316,33.08824612569604
common_high,15,velocity_rmse_m_s,Sep7,17,0.2939987399851414,0.14379252522826808,51.09076820004899
common_high,15,velocity_rmse_m_s,Sep7,23,0.291421651740646,0.1486851057316649,48.97938953966643
common_high,15,velocity_rmse_m_s,Sep7,42,0.28639384910150795,0.15068242216919617,47.386292463359055
common_high,20,attitude_error_deg,ALL,17,4.42032301074971,1.5696375887773564,64.49043237428168
common_high,20,attitude_error_deg,ALL,23,4.477714851029206,1.7014479891574723,62.00186823494593
common_high,20,attitude_error_deg,ALL,42,4.422293486911511,1.646471140844922,62.768840518660326
common_high,20,attitude_error_deg,Sep17,17,4.923882741599125,1.6683824665322966,66.11652725932996
common_high,20,attitude_error_deg,Sep17,23,5.020224189802793,1.8258517398225305,63.63007565416606
common_high,20,attitude_error_deg,Sep17,42,5.056951021591388,1.7376961260543933,65.63747367465007
common_high,20,attitude_error_deg,Sep7,17,3.972714361105786,1.4818643641062983,62.69894511887765
common_high,20,attitude_error_deg,Sep7,23,3.9954843276749057,1.5908668774551986,60.183378359514855
common_high,20,attitude_error_deg,Sep7,42,3.858153456084953,1.5653822651031701,59.42664585737769
common_high,20,body_rate_rmse_rad_s,ALL,17,0.631758430575415,0.5885772631419045,6.835075773216112
common_high,20,body_rate_rmse_rad_s,ALL,23,0.6306277651526611,0.5955441127170523,5.5632901648591
common_high,20,body_rate_rmse_rad_s,ALL,42,0.6309250371905768,0.5940918721633408,5.837962175546092
common_high,20,body_rate_rmse_rad_s,Sep17,17,0.6235560397653981,0.5465125164846845,12.355509107040305
common_high,20,body_rate_rmse_rad_s,Sep17,23,0.6190114168626876,0.5545754709229048,10.409492326710392
common_high,20,body_rate_rmse_rad_s,Sep17,42,0.6204829057140384,0.5524219650838401,10.969027511221316
common_high,20,body_rate_rmse_rad_s,Sep7,17,0.6390494446287635,0.6259681490594333,2.046992713831293
common_high,20,body_rate_rmse_rad_s,Sep7,23,0.640953408077082,0.631960683200739,1.4030231781311604
common_high,20,body_rate_rmse_rad_s,Sep7,42,0.6402069318363888,0.6311317895673415,1.4175326472982501
common_high,20,position_rmse_m,ALL,17,0.16975477885361195,0.033582359488832855,80.21713455395997
common_high,20,position_rmse_m,ALL,23,0.17278199198190053,0.03407847658884022,80.27660394584983
common_high,20,position_rmse_m,ALL,42,0.1695168374604126,0.03357289641917031,80.1949488191634
common_high,20,position_rmse_m,Sep17,17,0.11861963886635604,0.02286585626222062,80.7233806469579
common_high,20,position_rmse_m,Sep17,23,0.12467064230071487,0.02394265106696643,80.79527736031473
common_high,20,position_rmse_m,Sep17,42,0.12040391849192966,0.022842372296233586,81.02854742409015
