group,interval,axis,cohort,seed,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
high,middle,r,ALL,23,0.1679381832468864,0.25206473736455015,0.20354702603342312,0.016716668483184868,0.8859690155278043
high,middle,r,ALL,42,0.16966253266660247,0.25206473736455015,0.20661399060384694,0.00987547259372531,0.8902744076476096
high,middle,r,Sep17,17,0.18497823601319863,0.287533845536508,0.22439893442441022,0.002733565789336168,0.8852733832259694
high,middle,r,Sep17,23,0.18140780281859098,0.287533845536508,0.22376153361210588,0.019491818374161973,0.8807008724034586
high,middle,r,Sep17,42,0.19227410114536117,0.287533845536508,0.2282638203640823,0.009264313414913607,0.8664724643172919
high,middle,r,Sep7,17,0.15957708040482693,0.2205366412116987,0.18629017008208726,0.004995377109287025,0.8911887756281348
high,middle,r,Sep7,23,0.1559651880720379,0.2205366412116987,0.18557857485237184,0.01424986858009411,0.8906518094161116
high,middle,r,Sep7,42,0.14956336068548368,0.2205366412116987,0.18736969748363774,0.010418725197113489,0.911431690607892
high,middle,vx,ALL,17,0.13883617597289538,0.43316737135665534,0.41517148720170516,0.007325630955792608,0.972428449640726
high,middle,vx,ALL,23,0.14137293152372135,0.43316737135665534,0.42870787989868087,0.005737701343948104,0.9699214468396055
high,middle,vx,ALL,42,0.13853110670740224,0.43316737135665534,0.4356554854240449,0.0013176648416005844,0.9684088417975886
high,middle,vx,Sep17,17,0.1738986275129564,0.49881272036443985,0.4712859978443017,0.012499659274423564,0.9664104554865425
high,middle,vx,Sep17,23,0.17524356534353622,0.49881272036443985,0.4981222394837697,0.005989479710598961,0.9537914078674948
high,middle,vx,Sep17,42,0.1683851732423272,0.49881272036443985,0.5074792197312072,0.002119346672212875,0.9630771221532091
high,middle,vx,Sep7,17,0.10766955238173001,0.37481595001640244,0.3652919221860637,0.002726494672565092,0.9777777777777779
high,middle,vx,Sep7,23,0.11126570146166366,0.37481595001640244,0.36700622693415746,0.005513898351369563,0.9842592592592594
high,middle,vx,Sep7,42,0.11199415867635786,0.37481595001640244,0.3718121660399006,0.000605058769945215,0.9731481481481481
high,middle,vy,ALL,17,0.16158382142106667,0.4743609123339374,0.43399520092094773,0.007896901867377803,0.9846220947755474
high,middle,vy,ALL,23,0.162990492781218,0.4743609123339374,0.45074356201139015,0.004543632447560708,0.9857985653637826
high,middle,vy,ALL,42,0.1684979555945633,0.4743609123339374,0.45341701402146206,0.002654481539240514,0.9850360381306672
high,middle,vy,Sep17,17,0.16807590688355967,0.5131533467737185,0.4628787055146194,0.00028106650738929893,0.9849355877616747
high,middle,vy,Sep17,23,0.18129080144724696,0.5131533467737185,0.4936679375057113,-0.004735335758712699,0.9874355877616747
high,middle,vy,Sep17,42,0.18507555808506349,0.5131533467737185,0.48013168551664076,0.0011332678594746914,0.9920652173913044
high,middle,vy,Sep7,17,0.15581307878773956,0.4398787483874653,0.4083209746154618,0.014666533298478692,0.9843434343434344
high,middle,vy,Sep7,23,0.14672355174474783,0.4398787483874653,0.4125885615719936,0.012791604186470401,0.9843434343434344
high,middle,vy,Sep7,42,0.1537623089363409,0.4398787483874653,0.429670639359081,0.004006671476810134,0.9787878787878788
high,middle,vz,ALL,17,0.19702909508795732,0.6384238680238846,0.6267214589713791,0.03350384082956864,0.9844249464491678
high,middle,vz,ALL,23,0.1959221279681496,0.6384238680238846,0.635654762509282,0.021998625602474765,0.98110479485912
high,middle,vz,ALL,42,0.19261624861963084,0.6384238680238846,0.636339341552264,0.027046471698974582,0.9835229041111394
high,middle,vz,Sep17,17,0.22944373106550833,0.7025193826334499,0.6655460152844823,0.02557850646715355,0.9752363445378152
high,middle,vz,Sep17,23,0.22944601114587176,0.7025193826334499,0.683832948322322,-0.0056453565622341054,0.9681810224089635
high,middle,vz,Sep17,42,0.2274771721025151,0.7025193826334499,0.6676579673551523,0.019706624737925522,0.9790013227513228
high,middle,vz,Sep7,17,0.1682160853301342,0.5814500772598267,0.5922107422486207,0.04054858248504871,0.9925925925925926
high,middle,vz,Sep7,23,0.16612312069906326,0.5814500772598267,0.5928297084532465,0.0465710541933271,0.9925925925925926
high,middle,vz,Sep7,42,0.16162876107928928,0.5814500772598267,0.6085005630608078,0.03357078010879597,0.9875420875420876
low,early,p,ALL,17,0.4819535421581854,0.7631366184598338,0.5983311839574124,-0.00495733427005738,0.9684975158892499
low,early,p,ALL,23,0.4847064869216589,0.7631366184598338,0.6089338280112218,0.01618172426190022,0.9481461829986033
low,early,p,ALL,42,0.48455178635426843,0.7631366184598338,0.6069826625927898,-0.01576039457075545,0.9638768708019432
low,early,p,Sep17,17,0.4553598295224907,0.6933467855170669,0.5576194782182923,-0.025004833732515115,0.9670552248677249
low,early,p,Sep17,23,0.45673121351355844,0.6933467855170669,0.5702025783017245,-0.009943832866545042,0.9445684523809523
low,early,p,Sep17,42,0.45541114504093827,0.6933467855170669,0.5652017877996901,-0.039377678569854094,0.9642857142857143
low,early,p,Sep7,17,0.5055923978343586,0.8251720255200712,0.6345193668366303,0.012862665252127274,0.9697795523528279
low,early,p,Sep7,23,0.5095733966177481,0.8251720255200712,0.6433616055307748,0.03940444170940712,0.9513263879920708
low,early,p,Sep7,42,0.5104545786327841,0.8251720255200712,0.6441212179644338,0.005232746761776681,0.9635134543719247
low,early,q,ALL,17,0.185866133358895,0.7453004480210893,0.7178278221587819,-0.005990469950586335,0.9992553983618765
low,early,q,ALL,23,0.19096889275400764,0.7453004480210893,0.7110801322940841,0.0065756777365228395,1.0
low,early,q,ALL,42,0.18262713796157018,0.7453004480210893,0.721854910849461,0.006930262864651638,1.0
low,early,q,Sep17,17,0.18390006414399368,0.8206439075135449,0.7735370378627158,0.005082914818575384,1.0
low,early,q,Sep17,23,0.18947335051287736,0.8206439075135449,0.7587451819367901,0.03376211084834798,1.0
low,early,q,Sep17,42,0.17638931237081806,0.8206439075135449,0.7823103435667629,0.025995398824536643,1.0
low,early,q,Sep7,17,0.1876137504388073,0.6783284840277954,0.6683085193108408,-0.015833478634285643,0.9985935302390998
low,early,q,Sep7,23,0.19229826363501232,0.6783284840277954,0.6687111992783454,-0.017590040585099505,1.0
low,early,q,Sep7,42,0.18817187182001655,0.6783284840277954,0.6681167484340814,-0.010016524655246146,1.0
low,early,r,ALL,17,0.10842774256075864,0.1229781276493585,0.08678764835964865,-0.0011171820571315254,0.7952000293478799
low,early,r,ALL,23,0.10950796320089974,0.1229781276493585,0.08692817714792861,0.002871903708134213,0.8008150656907328
low,early,r,ALL,42,0.10664723109100491,0.1229781276493585,0.08554887225857187,-0.00042216826897320585,0.8137720787673869
low,early,r,Sep17,17,0.1019563754602892,0.13005752129086098,0.08830237430466575,-0.017271826886411594,0.8682905125919832
low,early,r,Sep17,23,0.10655400419126337,0.13005752129086098,0.0926159154388013,-0.0058500624296114025,0.8514948082962789
low,early,r,Sep17,42,0.10003675681091197,0.13005752129086098,0.08898251360288081,-0.01403534455262125,0.8950762268776975
low,early,r,Sep7,17,0.11418006887228706,0.11668533330135629,0.08544122529741122,0.013242502235561868,0.730230710908677
low,early,r,Sep7,23,0.11213370454279874,0.11668533330135629,0.08187240977826402,0.010624762497241426,0.7557664055969141
low,early,r,Sep7,42,0.11252320822886529,0.11668533330135629,0.08249674661918613,0.011678432872047277,0.7415017248915554
low,early,vx,ALL,17,0.03865022183805461,0.12588715587125807,0.12474498832207521,0.0068524295256687144,1.0
low,early,vx,ALL,23,0.03826399629822755,0.12588715587125807,0.1259387193633989,0.00733554149884487,1.0
low,early,vx,ALL,42,0.03814108482773738,0.12588715587125807,0.1266037734872159,0.005449628423201211,1.0
low,early,vx,Sep17,17,0.043657864818260304,0.11980496502780955,0.11821965627547008,0.011052757365450853,1.0
low,early,vx,Sep17,23,0.04313191506172362,0.11980496502780955,0.120687116354308,0.012002435573693014,1.0
low,early,vx,Sep17,42,0.0428538855259794,0.11980496502780955,0.12070686870297953,0.007792977535476166,1.0
low,early,vx,Sep7,17,0.03419898363342734,0.1312935477321012,0.1305452834746131,0.0031188047791957025,1.0
low,early,vx,Sep7,23,0.03393695739734214,0.1312935477321012,0.13060681092703524,0.0031871912100909657,1.0
low,early,vx,Sep7,42,0.033951928651522245,0.1312935477321012,0.13184546662875934,0.003366651434512361,1.0
low,early,vy,ALL,17,0.03386671365153306,0.11954792556269712,0.11906041282801691,-0.0008951809182562968,1.0
low,early,vy,ALL,23,0.03428759420724168,0.11954792556269712,0.11958974249990337,-0.0014027505874564098,1.0
low,early,vy,ALL,42,0.03462140919135647,0.11954792556269712,0.11971960951115511,-0.0013777732202192529,1.0
low,early,vy,Sep17,17,0.03420410195134792,0.11068953955523173,0.11092149104651512,-0.0026243955680440444,1.0
low,early,vy,Sep17,23,0.034877450209810465,0.11068953955523173,0.11158566268922479,-0.003944338891574463,1.0
low,early,vy,Sep17,42,0.03564230427008377,0.11068953955523173,0.111304528507216,-0.0032082708969544205,1.0
low,early,vy,Sep7,17,0.03356681294058653,0.12742204645822194,0.1262950099671296,0.0006418987704439231,1.0
low,early,vy,Sep7,23,0.033763277760513875,0.12742204645822194,0.12670448010939542,0.0008564390162040819,1.0
low,early,vy,Sep7,42,0.033713946899154426,0.12742204645822194,0.12719968151465652,0.00024933582576756316,1.0
low,early,vz,ALL,17,0.06836155214295173,0.5743372329019262,0.5776323347481831,0.003486737717693237,1.0
low,early,vz,ALL,23,0.07250066944112371,0.5743372329019262,0.5811756624358677,0.004168970713678133,1.0
low,early,vz,ALL,42,0.07093631226857747,0.5743372329019262,0.5834180946877366,0.012113301842416296,1.0
low,early,vz,Sep17,17,0.07439105584567413,0.5872835047936404,0.5789522063797988,-0.002628051443445581,1.0
low,early,vz,Sep17,23,0.07985520814771489,0.5872835047936404,0.5853948836477567,-0.010761758311748108,1.0
low,early,vz,Sep17,42,0.07293441636728595,0.5872835047936404,0.5851631538725584,0.006702280153818278,1.0
low,early,vz,Sep7,17,0.06300199329608736,0.562829435664847,0.5764591155200802,0.00892210586092774,1.0
low,early,vz,Sep7,23,0.06596330170193154,0.562829435664847,0.5774252435808553,0.017440729847390347,1.0
low,early,vz,Sep7,42,0.06916021973639215,0.562829435664847,0.5818669309678951,0.01692309889894787,1.0
low,extended,p,ALL,17,0.4995343240982552,0.811526364071838,0.6604446417770781,-0.026832782703036767,0.9877526879276779
low,extended,p,ALL,23,0.4961358824113693,0.811526364071838,0.6592713114290998,-0.011432840558073306,0.983296359941938
low,extended,p,ALL,42,0.5026278395363896,0.811526364071838,0.6761196865877538,-0.037918255635325,0.9828889242403847
low,extended,p,Sep17,17,0.4808732628342951,0.7520123956977426,0.615631934114701,-0.05256339353296804,0.9850877192982456
low,extended,p,Sep17,23,0.4714249209661002,0.7520123956977426,0.6143786254956454,-0.03063323958608543,0.9794059011164274
low,extended,p,Sep17,42,0.4765325730728933,0.7520123956977426,0.6301578326689582,-0.060679970218950205,0.9767543859649123
low,extended,p,Sep7,17,0.5161219341106643,0.8644276692932562,0.700278159699191,-0.0039611286319867454,0.9901215489316176
low,extended,p,Sep7,23,0.5181011814738308,0.8644276692932562,0.699175921147726,0.005634180800159693,0.9867545455646142
low,extended,p,Sep7,42,0.5258236319483863,0.8644276692932562,0.7169746678489055,-0.017685620449880375,0.9883418471519158
low,extended,q,ALL,17,0.2487652997747413,0.7328746188304852,0.7081755449584686,0.017872777785650357,1.0
low,extended,q,ALL,23,0.2778616902552976,0.7328746188304852,0.6999627123423874,0.024755486116520238,1.0
low,extended,q,ALL,42,0.2305577165947932,0.7328746188304852,0.7061612981185572,0.014205282284501124,1.0
low,extended,q,Sep17,17,0.24036167550099874,0.823895981237545,0.775071884916006,0.02056700474853136,1.0
low,extended,q,Sep17,23,0.29756230773610426,0.823895981237545,0.7619011006759993,0.033217081093187495,1.0
low,extended,q,Sep17,42,0.2327181877641305,0.823895981237545,0.7771851218191619,0.020952572762538174,1.0
low,extended,q,Sep7,17,0.256235188018068,0.6519667411353207,0.6487121316628799,0.015477909374200578,1.0
low,extended,q,Sep7,23,0.26035003027235837,0.6519667411353207,0.6449063671569546,0.017234068359482674,1.0
low,extended,q,Sep7,42,0.22863729777760453,0.6519667411353207,0.6430290103846863,0.00820769074846819,1.0
low,extended,r,ALL,17,0.14912211446399865,0.24220720489359446,0.20433495270586424,-0.028229022858250474,0.9217728105259942
low,extended,r,ALL,23,0.14417556917877952,0.24220720489359446,0.2027449952133186,0.002321116138738469,0.9441345071804982
low,extended,r,ALL,42,0.14722779243705275,0.24220720489359446,0.20433058407835952,-0.030322934385598004,0.9081206927620397
low,extended,r,Sep17,17,0.15688070927844544,0.2672542361173589,0.22711949011198915,-0.051816503046984166,0.9043955700721068
low,extended,r,Sep17,23,0.14675016731343007,0.2672542361173589,0.22460137785025308,-0.007341078808886589,0.9533832785987958
low,extended,r,Sep17,42,0.1555368356341578,0.2672542361173589,0.22684860718030914,-0.04914025791352533,0.873191938257062
low,extended,r,Sep7,17,0.14222558574004593,0.2199431771391372,0.18408203056708652,-0.0072623738015983,0.9372192464850053
low,extended,r,Sep7,23,0.14188703750353457,0.2199431771391372,0.18331709953604347,0.010909733869960742,0.9359133770309005
low,extended,r,Sep7,42,0.13984197626184824,0.2199431771391372,0.1843145635432932,-0.013596424582995932,0.9391684745442421
low,extended,vx,ALL,17,0.2515952414559455,0.7856237216734416,0.8111419346655149,0.0842112424059817,0.9098076801053119
low,extended,vx,ALL,23,0.26207857709125404,0.7856237216734416,0.8148040270905623,0.07935611902984789,0.9106782051690554
low,extended,vx,ALL,42,0.25314365403364086,0.7856237216734416,0.8247591988098927,0.06280241549870683,0.9088680756204245
low,extended,vx,Sep17,17,0.23928776889746992,0.7086807012121634,0.7305526888193115,0.13922665424672792,0.9285033457827575
low,extended,vx,Sep17,23,0.2580880110569236,0.7086807012121634,0.7198243964903195,0.13045485028146248,0.9222245439394395
low,extended,vx,Sep17,42,0.23614484674130945,0.7086807012121634,0.7280221110065649,0.09612938314095026,0.9221307967631497
low,extended,vx,Sep7,17,0.26253521706347926,0.8540175176390223,0.8827768198621402,0.035308654103096165,0.893189310614249
low,extended,vx,Sep7,23,0.26562574689954777,0.8540175176390223,0.8992303654018892,0.033935024583968285,0.9004147929287138
low,extended,vx,Sep7,42,0.2682537049601577,0.8540175176390223,0.9107477213017398,0.0331784442611571,0.8970789901602241
low,extended,vy,ALL,17,0.25029595879854966,0.8755118984939905,0.9089799813860634,-0.014853714398327618,0.9403105717254712
low,extended,vy,ALL,23,0.263983545708416,0.8755118984939905,0.937978189194811,-0.02635331757550357,0.9404853489242837
low,extended,vy,ALL,42,0.24992679809442003,0.8755118984939905,0.9313833034732082,-0.005905761889582045,0.9429666956157713
low,extended,vy,Sep17,17,0.2558792907977846,0.8077408343451679,0.848730654053519,-0.0347869717986307,0.9427661009655979
low,extended,vy,Sep17,23,0.26837146246089744,0.8077408343451679,0.877787897174354,-0.06438979326848956,0.9385994342989312
low,extended,vy,Sep17,42,0.2510546869193725,0.8077408343451679,0.8664380100109091,-0.01759315792510033,0.948447919147416
low,extended,vy,Sep7,17,0.2453329970214519,0.935752844404055,0.9625349390149918,0.00286473662416401,0.9381278790675807
low,extended,vy,Sep7,23,0.26008317526176583,0.935752844404055,0.9914806709907727,0.007456883040483984,0.9421617174801526
low,extended,vy,Sep7,42,0.24892423025001786,0.935752844404055,0.9891124532174741,0.004483034586434208,0.9380944969209762
low,extended,vz,ALL,17,0.245105863336232,0.6919999904401868,0.6685754938128561,-0.06418595806284391,0.9592777661949393
low,extended,vz,ALL,23,0.26633969297717386,0.6919999904401868,0.680395842683426,-0.09069695215462217,0.9677525613914303
low,extended,vz,ALL,42,0.23581050678570278,0.6919999904401868,0.686632216094762,-0.011738495497127062,0.9651503831221926
low,extended,vz,Sep17,17,0.2680879279181959,0.7311249806865655,0.6992067361154555,-0.1013423608289227,0.9578485240249947
low,extended,vz,Sep17,23,0.3192227949794087,0.7311249806865655,0.7189904123832574,-0.17211034746973866,0.9585925716440422
low,extended,vz,Sep17,42,0.25345857136535976,0.7311249806865655,0.7190878357493922,-0.047530418067769475,0.9578485240249947
low,extended,vz,Sep7,17,0.22467736148559744,0.6572222213322944,0.6413477228772122,-0.0311580444929961,0.9605482036793345
low,extended,vz,Sep7,23,0.21933249119740952,0.6572222213322944,0.6460895585057981,-0.018329489652296416,0.9758947745002197
low,extended,vz,Sep7,42,0.22012333827045208,0.6572222213322944,0.6577827764017575,0.020076546787888415,0.9716409245419241
low,late,p,ALL,17,0.4924778559732777,0.8186216911549338,0.6842816665335649,-0.01620737532296843,0.9641255129132048
low,late,p,ALL,23,0.48428215797213275,0.8186216911549338,0.6826010182972575,-0.0026700761816183826,0.9694801310925613
