model,seed,flight_id,cohort,horizon_s,n_windows,metric,value
B1_MLP,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,attitude_error_deg,3.426197311214636
B1_MLP,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,attitude_error_deg,5.744668986697003
B1_MLP,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,attitude_error_deg,1.643850089568768
B1_MLP,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,attitude_error_deg,2.4145406205843085
B1_MLP,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,attitude_error_deg,3.8881618964406464
B1_MLP,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,attitude_error_deg,6.068509284965501
B1_MLP,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,attitude_error_deg,1.8491909821221941
B1_MLP,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,attitude_error_deg,2.4357070525685702
B1_MLP,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,attitude_error_deg,3.9864712490754637
B1_MLP,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,attitude_error_deg,6.38073748848776
B1_MLP,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,attitude_error_deg,1.8266876177242708
B1_MLP,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,attitude_error_deg,2.683377296415953
B1_MLP,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,attitude_error_deg,4.553506684979202
B1_MLP,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,attitude_error_deg,6.853831737096669
B1_MLP,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,attitude_error_deg,2.42440175756514
B1_MLP,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,attitude_error_deg,3.735620833565612
B1_MLP,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,attitude_error_deg,6.646528783578299
B1_MLP,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,attitude_error_deg,10.644139820847425
B1_MLP,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,attitude_error_deg,2.2893242045905975
B1_MLP,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,attitude_error_deg,3.5453435001400853
B1_MLP,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,attitude_error_deg,6.773065531867181
B1_MLP,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,attitude_error_deg,9.939365975942046
B1_MLP,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,attitude_error_deg,2.0090851699810117
B1_MLP,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,attitude_error_deg,3.3285147365661967
B1_MLP,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,attitude_error_deg,5.841416797034332
B1_MLP,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,attitude_error_deg,8.203550581895326
B1_MLP,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,attitude_error_deg,2.4911640912598987
B1_MLP,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,attitude_error_deg,4.1384692567072685
B1_MLP,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,attitude_error_deg,7.235964275961915
B1_MLP,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,attitude_error_deg,10.633254096061444
B1_MLP,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,attitude_error_deg,1.9490826501880165
B1_MLP,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,attitude_error_deg,3.5616136095467756
B1_MLP,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,attitude_error_deg,6.2014759554357655
B1_MLP,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,attitude_error_deg,10.086707715200877
B1_MLP,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,attitude_error_deg,2.2211817042252218
B1_MLP,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,attitude_error_deg,3.328360190136277
B1_MLP,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,attitude_error_deg,6.194171083057283
B1_MLP,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,attitude_error_deg,9.7033584411189
B1_MLP,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,attitude_error_deg,2.2200921209584683
B1_MLP,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,attitude_error_deg,3.912009889841429
B1_MLP,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,attitude_error_deg,6.593620729597077
B1_MLP,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,attitude_error_deg,9.91179158257524
B1_MLP,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,attitude_error_deg,2.1321787421996077
B1_MLP,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,attitude_error_deg,3.661650434637269
B1_MLP,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,attitude_error_deg,6.64004344709926
B1_MLP,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,attitude_error_deg,10.468338250085516
B1_MLP,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,attitude_error_deg,2.028909347606821
B1_MLP,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,attitude_error_deg,3.138570375540735
B1_MLP,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,attitude_error_deg,4.796343602629214
B1_MLP,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,attitude_error_deg,7.2614404542803115
B1_MLP,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,attitude_error_deg,2.0327006896842112
B1_MLP,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,attitude_error_deg,2.9518618293210483
B1_MLP,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,attitude_error_deg,4.826927396845352
B1_MLP,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,attitude_error_deg,7.227581885077799
B1_MLP,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,attitude_error_deg,1.9350524970142868
B1_MLP,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,attitude_error_deg,3.016398000174559
B1_MLP,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,attitude_error_deg,5.125816085361641
B1_MLP,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,attitude_error_deg,8.124990597321029
B1_MLP,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,attitude_error_deg,2.0158486347141826
B1_MLP,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,attitude_error_deg,3.213261056109432
B1_MLP,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,attitude_error_deg,5.819101785878821
B1_MLP,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,attitude_error_deg,9.831104562782658
B1_MLP,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,attitude_error_deg,1.7408393377943439
B1_MLP,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,attitude_error_deg,2.4882871697375175
B1_MLP,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,attitude_error_deg,4.238340419448789
B1_MLP,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,attitude_error_deg,6.4321892222159445
B1_MLP,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,attitude_error_deg,1.5986155593119027
B1_MLP,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,attitude_error_deg,2.1110081674829693
B1_MLP,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,attitude_error_deg,3.4208279447386443
B1_MLP,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,attitude_error_deg,5.6012104670890555
B1_MLP,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,attitude_error_deg,1.6997931421839945
B1_MLP,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,attitude_error_deg,2.4370044150463994
B1_MLP,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,attitude_error_deg,3.9028298140234097
B1_MLP,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,attitude_error_deg,5.924678263574243
B1_MLP,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,attitude_error_deg,1.81408578481232
B1_MLP,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,attitude_error_deg,2.428536764199371
B1_MLP,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,attitude_error_deg,3.814464669677133
B1_MLP,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,attitude_error_deg,6.243628914345752
B1_MLP,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,attitude_error_deg,1.8574091632599805
B1_MLP,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,attitude_error_deg,2.679536061517227
B1_MLP,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,attitude_error_deg,4.4192615631558585
B1_MLP,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,attitude_error_deg,6.755645788715174
B2_StandardGRU,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,attitude_error_deg,1.4410999360178014
B2_StandardGRU,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,attitude_error_deg,2.3960610729695992
B2_StandardGRU,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,attitude_error_deg,4.985910059134662
B2_StandardGRU,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,attitude_error_deg,8.853941372264952
B2_StandardGRU,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,attitude_error_deg,1.6259623537931107
B2_StandardGRU,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,attitude_error_deg,2.329150837533536
B2_StandardGRU,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,attitude_error_deg,4.505579050261945
B2_StandardGRU,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,attitude_error_deg,7.415776127747257
B2_StandardGRU,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,attitude_error_deg,1.372988414283706
B2_StandardGRU,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,attitude_error_deg,2.013121670875885
B2_StandardGRU,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,attitude_error_deg,4.22265671060065
B2_StandardGRU,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,attitude_error_deg,6.456471918787028
B2_StandardGRU,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,attitude_error_deg,1.5619469278092148
B2_StandardGRU,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,attitude_error_deg,2.597926499096092
B2_StandardGRU,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,attitude_error_deg,5.048225138399652
B2_StandardGRU,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,attitude_error_deg,8.37128908537877
B2_StandardGRU,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,attitude_error_deg,1.3584131333836744
B2_StandardGRU,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,attitude_error_deg,2.5304852326887937
B2_StandardGRU,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,attitude_error_deg,4.677233335191161
B2_StandardGRU,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,attitude_error_deg,7.578453866323518
B2_StandardGRU,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,attitude_error_deg,1.4079197599700108
B2_StandardGRU,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,attitude_error_deg,1.959053231765182
B2_StandardGRU,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,attitude_error_deg,4.081483297050321
B2_StandardGRU,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,attitude_error_deg,7.450525921721815
B2_StandardGRU,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,attitude_error_deg,1.4032411079469826
B2_StandardGRU,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,attitude_error_deg,2.3728601924869186
B2_StandardGRU,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,attitude_error_deg,4.275844100866328
B2_StandardGRU,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,attitude_error_deg,7.212742927965045
B2_StandardGRU,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,attitude_error_deg,1.4716326013254215
B2_StandardGRU,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,attitude_error_deg,2.3246061939619
B2_StandardGRU,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,attitude_error_deg,4.413815737028658
B2_StandardGRU,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,attitude_error_deg,8.065678914528227
B2_StandardGRU,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,attitude_error_deg,1.316517244170026
B2_StandardGRU,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,attitude_error_deg,2.1672846472838296
B2_StandardGRU,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,attitude_error_deg,4.136544675776466
B2_StandardGRU,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,attitude_error_deg,6.869961961100897
B2_StandardGRU,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,attitude_error_deg,1.401723855665228
B2_StandardGRU,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,attitude_error_deg,2.2468225055099533
B2_StandardGRU,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,attitude_error_deg,3.9011101617353527
B2_StandardGRU,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,attitude_error_deg,5.761672012596997
B2_StandardGRU,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,attitude_error_deg,1.4271107125535334
B2_StandardGRU,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,attitude_error_deg,2.2354934342852286
B2_StandardGRU,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,attitude_error_deg,3.8318947678208937
B2_StandardGRU,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,attitude_error_deg,6.09011037483899
B2_StandardGRU,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,attitude_error_deg,1.4021935754925106
B2_StandardGRU,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,attitude_error_deg,2.220722223160671
B2_StandardGRU,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,attitude_error_deg,4.13966367708682
B2_StandardGRU,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,attitude_error_deg,6.94548536787599
B2_StandardGRU,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,attitude_error_deg,1.259540986268535
B2_StandardGRU,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,attitude_error_deg,1.9873065906407763
B2_StandardGRU,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,attitude_error_deg,3.5228423126998925
B2_StandardGRU,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,attitude_error_deg,5.264845878903599
B2_StandardGRU,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,attitude_error_deg,1.2146077739879368
B2_StandardGRU,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,attitude_error_deg,1.7833133968606287
B2_StandardGRU,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,attitude_error_deg,3.025534219122878
B2_StandardGRU,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,attitude_error_deg,5.523693698464578
B2_StandardGRU,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,attitude_error_deg,1.222540263772063
B2_StandardGRU,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,attitude_error_deg,1.7316458490071949
B2_StandardGRU,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,attitude_error_deg,3.111081086133137
B2_StandardGRU,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,attitude_error_deg,5.3289770812417805
B2_StandardGRU,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,attitude_error_deg,1.2962024433458856
B2_StandardGRU,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,attitude_error_deg,1.8216191094505327
B2_StandardGRU,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,attitude_error_deg,3.137735206994753
B2_StandardGRU,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,attitude_error_deg,5.732273202765129
B2_StandardGRU,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,attitude_error_deg,1.3529983087127788
B2_StandardGRU,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,attitude_error_deg,1.899251463319941
B2_StandardGRU,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,attitude_error_deg,3.556422583398095
B2_StandardGRU,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,attitude_error_deg,5.720498697395104
B2_StandardGRU,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,attitude_error_deg,1.4332487400108431
B2_StandardGRU,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,attitude_error_deg,2.402760284007449
B2_StandardGRU,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,attitude_error_deg,4.848701375581996
B2_StandardGRU,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,attitude_error_deg,8.096153644525796
B2_StandardGRU,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,attitude_error_deg,1.5953261403915036
B2_StandardGRU,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,attitude_error_deg,2.276962131907072
B2_StandardGRU,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,attitude_error_deg,4.491426186810249
B2_StandardGRU,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,attitude_error_deg,7.140609043755597
B2_StandardGRU,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,attitude_error_deg,1.3882249491639935
B2_StandardGRU,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,attitude_error_deg,2.1152253464663406
B2_StandardGRU,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,attitude_error_deg,4.307539174364803
B2_StandardGRU,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,attitude_error_deg,6.643860392797955
B2_StandardGRU,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,attitude_error_deg,1.6077823507425213
B2_StandardGRU,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,attitude_error_deg,2.624715049235184
B2_StandardGRU,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,attitude_error_deg,5.0649545268639695
B2_StandardGRU,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,attitude_error_deg,7.485016395672595
B2_StandardGRU,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,attitude_error_deg,1.4028923077092343
B2_StandardGRU,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,attitude_error_deg,2.662667441813176
B2_StandardGRU,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,attitude_error_deg,4.619271495048223
B2_StandardGRU,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,attitude_error_deg,6.923517435978626
B2_StandardGRU,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,attitude_error_deg,1.4567956821848602
B2_StandardGRU,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,attitude_error_deg,2.086558475570407
B2_StandardGRU,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,attitude_error_deg,4.077390711100409
B2_StandardGRU,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,attitude_error_deg,6.79692473975602
B2_StandardGRU,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,attitude_error_deg,1.4127356415364265
B2_StandardGRU,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,attitude_error_deg,2.447249935199733
B2_StandardGRU,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,attitude_error_deg,4.274135278391905
B2_StandardGRU,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,attitude_error_deg,6.762144433818969
B2_StandardGRU,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,attitude_error_deg,1.5122530740150777
B2_StandardGRU,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,attitude_error_deg,2.467632476403345
B2_StandardGRU,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,attitude_error_deg,4.25690012236009
B2_StandardGRU,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,attitude_error_deg,7.53366248314749
B2_StandardGRU,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,attitude_error_deg,1.347610088229258
B2_StandardGRU,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,attitude_error_deg,2.231111083898359
B2_StandardGRU,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,attitude_error_deg,4.224605493060557
B2_StandardGRU,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,attitude_error_deg,7.110265342712697
B2_StandardGRU,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,attitude_error_deg,1.536603208108782
B2_StandardGRU,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,attitude_error_deg,2.30732591968709
B2_StandardGRU,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,attitude_error_deg,3.9497741868988303
B2_StandardGRU,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,attitude_error_deg,5.871075966549847
B2_StandardGRU,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,attitude_error_deg,1.4773970360594233
B2_StandardGRU,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,attitude_error_deg,2.308166573682918
B2_StandardGRU,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,attitude_error_deg,4.039917319037453
B2_StandardGRU,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,attitude_error_deg,6.29555648122565
B2_StandardGRU,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,attitude_error_deg,1.5147492714257351
B2_StandardGRU,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,attitude_error_deg,2.289356771616991
B2_StandardGRU,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,attitude_error_deg,4.454458565325227
B2_StandardGRU,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,attitude_error_deg,7.441181853630654
B2_StandardGRU,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,attitude_error_deg,1.329448634749611
B2_StandardGRU,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,attitude_error_deg,1.9473180294529675
B2_StandardGRU,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,attitude_error_deg,3.5949874401715864
B2_StandardGRU,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,attitude_error_deg,5.41559753833608
B2_StandardGRU,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,attitude_error_deg,1.2946412941033656
B2_StandardGRU,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,attitude_error_deg,1.804040672968872
B2_StandardGRU,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,attitude_error_deg,3.087966686632683
B2_StandardGRU,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,attitude_error_deg,5.0600653802261055
B2_StandardGRU,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,attitude_error_deg,1.2016251100208597
B2_StandardGRU,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,attitude_error_deg,1.7303175087440328
B2_StandardGRU,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,attitude_error_deg,3.2283746097132973
