variable,split,channel,step,output,bin,bin_edges,near_zero_fraction,positive_fraction,negative_fraction,count,mean,std,min,p1,median,p99,max
speed,validation,motor,5,q_dot,1,"[6.842642576729407, 7.994436599289491]",0.0,0.4437869822485207,0.5562130177514792,169,-0.0815532470188109,0.3412474482225622,-1.2165307998657229,-1.0629868507385254,-0.0544786415994167,0.7309961318969693,1.095890998840332
speed,validation,motor,5,q_dot,2,"[6.842642576729407, 7.994436599289491]",0.0,0.5053763440860215,0.4946236559139785,93,-0.01315102595566792,0.350989593186753,-0.7561444640159607,-0.7526349425315857,0.0004768371290992,0.8206652998924253,0.9443759322166444
speed,validation,motor,5,r_dot,0,"[6.842642576729407, 7.994436599289491]",0.0,0.9957983193277311,0.004201680672268907,238,0.2085895338516385,0.114581591756271,-0.0457763634622097,0.011720656417310198,0.19727832078933716,0.5786901712417601,0.6238371133804321
speed,validation,motor,5,r_dot,1,"[6.842642576729407, 7.994436599289491]",0.0,0.9763313609467456,0.023668639053254437,169,0.21097762038870632,0.12220860405625833,-0.0600814782083034,-0.006384849250316564,0.2060830444097519,0.5284929275512694,0.5522966384887695
speed,validation,motor,5,r_dot,2,"[6.842642576729407, 7.994436599289491]",0.0,0.989247311827957,0.010752688172043012,93,0.2350071030118132,0.14007025339859425,-0.043392177671194,0.026578903496265363,0.2243518680334091,0.743929088115692,0.797092854976654
speed,validation,rudder,0,ax_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,ax_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,ax_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,ay_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,ay_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,ay_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,az_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,az_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,az_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,frequency_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,frequency_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,frequency_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,p_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,p_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,p_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,q_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,q_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,q_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,r_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,r_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,0,r_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,ax_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,ax_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,ax_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,ay_b,0,"[6.842642576729407, 7.994436599289491]",0.0,0.9747899159663865,0.025210084033613446,238,0.2014485369817972,0.10145359169131564,-0.0822544023394584,-0.025283990427851614,0.20229814946651456,0.43812987208366383,0.454008549451828
speed,validation,rudder,1,ay_b,1,"[6.842642576729407, 7.994436599289491]",0.0,0.9940828402366864,0.005917159763313609,169,0.2423974427562648,0.09225425227030513,-0.0146627416834235,0.011577605493366679,0.2605915069580078,0.42625901103019714,0.4806518256664276
speed,validation,rudder,1,ay_b,2,"[6.842642576729407, 7.994436599289491]",0.0,1.0,0.0,93,0.29189995119488366,0.09667924820795826,0.0584125481545925,0.08692740678787228,0.2906322479248047,0.5080199241638182,0.5835294723510742
speed,validation,rudder,1,az_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,az_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,az_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,frequency_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,frequency_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,frequency_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,p_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,p_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,p_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,q_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,q_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,q_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,rudder,1,r_dot,0,"[6.842642576729407, 7.994436599289491]",0.0,0.9705882352941176,0.029411764705882353,238,0.46347637638985767,0.2393579867042653,-0.1744329780340194,-0.09563802927732463,0.47063079476356506,0.9696909934282301,1.1085867881774902
speed,validation,rudder,1,r_dot,1,"[6.842642576729407, 7.994436599289491]",0.0,0.9881656804733728,0.011834319526627219,169,0.5551459693608904,0.2276248237953112,-0.108510248363018,0.004429816529154747,0.5779266357421875,0.9783434271812437,1.105189323425293
speed,validation,rudder,1,r_dot,2,"[6.842642576729407, 7.994436599289491]",0.0,1.0,0.0,93,0.6948887128983775,0.2249901069809297,0.2050399631261825,0.2306485027074813,0.720709502696991,1.2356519603729244,1.417159914970398
speed,validation,rudder,5,ax_b,0,"[6.842642576729407, 7.994436599289491]",0.012605042016806723,0.25210084033613445,0.7352941176470589,238,-0.00469091505831728,0.007858681255270067,-0.037550926208496,-0.025656817480921704,-0.00436231493949885,0.014577805651351763,0.0299215298146009
speed,validation,rudder,5,ax_b,1,"[6.842642576729407, 7.994436599289491]",0.005917159763313609,0.16568047337278108,0.8284023668639053,169,-0.008193786589417728,0.009909388433022298,-0.0331997871398925,-0.032174587249755804,-0.0073313708417117,0.01190721925348033,0.0216364841908216
speed,validation,rudder,5,ax_b,2,"[6.842642576729407, 7.994436599289491]",0.0,0.16129032258064516,0.8387096774193549,93,-0.011319434263847324,0.011833959828050605,-0.0345408916473388,-0.03332078456878659,-0.0113248815760016,0.018345117568969657,0.0349879264831543
speed,validation,rudder,5,ay_b,0,"[6.842642576729407, 7.994436599289491]",0.0,0.957983193277311,0.04201680672268908,238,0.45372718677390367,0.23798156542753443,-0.3346800506114959,-0.2957212924957275,0.4884898364543915,0.8627056479454038,0.9541510939598083
speed,validation,rudder,5,ay_b,1,"[6.842642576729407, 7.994436599289491]",0.0,0.9763313609467456,0.023668639053254437,169,0.5615991625284567,0.2215103205676328,-0.2333521693944931,-0.15907763957977294,0.608295202255249,0.9500574469566345,0.9703039526939392
speed,validation,rudder,5,ay_b,2,"[6.842642576729407, 7.994436599289491]",0.0,0.989247311827957,0.010752688172043012,93,0.6205544924984375,0.22954388342594195,-0.1733302921056747,0.005216597989201478,0.6539523005485535,1.0904121398925781,1.127481460571289
speed,validation,rudder,5,az_b,0,"[6.842642576729407, 7.994436599289491]",0.0,0.9831932773109243,0.01680672268907563,238,0.04409704163319333,0.02291020923942279,-0.0131279220804572,-0.0008654593839309449,0.042408701032400103,0.09951963275671002,0.1114606782793998
speed,validation,rudder,5,az_b,1,"[6.842642576729407, 7.994436599289491]",0.0,0.9822485207100592,0.01775147928994083,169,0.0514895052240249,0.024027681964473382,-0.0091791152954101,-0.0002384185645496,0.0505447350442409,0.10308741778135289,0.1113563701510429
speed,validation,rudder,5,az_b,2,"[6.842642576729407, 7.994436599289491]",0.0,0.989247311827957,0.010752688172043012,93,0.05804947299021543,0.02849947522601639,-0.001072883605957,0.011621712781488876,0.0540018044412136,0.12691497802734364,0.1442432403564453
speed,validation,rudder,5,frequency_dot,0,"[6.842642576729407, 7.994436599289491]",0.02100840336134454,0.9705882352941176,0.008403361344537815,238,0.035628398483180765,0.016208973365355483,-0.0159256160259246,0.0,0.0358372926712036,0.0716745853424072,0.0725537538528442
speed,validation,rudder,5,frequency_dot,1,"[6.842642576729407, 7.994436599289491]",0.011834319526627219,0.9822485207100592,0.005917159763313609,169,0.040667046478690426,0.016271551128524755,-0.0059604640118777,0.0,0.042319294065237,0.0716745853424072,0.0725537538528442
speed,validation,rudder,5,frequency_dot,2,"[6.842642576729407, 7.994436599289491]",0.0,1.0,0.0,93,0.044487623037189505,0.016512358232155668,0.0119209280237555,0.011948346160352185,0.0477731190621852,0.0882324501872062,0.0955462381243705
speed,validation,rudder,5,p_dot,0,"[6.842642576729407, 7.994436599289491]",0.0,0.9201680672268907,0.07983193277310924,238,0.08878338376540461,0.07393412217629164,-0.072479248046875,-0.04146813973784443,0.07629394531249994,0.29976367950439436,0.3385543525218963
speed,validation,rudder,5,p_dot,1,"[6.842642576729407, 7.994436599289491]",0.0,0.9112426035502958,0.08875739644970414,169,0.10870678653904735,0.10095353423096701,-0.1153945848345756,-0.10356902331113811,0.0929832383990287,0.40322300791740384,0.4663467109203338
speed,validation,rudder,5,p_dot,2,"[6.842642576729407, 7.994436599289491]",0.0,0.956989247311828,0.043010752688172046,93,0.17571055723894988,0.13652520216013084,-0.2899169921875,-0.1811218124628067,0.1702308505773544,0.5109023725986477,0.716209352016449
speed,validation,rudder,5,q_dot,0,"[6.842642576729407, 7.994436599289491]",0.0,0.04201680672268908,0.957983193277311,238,-0.09642498094555253,0.050637108351056934,-0.2441406100988388,-0.22088511288166043,-0.0969767495989799,0.032066106107085844,0.0434219799935817
speed,validation,rudder,5,q_dot,1,"[6.842642576729407, 7.994436599289491]",0.0,0.011834319526627219,0.9881656804733728,169,-0.12087491806527628,0.05474114641389185,-0.2865791320800781,-0.2368140071630477,-0.1225471422076225,-0.0016593931894749799,0.0228881817311048
speed,validation,rudder,5,q_dot,2,"[6.842642576729407, 7.994436599289491]",0.0,0.010752688172043012,0.989247311827957,93,-0.15027032529194184,0.06475719871818666,-0.3366470038890838,-0.25499580681324,-0.1534158289432525,-0.008926391042769027,0.0419616661965847
speed,validation,rudder,5,r_dot,0,"[6.842642576729407, 7.994436599289491]",0.0,0.8781512605042017,0.12184873949579832,238,0.5256073135636089,0.4420929894481004,-0.949501931667328,-0.7703846096992493,0.6074607372283936,1.3667892217636104,1.4864652156829834
speed,validation,rudder,5,r_dot,1,"[6.842642576729407, 7.994436599289491]",0.0,0.9230769230769231,0.07692307692307693,169,0.6756620599706409,0.4360812533085433,-0.915646493434906,-0.7695100808143616,0.7703303694725037,1.3319449472427365,1.4306752681732178
speed,validation,rudder,5,r_dot,2,"[6.842642576729407, 7.994436599289491]",0.0,0.9354838709677419,0.06451612903225806,93,0.7635450729879961,0.4660729975428511,-1.1215806007385254,-0.5422627651691436,0.8183121085166931,1.634799122810363,1.9061564207077024
speed,validation,tail_diff,0,ax_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,ax_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,ax_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,ay_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,ay_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,ay_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,az_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,az_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,az_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,frequency_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,frequency_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,frequency_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,p_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,p_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,p_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,q_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,q_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,q_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,r_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,r_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,0,r_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,ax_b,0,"[6.842642576729407, 7.994436599289491]",0.9453781512605042,0.025210084033613446,0.029411764705882353,238,-1.7217727123800093e-07,1.457773644666402e-05,-5.960464113741182e-05,-5.960464113741182e-05,0.0,3.449618749073121e-05,0.0001192092822748
speed,validation,tail_diff,1,ax_b,1,"[6.842642576729407, 7.994436599289491]",0.9526627218934911,0.03550295857988166,0.011834319526627219,169,1.851623467286182e-06,1.6467270509007843e-05,-5.960464113741182e-05,-1.9073485163971784e-05,0.0,7.867812630137563e-05,0.0001192092822748
speed,validation,tail_diff,1,ax_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,ay_b,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,ay_b,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,ay_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,az_b,0,"[6.842642576729407, 7.994436599289491]",0.9915966386554622,0.008403361344537815,0.0,238,4.3826941630662176e-07,4.809566493175624e-06,0.0,0.0,0.0,0.0,5.960464113741182e-05
speed,validation,tail_diff,1,az_b,1,"[6.842642576729407, 7.994436599289491]",0.9822485207100592,0.011834319526627219,0.005917159763313609,169,0.0,5.615421426475481e-06,-5.960464113741182e-05,0.0,0.0,9.536742581985687e-06,2.980232056870591e-05
speed,validation,tail_diff,1,az_b,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,frequency_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,frequency_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,frequency_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,p_dot,0,"[6.842642576729407, 7.994436599289491]",0.0,0.12605042016806722,0.8739495798319328,238,-1.1414557503670368,0.9379913574365135,-3.4847257137298584,-3.0717906951904297,-1.1990070343017578,1.0410976189374914,1.3976095914840698
speed,validation,tail_diff,1,p_dot,1,"[6.842642576729407, 7.994436599289491]",0.0,0.0650887573964497,0.9349112426035503,169,-1.2620577279853045,0.890471887429069,-3.283262014389038,-3.0683705806732178,-1.2969969511032104,1.1071777343749991,1.5416144132614136
speed,validation,tail_diff,1,p_dot,2,"[6.842642576729407, 7.994436599289491]",0.0,0.11827956989247312,0.8817204301075269,93,-0.965754507389921,0.7703888798798483,-2.8896329402923584,-2.429885845184326,-1.026153564453125,0.6230640363693237,0.6403922438621521
speed,validation,tail_diff,1,q_dot,0,"[6.842642576729407, 7.994436599289491]",0.957983193277311,0.02100840336134454,0.02100840336134454,238,-3.3261518467969526e-06,5.0403766761044894e-05,-0.0004768371290992,-0.00018328427082448548,0.0,8.957459929659601e-05,0.0002384185645496
speed,validation,tail_diff,1,q_dot,1,"[6.842642576729407, 7.994436599289491]",0.9822485207100592,0.011834319526627219,0.005917159763313609,169,2.821521473959763e-06,3.714147492542437e-05,-5.960464113741182e-05,0.0,0.0,1.9073485163971374e-05,0.0004768371290992
speed,validation,tail_diff,1,q_dot,2,"[6.842642576729407, 7.994436599289491]",0.978494623655914,0.010752688172043012,0.010752688172043012,93,0.0,6.992678931746227e-05,-0.0004768371290992,-3.814697032793598e-05,0.0,3.8146970327935186e-05,0.0004768371290992
speed,validation,tail_diff,1,r_dot,0,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,r_dot,1,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,1,r_dot,2,"[6.842642576729407, 7.994436599289491]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,validation,tail_diff,5,ax_b,0,"[6.842642576729407, 7.994436599289491]",0.0,0.3025210084033613,0.6974789915966386,238,-0.006333337484342195,0.012829450052347698,-0.0584721527993679,-0.0519067011773586,-0.0033378598745912,0.014674662612378517,0.0360012054443359
speed,validation,tail_diff,5,ax_b,1,"[6.842642576729407, 7.994436599289491]",0.0,0.15384615384615385,0.8461538461538461,169,-0.011383836309597025,0.017338241929903044,-0.1071691438555717,-0.08040904760360712,-0.0080093741416931,0.01588344510644668,0.030398366972804
speed,validation,tail_diff,5,ax_b,2,"[6.842642576729407, 7.994436599289491]",0.0,0.16129032258064516,0.8387096774193549,93,-0.011654610309638087,0.01551310929017689,-0.0678002834320068,-0.06766319274902338,-0.0111460676416754,0.017800330966710992,0.0209808330982923
speed,validation,tail_diff,5,ay_b,0,"[6.842642576729407, 7.994436599289491]",0.004201680672268907,0.1722689075630252,0.8235294117647058,238,-0.021866388672690303,0.02477927813101078,-0.102639190852642,-0.09082555025815961,-0.01947581768035885,0.03392219543457025,0.0391602516174316
speed,validation,tail_diff,5,ay_b,1,"[6.842642576729407, 7.994436599289491]",0.005917159763313609,0.13609467455621302,0.8579881656804734,169,-0.022615200347065916,0.026184071790414626,-0.1242160722613334,-0.1119279786944389,-0.0204443912953138,0.033082959577441104,0.0622272454202175
speed,validation,tail_diff,5,ay_b,2,"[6.842642576729407, 7.994436599289491]",0.0,0.23655913978494625,0.7634408602150538,93,-0.015715757321837956,0.02816662239694076,-0.1473426818847656,-0.11202811509370797,-0.0090003013610839,0.03411293029785153,0.034332275390625
speed,validation,tail_diff,5,az_b,0,"[6.842642576729407, 7.994436599289491]",0.0,0.07983193277310924,0.9201680672268907,238,-0.09653979767449716,0.06732954760710112,-0.3054141998291015,-0.24534045159816742,-0.09664892405271525,0.038036704063415507,0.0753402709960937
