split,log_id,segment_id,sample_in_segment,sample_in_log,timestamp_s,phase,frequency,airspeed,wind_n,wind_e,airdata_valid,point_index
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,32,4974,183.59820499999998,6.187716424260373,3.9492907524108887,9.54680347442627,-1.1651533842086792,-1.190035104751587,True,41531
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,93,5035,184.81579599999998,6.2774804029381315,3.867966413497925,8.987129211425781,-1.0766758918762207,-1.2529364824295044,True,41592
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,154,5096,186.03338599999998,6.131399246054187,3.8880715370178223,9.207629203796387,-1.0917015075683594,-1.341756820678711,True,41653
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,215,5157,187.260957,5.141240761898381,3.959245204925537,7.627849578857422,-1.1095490455627441,-1.40108323097229,True,41714
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,276,5218,188.478547,3.045558204798766,3.7703981399536133,7.961410999298096,-1.1465975046157837,-1.4435089826583862,True,41775
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,337,5279,189.696137,0.5435470629940724,3.3328261375427246,10.083636283874512,-1.1233865022659302,-1.5190428495407104,True,41836
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,398,5340,190.913726,2.374925876560958,3.6441454887390137,6.725951194763184,-1.085706353187561,-1.568198800086975,True,41897
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,459,5401,192.14129499999999,4.244319202109899,3.6834990978240967,8.569389343261719,-1.051850438117981,-1.6224815845489502,True,41958
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,520,5462,193.358883,5.6957468474494775,3.3576037883758545,8.951048851013184,-0.9970958828926086,-1.6546759605407715,True,42019
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,581,5523,194.576472,1.3257879255528024,3.5534770488739014,7.431317329406738,-0.9568226933479309,-1.653174638748169,True,42080
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,642,5584,195.79406,3.387969133296096,3.5273373126983643,6.710611343383789,-0.931154727935791,-1.6406121253967285,True,42141
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,703,5645,197.021628,5.680564832031578,3.416386365890503,7.923146724700928,-1.0044217109680176,-1.5906245708465576,True,42202
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,764,5706,198.239215,1.828456660093046,4.091636657714844,9.50085163116455,-1.0597360134124756,-1.5370018482208252,True,42263
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,825,5767,199.45680199999998,0.17556558694596447,3.6060121059417725,8.538374900817871,-1.0942798852920532,-1.4890631437301636,True,42324
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,886,5828,200.674389,4.322144551167469,3.899873733520508,9.405980110168457,-1.1642212867736816,-1.4982531070709229,True,42385
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,947,5889,201.891976,1.5548076318563702,3.9634456634521484,8.740262031555176,-1.235419511795044,-1.5818846225738525,True,42446
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1008,5950,203.119542,6.115667196044207,3.6296682357788086,7.921730995178223,-1.2556992769241333,-1.597823977470398,True,42507
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1069,6011,204.33712799999998,3.2404931917230755,3.6766140460968018,9.000702857971191,-1.2910960912704468,-1.6280949115753174,True,42568
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1130,6072,205.554714,6.227241637312446,3.3477094173431396,9.630819320678711,-1.3541886806488037,-1.6401442289352417,True,42629
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1191,6133,206.782279,1.68815692741466,3.4180054664611816,7.0298895835876465,-1.420276165008545,-1.6387242078781128,True,42690
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1252,6194,207.999865,0.6253900889695885,2.667973279953003,7.91167688369751,-1.4407789707183838,-1.5625673532485962,True,42751
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1313,6255,209.21744999999999,3.5620285649120973,2.8986330032348633,7.657837390899658,-1.4562455415725708,-1.511182188987732,True,42812
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1374,6316,210.435035,0.7085066798895383,2.70711612701416,7.178790092468262,-1.4788627624511719,-1.4668452739715576,True,42873
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1435,6377,211.65261999999998,4.386622091071509,3.2658932209014893,6.954509258270264,-1.464094638824463,-1.3915499448776245,True,42934
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1496,6438,212.88018499999998,0.23517615409455317,2.011465311050415,7.083193302154541,-1.436023473739624,-1.2989048957824707,True,42995
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,1557,6499,214.09777,2.140115654571268,2.368791103363037,7.235694408416748,-1.3806086778640747,-1.1438924074172974,True,43056
