point_index,role
26540,fit
26542,fit
26544,fit
26546,fit
26548,fit
26550,fit
26552,fit
26554,fit
26556,fit
26558,fit
26560,fit
26562,fit
26564,fit
26566,fit
26568,fit
26570,fit
26572,fit
26574,fit
26576,fit
26578,fit
26580,fit
26582,fit
26584,fit
26586,fit
26588,fit
26590,fit
26592,fit
26594,fit
26596,fit
26598,fit
26600,fit
26602,fit
26604,fit
26606,fit
26608,fit
26610,fit
26612,fit
26614,fit
26616,fit
26618,fit
26620,fit
26622,fit
26624,fit
26626,fit
26628,fit
26630,fit
26632,fit
26634,fit
26636,fit
26638,fit
26640,fit
26642,fit
26644,fit
26646,fit
26648,fit
26650,fit
26652,fit
26654,fit
26656,fit
26658,fit
26660,fit
26662,fit
26664,fit
26666,fit
26668,fit
26670,fit
26672,fit
26674,fit
26676,fit
26678,fit
26680,fit
26682,fit
26684,fit
26686,fit
26688,fit
26690,fit
26692,fit
26694,fit
26696,fit
26698,fit
26700,fit
26702,fit
26704,fit
26706,fit
26708,fit
26710,fit
26712,fit
26714,fit
26716,fit
26718,fit
26720,fit
26722,fit
26724,fit
26726,fit
26728,fit
26730,fit
26732,fit
26734,fit
26736,fit
26738,fit
26740,fit
26742,fit
26744,fit
26746,fit
26748,fit
26750,fit
26752,fit
26754,fit
26756,fit
26758,fit
26760,fit
26762,fit
26764,fit
26766,fit
26768,fit
26770,fit
26772,fit
26774,fit
26776,fit
26778,fit
26780,fit
26782,fit
26784,fit
26786,fit
26788,fit
26790,fit
26792,fit
26794,fit
26796,fit
26798,fit
26800,fit
26802,fit
26804,fit
26806,fit
26808,fit
26810,fit
26812,fit
26814,fit
26816,fit
26818,fit
26820,fit
26822,fit
26824,fit
26826,fit
26828,fit
26830,fit
26832,fit
26834,fit
26836,fit
26838,fit
26840,fit
26842,fit
26844,fit
26846,fit
26848,fit
26850,fit
26852,fit
26854,fit
26856,fit
26858,fit
26860,fit
26862,fit
26864,fit
26866,fit
26868,fit
26870,fit
26872,fit
26874,fit
26876,fit
26878,fit
26880,fit
26882,fit
26884,fit
26886,fit
26888,fit
26890,fit
26892,fit
26894,fit
26896,fit
26898,fit
26900,fit
26902,fit
26904,fit
26906,fit
26908,fit
26910,fit
26912,fit
26914,fit
26916,fit
26918,fit
26920,fit
26922,fit
26924,fit
26926,fit
26928,fit
26930,fit
26932,fit
26934,fit
26936,fit
26938,fit
26940,fit
26942,fit
26944,fit
26946,fit
26948,fit
26950,fit
26952,fit
26954,fit
26956,fit
26958,fit
26960,fit
26962,fit
26964,fit
26966,fit
26968,fit
26970,fit
26972,fit
26974,fit
26976,fit
26978,fit
26980,fit
26982,fit
26984,fit
26986,fit
26988,fit
26990,fit
26992,fit
26994,fit
26996,fit
26998,fit
27000,fit
27002,fit
27004,fit
27006,fit
27008,fit
27010,fit
27012,fit
27014,fit
27016,fit
27018,fit
27020,fit
27022,fit
27024,fit
27026,fit
27028,fit
27030,fit
27032,fit
27034,fit
27036,fit
27038,fit
27040,fit
27042,fit
27044,fit
27046,fit
27048,fit
27050,fit
27052,fit
27054,fit
27056,fit
27058,fit
27060,fit
27062,fit
27064,fit
27066,fit
27068,fit
27070,fit
27072,fit
27074,fit
27076,fit
27078,fit
27080,fit
27082,fit
27084,fit
27086,fit
27088,fit
27090,fit
27092,fit
27094,fit
27096,fit
27098,fit
27100,fit
27102,fit
27104,fit
27106,fit
27108,fit
27110,fit
27112,fit
27114,fit
27116,fit
27118,fit
27120,fit
27122,fit
27124,fit
27126,fit
27128,fit
27130,fit
27132,fit
27134,fit
27136,fit
27138,fit
27140,fit
27142,fit
27144,fit
27146,fit
27148,fit
27150,fit
27152,fit
27154,fit
27156,fit
27158,fit
27160,fit
27162,fit
27164,fit
27166,fit
27168,fit
27170,fit
27172,fit
27174,fit
27176,fit
27178,fit
27180,fit
27182,fit
27184,fit
27186,fit
27188,fit
27190,fit
27192,fit
27194,fit
27196,fit
27198,fit
27200,fit
27202,fit
27204,fit
27206,fit
27208,fit
27210,fit
27212,fit
27214,fit
27216,fit
27218,fit
27220,fit
27222,fit
27224,fit
27226,fit
27228,fit
27230,fit
27232,fit
27234,fit
27236,fit
27238,fit
27240,fit
27242,fit
27244,fit
27246,fit
27248,fit
27250,fit
27252,fit
27254,fit
27256,fit
27258,fit
27260,fit
27262,fit
27264,fit
27266,fit
27268,fit
27270,fit
27272,fit
27274,fit
27276,fit
27278,fit
27280,fit
27282,fit
27284,fit
27286,fit
27288,fit
27290,fit
27292,fit
27294,fit
27296,fit
27298,fit
27300,fit
27302,fit
27304,fit
27306,fit
27308,fit
27310,fit
27312,fit
27314,fit
27316,fit
27318,fit
27320,fit
27322,fit
27324,fit
27326,fit
27328,fit
27330,fit
27332,fit
27334,fit
27336,fit
27338,fit
27340,fit
27342,fit
27344,fit
27346,fit
27348,fit
27350,fit
27352,fit
27354,fit
27356,fit
27358,fit
27360,fit
27362,fit
27364,fit
27366,fit
27368,fit
27370,fit
27372,fit
27374,fit
27376,fit
27378,fit
27380,fit
27382,fit
27384,fit
27386,fit
27388,fit
27390,fit
27392,fit
27394,fit
27396,fit
27398,fit
27400,fit
27402,fit
27404,fit
27406,fit
27408,fit
27410,fit
27412,fit
27414,fit
27416,fit
27418,fit
27420,fit
27422,fit
27424,fit
27426,fit
27428,fit
27430,fit
27432,fit
27434,fit
27436,fit
27438,fit
27440,fit
27442,fit
27444,fit
27446,fit
27448,fit
27450,fit
27452,fit
27454,fit
27456,fit
27458,fit
27460,fit
27462,fit
27464,fit
27466,fit
27468,fit
27470,fit
27472,fit
27474,fit
27476,fit
27478,fit
27480,fit
27482,fit
27484,fit
27486,fit
27488,fit
27490,fit
27492,fit
27494,fit
27496,fit
27498,fit
27500,fit
27502,fit
27504,fit
27506,fit
27508,fit
27510,fit
27512,fit
27514,fit
27516,fit
27518,fit
27520,fit
27522,fit
27524,fit
27526,fit
27528,fit
27530,fit
27532,fit
27534,fit
27536,fit
27538,fit
27540,fit
27542,fit
27544,fit
27546,fit
27548,fit
27550,fit
27552,fit
27554,fit
27556,fit
27558,fit
27560,fit
27562,fit
27564,fit
27566,fit
27568,fit
27570,fit
27572,fit
27574,fit
27576,fit
27578,fit
27580,fit
27582,fit
27584,fit
27586,fit
27588,fit
27590,fit
27592,fit
27594,fit
27596,fit
27598,fit
27600,fit
27602,fit
27604,fit
27606,fit
27608,fit
27610,fit
27612,fit
27614,fit
27616,fit
27618,fit
27620,fit
27622,fit
27624,fit
27626,fit
27628,fit
27630,fit
27632,fit
27634,fit
27636,fit
27638,fit
27640,fit
27642,fit
27644,fit
27646,fit
27648,fit
27650,fit
27652,fit
27654,fit
27656,fit
27658,fit
27660,fit
27662,fit
27664,fit
27666,fit
27668,fit
27670,fit
27672,fit
27674,fit
27676,fit
27678,fit
27680,fit
27682,fit
27684,fit
27686,fit
27688,fit
27690,fit
27692,fit
27694,fit
27696,fit
27698,fit
27700,fit
27702,fit
27704,fit
27706,fit
27708,fit
27710,fit
27712,fit
27714,fit
27716,fit
27718,fit
27720,fit
27722,fit
27724,fit
27726,fit
27728,fit
27730,fit
27732,fit
27734,fit
27736,fit
27738,fit
27740,fit
27742,fit
27744,fit
27746,fit
27748,fit
27750,fit
27752,fit
27754,fit
27756,fit
27758,fit
27760,fit
27762,fit
27764,fit
27766,fit
27768,fit
27770,fit
27772,fit
27774,fit
27776,fit
27778,fit
27780,fit
27782,fit
27784,fit
27786,fit
27788,fit
27790,fit
27792,fit
27794,fit
27796,fit
27798,fit
27800,fit
27802,fit
27804,fit
27806,fit
27808,fit
27810,fit
27812,fit
27814,fit
27816,fit
27818,fit
27820,fit
27822,fit
27824,fit
27826,fit
27828,fit
27830,fit
27832,fit
27834,fit
27836,fit
27838,fit
27840,fit
27842,fit
27844,fit
27846,fit
27848,fit
27850,fit
27852,fit
27854,fit
27856,fit
27858,fit
27860,fit
27862,fit
27864,fit
27866,fit
27868,fit
27870,fit
27872,fit
27874,fit
27876,fit
27878,fit
27880,fit
27882,fit
27884,fit
27886,fit
27888,fit
27890,fit
27892,fit
27894,fit
27896,fit
27898,fit
27900,fit
27902,fit
27904,fit
27906,fit
27908,fit
27910,fit
27912,fit
27914,fit
27916,fit
27918,fit
27920,fit
27922,fit
27924,fit
27926,fit
27928,fit
27930,fit
27932,fit
27934,fit
27936,fit
27938,fit
27940,fit
27942,fit
27944,fit
27946,fit
27948,fit
27950,fit
27952,fit
27954,fit
27956,fit
27958,fit
27960,fit
27962,fit
27964,fit
27966,fit
27968,fit
27970,fit
27972,fit
27974,fit
27976,fit
27978,fit
27980,fit
27982,fit
27984,fit
27986,fit
27988,fit
27990,fit
27992,fit
27994,fit
27996,fit
27998,fit
28000,fit
28002,fit
28004,fit
28006,fit
28008,fit
28010,fit
28012,fit
28014,fit
28016,fit
28018,fit
28020,fit
28022,fit
28024,fit
28026,fit
28028,fit
28030,fit
28032,fit
28034,fit
28036,fit
28038,fit
28040,fit
28042,fit
28044,fit
28046,fit
28048,fit
28050,fit
28052,fit
28054,fit
28056,fit
28058,fit
28060,fit
28062,fit
28064,fit
28066,fit
28068,fit
28070,fit
28072,fit
28074,fit
28076,fit
28078,fit
28080,fit
28082,fit
28084,fit
28086,fit
28088,fit
28090,fit
28092,fit
28094,fit
28096,fit
28098,fit
28100,fit
28102,fit
28104,fit
28106,fit
28108,fit
28110,fit
28112,fit
28114,fit
28116,fit
28118,fit
28120,fit
28122,fit
28124,fit
28126,fit
28128,fit
28130,fit
28132,fit
28134,fit
28136,fit
28138,fit
28140,fit
28142,fit
28144,fit
28146,fit
28148,fit
28150,fit
28152,fit
28154,fit
28156,fit
28158,fit
28160,fit
28162,fit
28164,fit
28166,fit
28168,fit
28170,fit
28172,fit
28174,fit
28176,fit
28178,fit
28180,fit
28182,fit
28184,fit
28186,fit
28188,fit
28190,fit
28192,fit
28194,fit
28196,fit
28198,fit
28200,fit
28202,fit
28204,fit
28206,fit
28208,fit
28210,fit
28212,fit
28214,fit
28216,fit
28218,fit
28220,fit
28222,fit
28224,fit
28226,fit
28228,fit
28230,fit
28232,fit
28234,fit
28236,fit
28238,fit
28240,fit
28242,fit
28244,fit
28246,fit
28248,fit
28250,fit
28252,fit
28254,fit
28256,fit
28258,fit
28260,fit
28262,fit
28264,fit
28266,fit
28268,fit
28270,fit
28272,fit
28274,fit
28276,fit
28278,fit
28280,fit
28282,fit
28284,fit
28286,fit
28288,fit
28290,fit
28292,fit
28294,fit
28296,fit
28298,fit
28300,fit
28302,fit
28304,fit
28306,fit
28308,fit
28310,fit
28312,fit
28314,fit
28316,fit
28318,fit
28320,fit
28322,fit
28324,fit
28326,fit
28328,fit
28330,fit
28332,fit
28334,fit
28336,fit
28338,fit
28340,fit
28342,fit
28344,fit
28346,fit
28348,fit
28350,fit
28352,fit
28354,fit
28356,fit
28358,fit
28360,fit
28362,fit
28364,fit
28366,fit
28368,fit
28370,fit
28372,fit
28374,fit
28376,fit
28378,fit
28380,fit
28382,fit
28384,fit
28386,fit
28388,fit
28390,fit
28392,fit
28394,fit
28396,fit
28398,fit
28400,fit
28402,fit
28404,fit
28406,fit
28408,fit
28410,fit
28412,fit
28414,fit
28416,fit
28418,fit
28420,fit
28422,fit
28424,fit
28426,fit
28428,fit
28430,fit
28432,fit
28434,fit
28436,fit
28438,fit
28440,fit
28442,fit
28444,fit
28446,fit
28448,fit
28450,fit
28452,fit
28454,fit
28456,fit
28458,fit
28460,fit
28462,fit
28464,fit
28466,fit
28468,fit
28470,fit
28472,fit
28474,fit
28476,fit
28478,fit
28480,fit
28482,fit
28484,fit
28486,fit
28488,fit
28490,fit
28492,fit
28494,fit
28496,fit
28498,fit
28500,fit
28502,fit
28504,fit
28506,fit
28508,fit
28510,fit
28512,fit
28514,fit
28516,fit
28518,fit
28520,fit
28522,fit
28524,fit
28526,fit
28528,fit
28530,fit
28532,fit
28534,fit
28536,fit
28538,fit
28540,fit
28542,fit
28544,fit
28546,fit
28548,fit
28550,fit
28552,fit
28554,fit
28556,fit
28558,fit
28560,fit
28562,fit
28564,fit
28566,fit
28568,fit
28570,fit
28572,fit
28574,fit
28576,fit
28578,fit
28580,fit
28582,fit
28584,fit
28586,fit
28588,fit
28590,fit
28592,fit
28594,fit
28596,fit
28598,fit
28600,fit
28602,fit
28604,fit
28606,fit
28608,fit
28610,fit
28612,fit
28614,fit
28616,fit
28618,fit
28620,fit
28622,fit
28624,fit
28626,fit
28628,fit
28630,fit
28632,fit
28634,fit
28636,fit
28638,fit
28640,fit
28642,fit
28644,fit
28646,fit
28648,fit
28650,fit
28652,fit
28654,fit
28656,fit
28658,fit
28660,fit
28662,fit
28664,fit
28666,fit
28668,fit
28670,fit
28672,fit
28674,fit
28676,fit
28678,fit
28680,fit
28682,fit
28684,fit
28686,fit
28688,fit
28690,fit
28692,fit
28694,fit
28696,fit
28698,fit
28700,fit
28702,fit
28704,fit
28706,fit
28708,fit
28710,fit
28712,fit
28714,fit
28716,fit
28718,fit
28720,fit
28722,fit
28724,fit
28726,fit
28728,fit
28730,fit
28732,fit
28734,fit
28736,fit
28738,fit
28740,fit
28742,fit
28744,fit
28746,fit
28748,fit
28750,fit
28752,fit
28754,fit
28756,fit
28758,fit
28760,fit
28762,fit
28764,fit
28766,fit
28768,fit
28770,fit
28772,fit
28774,fit
28776,fit
28778,fit
28780,fit
28782,fit
28784,fit
28786,fit
28788,fit
28790,fit
28792,fit
28794,fit
28796,fit
28798,fit
28800,fit
28802,fit
28804,fit
28806,fit
28808,fit
28810,fit
28812,fit
28814,fit
28816,fit
28818,fit
28820,fit
28822,fit
28824,fit
28826,fit
28828,fit
28830,fit
28832,fit
28834,fit
28836,fit
28838,fit
28840,fit
28842,fit
28844,fit
28846,fit
28848,fit
28850,fit
28852,fit
28854,fit
28856,fit
28858,fit
28860,fit
28862,fit
28864,fit
28866,fit
28868,fit
28870,fit
28872,fit
28874,fit
28876,fit
28878,fit
28880,fit
28882,fit
28884,fit
28886,fit
28888,fit
28890,fit
28892,fit
28894,fit
28896,fit
28898,fit
28900,fit
28902,fit
28904,fit
28906,fit
28908,fit
28910,fit
28912,fit
28914,fit
28916,fit
28918,fit
28920,fit
28922,fit
28924,fit
28926,fit
28928,fit
28930,fit
28932,fit
28934,fit
28936,fit
28938,fit
28940,fit
28942,fit
28944,fit
28946,fit
28948,fit
28950,fit
28952,fit
28954,fit
28956,fit
28958,fit
28960,fit
28962,fit
28964,fit
28966,fit
28968,fit
28970,fit
28972,fit
28974,fit
28976,fit
28978,fit
28980,fit
28982,fit
28984,fit
28986,fit
28988,fit
28990,fit
28992,fit
28994,fit
28996,fit
28998,fit
29000,fit
29002,fit
29004,fit
29006,fit
29008,fit
29010,fit
29012,fit
29014,fit
29016,fit
29018,fit
29020,fit
29022,fit
29024,fit
29026,fit
29028,fit
29030,fit
29032,fit
29034,fit
29036,fit
29038,fit
29040,fit
29042,fit
29044,fit
29046,fit
29048,fit
29050,fit
29052,fit
29054,fit
29056,fit
29058,fit
29060,fit
29062,fit
29064,fit
29066,fit
29068,fit
29070,fit
29072,fit
29074,fit
29076,fit
29078,fit
29080,fit
29082,fit
29084,fit
29086,fit
29088,fit
29090,fit
29092,fit
29094,fit
29096,fit
29098,fit
29100,fit
29102,fit
29104,fit
29106,fit
29108,fit
29110,fit
29112,fit
29114,fit
29116,fit
29118,fit
29120,fit
29122,fit
29124,fit
29126,fit
29128,fit
29130,fit
29132,fit
29134,fit
29136,fit
29138,fit
29140,fit
29142,fit
29144,fit
29146,fit
29148,fit
29150,fit
29152,fit
29154,fit
29156,fit
29158,fit
29160,fit
29162,fit
29164,fit
29166,fit
29168,fit
29170,fit
29172,fit
29174,fit
29176,fit
29178,fit
29180,fit
29182,fit
29184,fit
29186,fit
29188,fit
29190,fit
29192,fit
29194,fit
29196,fit
29198,fit
29200,fit
29202,fit
29204,fit
29206,fit
29208,fit
29210,fit
29212,fit
29214,fit
29216,fit
29218,fit
29220,fit
29222,fit
29224,fit
29226,fit
29228,fit
29230,fit
29232,fit
29234,fit
29236,fit
29238,fit
29240,fit
29242,fit
29244,fit
29246,fit
29248,fit
29250,fit
29252,fit
29254,fit
29256,fit
29258,fit
29260,fit
29262,fit
29264,fit
29266,fit
29268,fit
29270,fit
29272,fit
29274,fit
29276,fit
29278,fit
29280,fit
29282,fit
29284,fit
29286,fit
29288,fit
29290,fit
29292,fit
29294,fit
29296,fit
29298,fit
29300,fit
29302,fit
29304,fit
29306,fit
29308,fit
29310,fit
29312,fit
29314,fit
29316,fit
29318,fit
29320,fit
29322,fit
29324,fit
29326,fit
29328,fit
29330,fit
29332,fit
29334,fit
29336,fit
29338,fit
29340,fit
29342,fit
29344,fit
29346,fit
29348,fit
29350,fit
29352,fit
29354,fit
29356,fit
29358,fit
29360,fit
29362,fit
29364,fit
29366,fit
29368,fit
29370,fit
29372,fit
29374,fit
29376,fit
29378,fit
29380,fit
29382,fit
29384,fit
29386,fit
29388,fit
29390,fit
29392,fit
29394,fit
31463,fit
31465,fit
31467,fit
31469,fit
31471,fit
31473,fit
31475,fit
31477,fit
31479,fit
31481,fit
31483,fit
31485,fit
31487,fit
31489,fit
31491,fit
31493,fit
31495,fit
31497,fit
31499,fit
31501,fit
31503,fit
31505,fit
31507,fit
31509,fit
31511,fit
31513,fit
31515,fit
31517,fit
31519,fit
31521,fit
31523,fit
31525,fit
31527,fit
31529,fit
31531,fit
31533,fit
31535,fit
31537,fit
31539,fit
31541,fit
31543,fit
31545,fit
31547,fit
31549,fit
31551,fit
31553,fit
31555,fit
31557,fit
31559,fit
31561,fit
31563,fit
31565,fit
31567,fit
31569,fit
31571,fit
31573,fit
31575,fit
31577,fit
31579,fit
31581,fit
31583,fit
31585,fit
31587,fit
31589,fit
31591,fit
31593,fit
31595,fit
31597,fit
31599,fit
31601,fit
31603,fit
31605,fit
31607,fit
31609,fit
31611,fit
31613,fit
31615,fit
31617,fit
31619,fit
31621,fit
31623,fit
31625,fit
31627,fit
31629,fit
31631,fit
31633,fit
31635,fit
31637,fit
31639,fit
31641,fit
31643,fit
31645,fit
31647,fit
31649,fit
31651,fit
31653,fit
31655,fit
31657,fit
31659,fit
31661,fit
31663,fit
31665,fit
31667,fit
31669,fit
31671,fit
31673,fit
31675,fit
31677,fit
31679,fit
31681,fit
31683,fit
31685,fit
31687,fit
31689,fit
31691,fit
31693,fit
31695,fit
31697,fit
31699,fit
31701,fit
31703,fit
31705,fit
31707,fit
31709,fit
31711,fit
31713,fit
31715,fit
31717,fit
31719,fit
31721,fit
31723,fit
31725,fit
31727,fit
31729,fit
31731,fit
31733,fit
31735,fit
31737,fit
31739,fit
31741,fit
31743,fit
31745,fit
31747,fit
31749,fit
31751,fit
31753,fit
31755,fit
31757,fit
31759,fit
31761,fit
31763,fit
31765,fit
31767,fit
31769,fit
31771,fit
31773,fit
31775,fit
31777,fit
31779,fit
31781,fit
31783,fit
31785,fit
31787,fit
31789,fit
31791,fit
31793,fit
31795,fit
31797,fit
31799,fit
31801,fit
31803,fit
31805,fit
31807,fit
31809,fit
31811,fit
31813,fit
31815,fit
31817,fit
31819,fit
31821,fit
31823,fit
31825,fit
31827,fit
31829,fit
31831,fit
31833,fit
31835,fit
31837,fit
31839,fit
31841,fit
31843,fit
31845,fit
31847,fit
31849,fit
31851,fit
31853,fit
31855,fit
31857,fit
31859,fit
31861,fit
31863,fit
31865,fit
31867,fit
31869,fit
31871,fit
31873,fit
31875,fit
31877,fit
31879,fit
31881,fit
31883,fit
31885,fit
31887,fit
31889,fit
31891,fit
31893,fit
31895,fit
31897,fit
31899,fit
31901,fit
31903,fit
31905,fit
31907,fit
31909,fit
31911,fit
31913,fit
31915,fit
31917,fit
31919,fit
31921,fit
31923,fit
31925,fit
31927,fit
31929,fit
31931,fit
31933,fit
31935,fit
31937,fit
31939,fit
31941,fit
31943,fit
31945,fit
31947,fit
31949,fit
31951,fit
31953,fit
31955,fit
31957,fit
31959,fit
31961,fit
31963,fit
31965,fit
31967,fit
31969,fit
31971,fit
31973,fit
31975,fit
31977,fit
31979,fit
31981,fit
31983,fit
31985,fit
31987,fit
31989,fit
31991,fit
31993,fit
31995,fit
31997,fit
31999,fit
32001,fit
32003,fit
32005,fit
32007,fit
32009,fit
32011,fit
32013,fit
32015,fit
32017,fit
32019,fit
32021,fit
32023,fit
32025,fit
32027,fit
32029,fit
32031,fit
32033,fit
32035,fit
32037,fit
32039,fit
32041,fit
32043,fit
32045,fit
32047,fit
32049,fit
32051,fit
32053,fit
32055,fit
32057,fit
32059,fit
32061,fit
32063,fit
32065,fit
32067,fit
32069,fit
32071,fit
32073,fit
32075,fit
32077,fit
32079,fit
32081,fit
32083,fit
32085,fit
32087,fit
32089,fit
32091,fit
32093,fit
32095,fit
32097,fit
32099,fit
32101,fit
32103,fit
32105,fit
32107,fit
32109,fit
32111,fit
32113,fit
32115,fit
32117,fit
32119,fit
32121,fit
32123,fit
32125,fit
32127,fit
32129,fit
32131,fit
32133,fit
32135,fit
32137,fit
32139,fit
32141,fit
32143,fit
32145,fit
32147,fit
32149,fit
32151,fit
32153,fit
32155,fit
32157,fit
32159,fit
32161,fit
32163,fit
32165,fit
32167,fit
32169,fit
32171,fit
32173,fit
32175,fit
32177,fit
32179,fit
32181,fit
32183,fit
32185,fit
32187,fit
32189,fit
32191,fit
32193,fit
32195,fit
32197,fit
32199,fit
32201,fit
32203,fit
32205,fit
32207,fit
32209,fit
32211,fit
32213,fit
32215,fit
32217,fit
32219,fit
32221,fit
32223,fit
32225,fit
32227,fit
32229,fit
32231,fit
32233,fit
32235,fit
32237,fit
32239,fit
32241,fit
32243,fit
32245,fit
32247,fit
32249,fit
32251,fit
32253,fit
32255,fit
32257,fit
32259,fit
32261,fit
32263,fit
32265,fit
32267,fit
32269,fit
32271,fit
32273,fit
32275,fit
32277,fit
32279,fit
32281,fit
32283,fit
32285,fit
32287,fit
32289,fit
32291,fit
32293,fit
32295,fit
32297,fit
32299,fit
32301,fit
32303,fit
32305,fit
32307,fit
32309,fit
32311,fit
32313,fit
32315,fit
32317,fit
32319,fit
32321,fit
32323,fit
32325,fit
32327,fit
32329,fit
32331,fit
32333,fit
32335,fit
32337,fit
32339,fit
32341,fit
32343,fit
32345,fit
32347,fit
32349,fit
32351,fit
32353,fit
32355,fit
32357,fit
32359,fit
32361,fit
32363,fit
32365,fit
32367,fit
32369,fit
32371,fit
32373,fit
32375,fit
32377,fit
32379,fit
32381,fit
32383,fit
32385,fit
32387,fit
32389,fit
32391,fit
32393,fit
32395,fit
32397,fit
32399,fit
32401,fit
32403,fit
32405,fit
32407,fit
32409,fit
32411,fit
32413,fit
32415,fit
32417,fit
32419,fit
32421,fit
32423,fit
32425,fit
32427,fit
32429,fit
32431,fit
32433,fit
32435,fit
32437,fit
32439,fit
32441,fit
32443,fit
32445,fit
32447,fit
32449,fit
32451,fit
32453,fit
32455,fit
32457,fit
32459,fit
32461,fit
32463,fit
32465,fit
32467,fit
32469,fit
32471,fit
32473,fit
32475,fit
32477,fit
32479,fit
32481,fit
32483,fit
32485,fit
32487,fit
32489,fit
32491,fit
32493,fit
32495,fit
32497,fit
32499,fit
32501,fit
32503,fit
32505,fit
32507,fit
32509,fit
32511,fit
32513,fit
32515,fit
32517,fit
32519,fit
32521,fit
32523,fit
32525,fit
32527,fit
32529,fit
32531,fit
32533,fit
32535,fit
32537,fit
32539,fit
32541,fit
32543,fit
32545,fit
32547,fit
32549,fit
32551,fit
32553,fit
32555,fit
32557,fit
32559,fit
32561,fit
32563,fit
32565,fit
32567,fit
32569,fit
32571,fit
32573,fit
32575,fit
32577,fit
32579,fit
32581,fit
32583,fit
32585,fit
32587,fit
32589,fit
32591,fit
32593,fit
32595,fit
32597,fit
32599,fit
32601,fit
32603,fit
32605,fit
32607,fit
32609,fit
32611,fit
32613,fit
32615,fit
32617,fit
32619,fit
32621,fit
32623,fit
32625,fit
32627,fit
32629,fit
32631,fit
32633,fit
32635,fit
32637,fit
32639,fit
32641,fit
32643,fit
32645,fit
32647,fit
32649,fit
32651,fit
32653,fit
32655,fit
32657,fit
32659,fit
32661,fit
32663,fit
32665,fit
32667,fit
32669,fit
32671,fit
32673,fit
32675,fit
32677,fit
32679,fit
32681,fit
32683,fit
32685,fit
32687,fit
32689,fit
32691,fit
32693,fit
32695,fit
32697,fit
32699,fit
32701,fit
32703,fit
32705,fit
32707,fit
32709,fit
32711,fit
32713,fit
32715,fit
32717,fit
32719,fit
32721,fit
32723,fit
32725,fit
32727,fit
32729,fit
32731,fit
32733,fit
32735,fit
32737,fit
32739,fit
32741,fit
32743,fit
32745,fit
32747,fit
32749,fit
32751,fit
32753,fit
32755,fit
32757,fit
32759,fit
32761,fit
32763,fit
32765,fit
32767,fit
32769,fit
32771,fit
32773,fit
32775,fit
32777,fit
32779,fit
32781,fit
32783,fit
32785,fit
32787,fit
32789,fit
32791,fit
32793,fit
32795,fit
32797,fit
32799,fit
32801,fit
32803,fit
32805,fit
32807,fit
32809,fit
32811,fit
32813,fit
32815,fit
32817,fit
32819,fit
32821,fit
32823,fit
32825,fit
32827,fit
32829,fit
32831,fit
32833,fit
32835,fit
32837,fit
32839,fit
32841,fit
32843,fit
32845,fit
32847,fit
32849,fit
32851,fit
32853,fit
32855,fit
32857,fit
32859,fit
32861,fit
32863,fit
32865,fit
32867,fit
32869,fit
32871,fit
32873,fit
32875,fit
32877,fit
32879,fit
32881,fit
32883,fit
32885,fit
32887,fit
32889,fit
32891,fit
32893,fit
32895,fit
32897,fit
32899,fit
32901,fit
32903,fit
32905,fit
32907,fit
32909,fit
32911,fit
32913,fit
32915,fit
32917,fit
32919,fit
32921,fit
32923,fit
32925,fit
32927,fit
32929,fit
32931,fit
32933,fit
32935,fit
32937,fit
32939,fit
32941,fit
32943,fit
32945,fit
32947,fit
32949,fit
32951,fit
32953,fit
32955,fit
32957,fit
32959,fit
32961,fit
32963,fit
32965,fit
32967,fit
32969,fit
32971,fit
32973,fit
32975,fit
32977,fit
32979,fit
32981,fit
32983,fit
32985,fit
32987,fit
32989,fit
32991,fit
32993,fit
32995,fit
32997,fit
32999,fit
33001,fit
33003,fit
33005,fit
33007,fit
33009,fit
33011,fit
33013,fit
33015,fit
33017,fit
33019,fit
33021,fit
33023,fit
33025,fit
33027,fit
33029,fit
33031,fit
33033,fit
33035,fit
33037,fit
33039,fit
33041,fit
33043,fit
33045,fit
33047,fit
33049,fit
33051,fit
33053,fit
33055,fit
33057,fit
33059,fit
33061,fit
33063,fit
33065,fit
33067,fit
33069,fit
33071,fit
33073,fit
33075,fit
33077,fit
33079,fit
33081,fit
33083,fit
33085,fit
33087,fit
33089,fit
33091,fit
33093,fit
33095,fit
33097,fit
33099,fit
33101,fit
33103,fit
33105,fit
33107,fit
33109,fit
33111,fit
33113,fit
33115,fit
33117,fit
33119,fit
33121,fit
33123,fit
33125,fit
33127,fit
33129,fit
33131,fit
33133,fit
33135,fit
33137,fit
33139,fit
33141,fit
33143,fit
33145,fit
33147,fit
33149,fit
33151,fit
33153,fit
33155,fit
33157,fit
33159,fit
33161,fit
33163,fit
33165,fit
33167,fit
33169,fit
33171,fit
33173,fit
33175,fit
33177,fit
33179,fit
33181,fit
33183,fit
33185,fit
33187,fit
33189,fit
33191,fit
33193,fit
33195,fit
33197,fit
33199,fit
33201,fit
33203,fit
33205,fit
33207,fit
33209,fit
33211,fit
33213,fit
33215,fit
33217,fit
33219,fit
33221,fit
33223,fit
33225,fit
33227,fit
33229,fit
33231,fit
33233,fit
33235,fit
33237,fit
33239,fit
33241,fit
33243,fit
33245,fit
33247,fit
33249,fit
33251,fit
33253,fit
33255,fit
33257,fit
33259,fit
33261,fit
33263,fit
33265,fit
33267,fit
33269,fit
