model,offset,origin,steps,common_steps,feedback_rmse,hold_rmse
seed42,0.2,31,25,25,0.7588087964602416,0.7562197691082159
seed42,0.2,31,50,50,0.7468519326078883,0.7478210587540998
seed42,0.2,32,5,0,,
seed42,0.2,32,10,0,,
seed42,0.2,32,25,0,,
seed42,0.2,32,50,0,,
seed42,0.2,33,5,0,,
seed42,0.2,33,10,0,,
seed42,0.2,33,25,0,,
seed42,0.2,33,50,0,,
seed42,0.2,34,5,5,0.47138888921916205,0.49267300459071817
seed42,0.2,34,10,10,0.4805114588225715,0.48358978245129364
seed42,0.2,34,25,25,0.4506197616850821,0.45228753544381917
seed42,0.2,34,50,50,0.4500011290050508,0.4515716989086173
seed42,0.2,35,5,0,,
seed42,0.2,35,10,0,,
seed42,0.2,35,25,0,,
seed42,0.2,35,50,0,,
seed42,0.2,36,5,0,,
seed42,0.2,36,10,0,,
seed42,0.2,36,25,0,,
seed42,0.2,36,50,0,,
seed42,0.2,37,5,5,0.4439257692621985,0.42971809807457795
seed42,0.2,37,10,10,0.47223185652371064,0.4612494639697046
seed42,0.2,37,25,25,0.4886308247744833,0.48527801072180793
seed42,0.2,37,50,50,0.5134699274422845,0.5147176030827001
seed42,0.2,38,5,0,,
seed42,0.2,38,10,0,,
seed42,0.2,38,25,0,,
seed42,0.2,38,50,0,,
seed42,0.2,39,5,0,,
seed42,0.2,39,10,0,,
seed42,0.2,39,25,0,,
seed42,0.2,39,50,0,,
seed42,0.2,40,5,5,1.00718926540751,0.9890940989242143
seed42,0.2,40,10,10,0.7738552668705486,0.7601029391591582
seed42,0.2,40,25,25,0.6771940014686171,0.6719562512598853
seed42,0.2,40,50,50,0.6455461295247693,0.6459951613371225
seed42,0.2,41,5,0,,
seed42,0.2,41,10,0,,
seed42,0.2,41,25,0,,
seed42,0.2,41,50,0,,
seed42,0.2,42,5,0,,
seed42,0.2,42,10,0,,
seed42,0.2,42,25,0,,
seed42,0.2,42,50,0,,
seed42,0.2,43,5,5,0.8606810025598856,0.8383477117786444
seed42,0.2,43,10,10,0.9453586160064503,0.9260696125322662
seed42,0.2,43,25,25,0.8781022098593247,0.874724148993638
seed42,0.2,43,50,50,0.8537411527633819,0.8531954764640656
seed42,0.2,44,5,0,,
seed42,0.2,44,10,0,,
seed42,0.2,44,25,0,,
seed42,0.2,44,50,0,,
seed42,0.2,45,5,0,,
seed42,0.2,45,10,0,,
seed42,0.2,45,25,0,,
seed42,0.2,45,50,0,,
seed42,0.2,46,5,5,0.5877316828842938,0.5738683231006654
seed42,0.2,46,10,10,0.6744489260988794,0.6607379261970829
seed42,0.2,46,25,25,0.6116407554475757,0.6086231448762799
seed42,0.2,46,50,50,0.6111855371767089,0.6135298787994904
seed42,0.2,47,5,0,,
seed42,0.2,47,10,0,,
seed42,0.2,47,25,0,,
seed42,0.2,47,50,0,,
seed42,0.2,48,5,0,,
seed42,0.2,48,10,0,,
seed42,0.2,48,25,0,,
seed42,0.2,48,50,0,,
seed42,0.2,49,5,5,0.3582526715351952,0.343515672160388
seed42,0.2,49,10,10,0.5366975788616449,0.519886345048648
seed42,0.2,49,25,25,0.5293494887309477,0.5253528545447711
seed42,0.2,49,50,50,0.5267661101426694,0.5270263108455744
seed42,0.2,50,5,0,,
seed42,0.2,50,10,0,,
seed42,0.2,50,25,0,,
seed42,0.2,50,50,0,,
