mode,pattern,step,flight_id,cohort,metric,continuous,local100ms,local_minus_continuous
Mission,ALL,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,position_m,0.025450799773752707,0.011697976283668173,-0.013752823490084535
Mission,ALL,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q_rad_s,0.21340571602723943,0.19976683348007362,-0.013638882547165804
Mission,ALL,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r_rad_s,0.1281720805606678,0.1268948959275441,-0.001277184633123707
Mission,ALL,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,roll_deg,1.299200874889437,0.8666744459957331,-0.43252642889370396
Mission,ALL,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,velocity_m_s,0.16539917331617993,0.12331025685829199,-0.04208891645788794
Mission,ALL,15,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,attitude_deg,2.3380271544315803,1.319594473462334,-1.0184326809692463
Mission,ALL,15,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,body_rate_rad_s,0.5226594581511881,0.5360572421867106,0.013397784035522498
Mission,ALL,15,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p_rad_s,0.46543857245322656,0.4694169639846984,0.0039783915314718366
Mission,ALL,15,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,position_m,0.053986322214805704,0.016603449228108965,-0.037382872986696736
Mission,ALL,15,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q_rad_s,0.19497880439074447,0.1967675431847391,0.001788738793994632
Mission,ALL,15,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r_rad_s,0.13591143744225462,0.1680793785719077,0.03216794112965307
Mission,ALL,15,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,roll_deg,1.5317147215011993,1.0021044003900548,-0.5296103211111445
Mission,ALL,15,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,velocity_m_s,0.19515819906386414,0.11711960784617466,-0.07803859121768948
Mission,ALL,15,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,attitude_deg,2.712717490852127,1.3494407111014486,-1.3632767797506784
Mission,ALL,15,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,body_rate_rad_s,0.5921070446189457,0.6074306559472967,0.015323611328351028
Mission,ALL,15,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p_rad_s,0.5236016252951043,0.5419909519819347,0.018389326686830354
Mission,ALL,15,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,position_m,0.056731823841091183,0.02151175354611441,-0.03522007029497677
Mission,ALL,15,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q_rad_s,0.22770665173012858,0.23017282446407009,0.0024661727339415074
Mission,ALL,15,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r_rad_s,0.15644065316600614,0.1488876084050441,-0.007553044760962052
Mission,ALL,15,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,roll_deg,1.7065607267211782,0.9801985979524468,-0.7263621287687314
Mission,ALL,15,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,velocity_m_s,0.20770310282925308,0.09787527373040218,-0.1098278290988509
Mission,ALL,15,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,attitude_deg,1.9342754125419808,1.1691256028773358,-0.765149809664645
Mission,ALL,15,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,body_rate_rad_s,0.4708581540220516,0.5106194581771254,0.039761304155073784
Mission,ALL,15,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p_rad_s,0.42728507161405566,0.4559655283074297,0.028680456693374046
Mission,ALL,15,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,position_m,0.1861243253309509,0.058500338892358374,-0.12762398643859255
Mission,ALL,15,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q_rad_s,0.1669862017446707,0.18528788861524692,0.018301686870576234
Mission,ALL,15,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r_rad_s,0.10602313300816336,0.13594702015334945,0.02992388714518608
Mission,ALL,15,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,roll_deg,1.2794758266307447,0.8499719717360783,-0.42950385489466636
Mission,ALL,15,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,velocity_m_s,0.17578138430142307,0.12284611598726856,-0.0529352683141545
Mission,ALL,15,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,attitude_deg,1.7737646388848514,1.2083540639458474,-0.5654105749390039
Mission,ALL,15,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,body_rate_rad_s,0.5096730831355947,0.4985109544178681,-0.011162128717726594
Mission,ALL,15,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p_rad_s,0.47627664941205766,0.4512447613237304,-0.025031888088327237
Mission,ALL,15,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,position_m,0.04635202147560827,0.018307866133668634,-0.028044155341939634
Mission,ALL,15,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q_rad_s,0.15383877315497888,0.1677635650599311,0.013924791904952216
Mission,ALL,15,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r_rad_s,0.0961216489279096,0.12840232881735725,0.03228067988944765
Mission,ALL,15,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,roll_deg,1.3032218328210348,0.9742980742190056,-0.32892375860202916
Mission,ALL,15,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,velocity_m_s,0.1442227866431722,0.10587500358024833,-0.03834778306292387
Mission,ALL,15,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,attitude_deg,3.303861586349525,1.5297420374853754,-1.7741195488641495
Mission,ALL,15,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,body_rate_rad_s,0.5947207054998268,0.5502286842550851,-0.04449202124474172
Mission,ALL,15,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p_rad_s,0.5300577835232556,0.49074118193914745,-0.03931660158410816
Mission,ALL,15,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,position_m,0.059017373584110654,0.018905428053876853,-0.0401119455302338
Mission,ALL,15,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q_rad_s,0.21769234363968493,0.20211920715581533,-0.015573136483869598
Mission,ALL,15,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r_rad_s,0.1577667244824155,0.14435947085439946,-0.013407253628016036
Mission,ALL,15,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,roll_deg,2.6332324589034797,1.1582577319452274,-1.4749747269582523
Mission,ALL,15,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,velocity_m_s,0.2538254668827777,0.14390513890241088,-0.1099203279803668
Mission,ALL,15,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,attitude_deg,2.8696832939162724,1.4113083298510594,-1.458374964065213
Mission,ALL,15,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,body_rate_rad_s,0.5649171476554982,0.5410786190262823,-0.02383852862921587
Mission,ALL,15,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p_rad_s,0.5144219452614952,0.4943212045448428,-0.02010074071665241
Mission,ALL,15,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,position_m,0.05594905730717642,0.01952298865820553,-0.03642606864897089
Mission,ALL,15,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q_rad_s,0.18378000647966164,0.1676315130259036,-0.016148493453758045
Mission,ALL,15,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r_rad_s,0.14335416932894937,0.14179833398371242,-0.0015558353452369555
Mission,ALL,15,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,roll_deg,2.0926460030213563,1.08919680831899,-1.0034491947023663
Mission,ALL,15,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,velocity_m_s,0.21849056210150497,0.13835502091947924,-0.08013554118202573
Mission,ALL,15,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,attitude_deg,2.551377378916682,1.2833822991522619,-1.2679950797644202
Mission,ALL,15,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,body_rate_rad_s,0.5103776650179374,0.4834285648657979,-0.02694910015213947
Mission,ALL,15,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p_rad_s,0.4603132326457966,0.4364376304289825,-0.023875602216814118
Mission,ALL,15,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,position_m,0.048641220350372494,0.014644338473249524,-0.03399688187712297
Mission,ALL,15,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q_rad_s,0.17942145895281772,0.17566336205799984,-0.003758096894817875
Mission,ALL,15,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r_rad_s,0.12794694463305809,0.11070273820090233,-0.017244206432155754
Mission,ALL,15,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,roll_deg,1.814965785913106,0.8434998116656139,-0.9714659742474921
Mission,ALL,15,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,velocity_m_s,0.2014949532994065,0.11240368458340444,-0.08909126871600206
Mission,ALL,15,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,attitude_deg,3.358854480047857,1.4433760021516429,-1.9154784778962142
Mission,ALL,15,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,body_rate_rad_s,0.6318869320741995,0.5934891451356914,-0.03839778693850815
Mission,ALL,15,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p_rad_s,0.5706695119663964,0.5381661963590809,-0.03250331560731545
Mission,ALL,15,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,position_m,0.05792302911760885,0.01739028901708641,-0.040532740100522435
Mission,ALL,15,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q_rad_s,0.2225474740837786,0.21233463334102617,-0.010212840742752416
Mission,ALL,15,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r_rad_s,0.15439513495784832,0.13158122133351302,-0.022813913624335297
Mission,ALL,15,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,roll_deg,2.56252843914457,1.040061179039714,-1.522467260104856
Mission,ALL,15,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,velocity_m_s,0.2562256659165238,0.13801987521859374,-0.11820579069793005
Mission,ALL,15,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,attitude_deg,2.589765754425081,1.1321605558487813,-1.4576051985762997
Mission,ALL,15,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,body_rate_rad_s,0.4693379446998856,0.45286222534633064,-0.016475719353554963
Mission,ALL,15,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p_rad_s,0.4061857711376666,0.39023701720896664,-0.015948753928699932
Mission,ALL,15,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,position_m,0.056171307884731604,0.01882606716960865,-0.037345240715122956
Mission,ALL,15,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q_rad_s,0.19612446966214261,0.19244904723990539,-0.003675422422237229
Mission,ALL,15,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r_rad_s,0.12938370060582918,0.12521725652286367,-0.004166444082965515
Mission,ALL,15,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,roll_deg,1.696678442849046,0.8181531805090562,-0.8785252623399898
Mission,ALL,15,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,velocity_m_s,0.18695863171723048,0.11218559374951977,-0.07477303796771072
Mission,ALL,15,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,attitude_deg,2.550560429219793,1.2500155298485434,-1.3005448993712496
Mission,ALL,15,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,body_rate_rad_s,0.5118764858068344,0.46667635057100343,-0.045200135235830996
Mission,ALL,15,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p_rad_s,0.4645639538570881,0.42062716652784876,-0.043936787329239335
Mission,ALL,15,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,position_m,0.06230487396892883,0.0200604570916522,-0.04224441687727663
Mission,ALL,15,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q_rad_s,0.16490972882053692,0.1558619542989517,-0.009047774521585228
Mission,ALL,15,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r_rad_s,0.1374653022120778,0.12846643044165254,-0.00899887177042527
Mission,ALL,15,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,roll_deg,1.6700785938130365,0.9317820101331201,-0.7382965836799164
Mission,ALL,15,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,velocity_m_s,0.18026007959386134,0.12486876831025641,-0.05539131128360493
Mission,ALL,15,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,attitude_deg,2.847923323593374,1.3386146101867704,-1.5093087134066037
Mission,ALL,15,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,body_rate_rad_s,0.4682629945476693,0.44599237909862843,-0.022270615449040854
Mission,ALL,15,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p_rad_s,0.3995196451186464,0.374439326537017,-0.0250803185816294
Mission,ALL,15,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,position_m,0.047473520739428086,0.010600397614256157,-0.03687312312517193
Mission,ALL,15,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q_rad_s,0.19835126276813672,0.19788608591083492,-0.0004651768573017967
Mission,ALL,15,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r_rad_s,0.14235196778433523,0.1396244566998569,-0.002727511084478329
Mission,ALL,15,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,roll_deg,2.04785170026139,1.0330876124152792,-1.0147640878461106
Mission,ALL,15,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,velocity_m_s,0.20698909774125948,0.1172402284563158,-0.08974886928494367
Mission,ALL,15,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,attitude_deg,2.597182691007447,1.2596482328642424,-1.3375344581432045
Mission,ALL,15,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,body_rate_rad_s,0.5882925386847494,0.5622490365350529,-0.02604350214969653
Mission,ALL,15,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p_rad_s,0.5365765607185177,0.5117174021008511,-0.02485915861766652
Mission,ALL,15,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,position_m,0.041920875558039306,0.013419843928784134,-0.028501031629255172
Mission,ALL,15,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q_rad_s,0.19506053487589547,0.1981143649661045,0.0030538300902090143
Mission,ALL,15,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r_rad_s,0.1412683233683306,0.1223186781092259,-0.018949645259104683
Mission,ALL,15,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,roll_deg,1.7053701656553528,0.9179263495830611,-0.7874438160722917
Mission,ALL,15,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,velocity_m_s,0.19814569887196745,0.12313052560549237,-0.07501517326647508
Mission,ALL,20,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,attitude_deg,2.8700205932687517,1.4722960847801954,-1.3977245084885563
Mission,ALL,20,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,body_rate_rad_s,0.536154243317223,0.5330224256864732,-0.003131817630749767
Mission,ALL,20,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p_rad_s,0.47422686151693055,0.4805550324215795,0.006328170904648933
Mission,ALL,20,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,position_m,0.07757496501718066,0.019898838284819545,-0.05767612673236111
Mission,ALL,20,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q_rad_s,0.21699318005425408,0.18602203736910614,-0.030971142685147945
Mission,ALL,20,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r_rad_s,0.12370047797512147,0.13618849126913402,0.012488013294012543
Mission,ALL,20,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,roll_deg,2.070857382204796,1.2376366646663701,-0.8332207175384259
Mission,ALL,20,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,velocity_m_s,0.23438944267784512,0.1141460455034508,-0.12024339717439432
Mission,ALL,20,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,attitude_deg,3.4095694172856184,1.5459868190855979,-1.8635825982000205
Mission,ALL,20,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,body_rate_rad_s,0.6358121334576339,0.6163228908597743,-0.019489242597859557
Mission,ALL,20,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p_rad_s,0.5834678550266997,0.5594952279645578,-0.023972627062141982
Mission,ALL,20,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,position_m,0.07691474391188026,0.019328408611737905,-0.05758633530014236
Mission,ALL,20,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q_rad_s,0.21170597859039053,0.20372492813115803,-0.007981050459232503
Mission,ALL,20,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r_rad_s,0.1371367651167365,0.1588631044711585,0.021726339354422003
Mission,ALL,20,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,roll_deg,2.3267184767871245,1.3582151199797579,-0.9685033568073667
Mission,ALL,20,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,velocity_m_s,0.26863056872554325,0.11960007567427382,-0.14903049305126942
Mission,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,attitude_deg,2.3902842874343775,1.2314073439039124,-1.158876943530465
Mission,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,body_rate_rad_s,0.6232336319066786,0.6146366768774869,-0.008596955029191666
Mission,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p_rad_s,0.5815523013514281,0.567394354368081,-0.014157946983347047
Mission,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,position_m,0.23937425810589838,0.052730614378868314,-0.18664364372703007
Mission,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q_rad_s,0.18722401796955657,0.19904899680648838,0.011824978836931815
Mission,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r_rad_s,0.12272515636170563,0.1273000507302001,0.004574894368494467
Mission,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,roll_deg,1.46572050691539,0.8017262383376771,-0.6639942685777129
Mission,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,velocity_m_s,0.21800264534496294,0.10026869973031949,-0.11773394561464345
Mission,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,attitude_deg,2.153860246728232,1.223576761787378,-0.9302834849408539
Mission,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,body_rate_rad_s,0.5389964731615291,0.5434075929484941,0.0044111197869649565
Mission,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p_rad_s,0.5078438211021769,0.5101649335924988,0.0023211124903219638
Mission,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,position_m,0.06400423825166539,0.0168267645258904,-0.047177473725774986
Mission,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q_rad_s,0.1481124777565471,0.1414116425987013,-0.006700835157845808
Mission,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r_rad_s,0.10318777455694716,0.12236096053945693,0.019173185982509763
Mission,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,roll_deg,1.5517196724784235,0.9870588998921104,-0.5646607725863131
Mission,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,velocity_m_s,0.19952622463958491,0.0994807861368784,-0.10004543850270652
Mission,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,attitude_deg,3.9696314849942973,1.4031425858089284,-2.566488899185369
Mission,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,body_rate_rad_s,0.547565002365367,0.49798437149284497,-0.049580630872522014
Mission,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p_rad_s,0.48395927069631894,0.4414305268621546,-0.04252874383416433
Mission,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,position_m,0.08865090447956314,0.02080997684632147,-0.06784092763324168
Mission,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q_rad_s,0.20913795617446485,0.1813059582589147,-0.027831997915550133
Mission,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r_rad_s,0.1473941744978758,0.1414615119303376,-0.005932662567538216
Mission,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,roll_deg,3.158669932013911,1.1258278625263698,-2.0328420694875415
Mission,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,velocity_m_s,0.31876940799074255,0.12874919453531175,-0.1900202134554308
Mission,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,attitude_deg,3.65328342780108,1.3407229648129328,-2.312560462988147
Mission,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,body_rate_rad_s,0.5846056313617143,0.5346116521505753,-0.04999397921113902
Mission,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p_rad_s,0.5225942885202307,0.48283159842641304,-0.039762690093817665
Mission,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,position_m,0.0790729520127926,0.018354935661833698,-0.0607180163509589
Mission,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q_rad_s,0.2071806684026071,0.17821025010998293,-0.028970418292624173
Mission,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r_rad_s,0.1599605502165751,0.14430803923222538,-0.01565251098434972
Mission,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,roll_deg,2.559869399555241,0.971461771011687,-1.5884076285435538
Mission,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,velocity_m_s,0.2757124685961836,0.13254403565128695,-0.14316843294489665
Mission,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,attitude_deg,3.260201014410322,1.3377396969679725,-1.9224613174423497
Mission,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,body_rate_rad_s,0.5111780309035271,0.48470083020798205,-0.026477200695545045
Mission,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p_rad_s,0.45728476546292945,0.4365182605263503,-0.020766504936579167
Mission,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,position_m,0.07099602785891783,0.013560078934921727,-0.0574359489239961
Mission,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q_rad_s,0.19094488365154225,0.1787881381832137,-0.01215674546832854
Mission,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r_rad_s,0.12497145925283436,0.11101999902991011,-0.013951460222924247
Mission,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,roll_deg,2.3373321048757973,0.9930326647830028,-1.3442994400927946
Mission,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,velocity_m_s,0.2544449905542497,0.11395019118626935,-0.14049479936798032
Mission,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,attitude_deg,4.1602245593883325,1.481140903618133,-2.6790836557701994
Mission,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,body_rate_rad_s,0.5783338662488059,0.5169047317635235,-0.06142913448528242
Mission,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p_rad_s,0.4960864046591306,0.45108882874615297,-0.04499757591297765
Mission,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,position_m,0.08454296069754412,0.014039299557265225,-0.0705036611402789
Mission,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q_rad_s,0.26690855413818565,0.21957435181649085,-0.0473342023216948
Mission,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r_rad_s,0.1288506340548966,0.12361497573192792,-0.005235658322968684
Mission,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,roll_deg,3.028998044815676,1.141506504044566,-1.8874915407711101
Mission,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,velocity_m_s,0.2964559398677921,0.1355691608370286,-0.1608867790307635
Mission,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,attitude_deg,3.28584659388911,1.1708480857983528,-2.1149985080907574
Mission,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,body_rate_rad_s,0.4717948552725993,0.4367609684487012,-0.035033886823898075
Mission,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p_rad_s,0.40239338681600983,0.3847360827245623,-0.017657304091447557
Mission,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,position_m,0.07740595076442987,0.018231823576755502,-0.05917412718767437
