seed,tau_s,interval,group,flight_id,cohort,n_origins,axis,component,error_mse,rmse,true_amplitude,pred_amplitude,cross_term
17,0.05,500_1000ms,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,q,fast,0.028832281994945134,0.16980071258668245,0.3259484296937328,0.3114240816015697,0.015132060553972076
17,0.05,500_1000ms,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,r,raw,0.03289007771572241,0.18135621774762067,0.2835329337004697,0.22054144910171233,0.0035505098249044315
17,0.05,500_1000ms,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,r,slow,0.023104214896616914,0.1520007068951224,0.2692358454154,0.21625792597741242,0.0035505098249044315
17,0.05,500_1000ms,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,r,fast,0.00623535299420106,0.07896425136858488,0.07090337598054582,0.04394802333479432,0.0035505098249044315
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,p,raw,0.2609096400499901,0.5107931480061083,0.807243503202403,0.6456319504126267,0.0699129123654726
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,p,slow,0.05525659372361101,0.235067211077196,0.6404670191052795,0.5950956608601624,0.0699129123654726
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,p,fast,0.13574013396090648,0.368429279456596,0.3983113987203594,0.20099634131011124,0.0699129123654726
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,q,raw,0.08069211162677475,0.284063569693079,0.6482293502250137,0.6377902634969065,0.019544877295549504
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,q,slow,0.02466092962844173,0.1570379878514805,0.5261975694978457,0.5238589972951647,0.019544877295549504
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,q,fast,0.03648630470278353,0.19101388615172335,0.31309640965805213,0.29438370262745606,0.019544877295549504
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,raw,0.01971758474424235,0.14041931756080553,0.2353905655215197,0.19357199459086047,0.002918413426712178
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,slow,0.011936986040944867,0.10925651486728316,0.2182746707402432,0.18853130049470718,0.002918413426712178
17,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,fast,0.004862185276585312,0.06972937169217368,0.06371867567328127,0.03692648615055862,0.002918413426712178
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,raw,0.28248513622632976,0.5314933077907282,0.9895816646613507,0.8381232421043184,0.07811524167912316
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,slow,0.052504199317128325,0.22913794822579764,0.7987079491416734,0.7641468722734269,0.07811524167912316
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,fast,0.15186569523007828,0.38969949349476746,0.46963053159522,0.27282463574681165,0.07811524167912316
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,raw,0.07497331382003167,0.2738125523419839,0.6296204814757632,0.6367200126461502,0.017805515401600396
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,slow,0.024836004635136116,0.1575944308506367,0.5030878158789851,0.5119331005222519,0.017805515401600396
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,fast,0.03233179378329516,0.17981043847145015,0.3104726423218484,0.30475965392023574,0.017805515401600396
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,raw,0.015764437153611196,0.12555650980180674,0.17059991773119582,0.16213916293056121,0.0019099311938560062
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,slow,0.010654518982762652,0.10322072942370952,0.1575424783739761,0.15569488433455375,0.0019099311938560062
17,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,fast,0.0031999869769925387,0.05656842738659559,0.05491710207353119,0.03597250509184461,0.0019099311938560062
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,raw,0.28420158346376934,0.53310560254397,0.8936034307250811,0.7256522599172126,0.07817439938150637
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,slow,0.05271664239077555,0.2296010505001568,0.7264624558530154,0.6844819436248559,0.07817439938150637
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,fast,0.15331054169148745,0.39154890076654214,0.41886943448943276,0.19495445330557756,0.07817439938150637
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,raw,0.05362053583391565,0.23156108445487045,0.6608012687047481,0.6470055949642907,0.011559152583029917
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,slow,0.019664706984394188,0.14023090595298238,0.5312378265395545,0.5209572190411271,0.011559152583029917
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,fast,0.02239667626649154,0.14965519124471272,0.31578455325104765,0.3055264671084518,0.011559152583029917
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,raw,0.01748326844637908,0.13222431110192664,0.19392808752688295,0.17524128570859726,0.002137785244690968
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,slow,0.011381712926194219,0.10668511108019815,0.17871326615159336,0.16684626358490032,0.002137785244690968
17,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,fast,0.003963770275493891,0.06295848056849761,0.0587618535116721,0.04078013024318577,0.002137785244690968
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,raw,0.29550392236724415,0.5436027247606878,1.0200773419287512,0.8179571459044025,0.07971275794497674
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,slow,0.059639865978198967,0.24421274737040033,0.8065124106800372,0.7378910348208179,0.07971275794497674
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,fast,0.15615129844406847,0.3951598391082632,0.4960704490099997,0.27644647923093496,0.07971275794497674
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,raw,0.05968459971459472,0.24430431783862258,0.6066777594160935,0.6056210632021293,0.012591939451972671
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,slow,0.023135534088061217,0.15210369518213954,0.47771478584223476,0.4810426841070116,0.012591939451972671
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,fast,0.023957126174560833,0.1547808973179857,0.3071823167132666,0.3009793205006093,0.012591939451972671
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,raw,0.0176372432728966,0.13280528330189503,0.2225752428616824,0.18416177369632306,0.0015325338321651488
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,slow,0.013418982349836564,0.11584033127471867,0.20909691483380882,0.17769471020227384,0.0015325338321651488
17,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,fast,0.0026857270908948864,0.05182400110851039,0.059629283383023535,0.037328958044388766,0.0015325338321651488
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,raw,0.25697410666769344,0.5069261353172604,0.9279602127126227,0.7636822022745116,0.0691336519728
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,slow,0.05342321369602572,0.23113462245199382,0.7641710167673705,0.7232277754182885,0.0691336519728
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,fast,0.1344172409988677,0.3666295691823938,0.423471083881261,0.19698027421340986,0.0691336519728
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,raw,0.060364150994814986,0.2456911699569502,0.6676226696521176,0.6627140632094214,0.012517865848727426
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,slow,0.02363798434310141,0.15374649375872418,0.5369517817564124,0.5338922978963613,0.012517865848727426
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,fast,0.024208300802986152,0.15559016936486106,0.31697262903869444,0.3131299915832912,0.012517865848727426
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,raw,0.01827896308421122,0.13519971554781918,0.22479258215062586,0.18635933211742822,0.0022583668639991083
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,slow,0.012117581961236218,0.1100798889953847,0.20733553070733496,0.1810997280076671,0.0022583668639991083
17,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,fast,0.0039030142589758943,0.06247410870893553,0.06551531986407637,0.037976287163878616,0.0022583668639991083
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,raw,0.27822556355390493,0.5274709125192639,0.814340194764838,0.6716005391945173,0.06851087475081905
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,slow,0.07621720847832836,0.2760746429470268,0.6727586357026334,0.6145600057152639,0.06851087475081905
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,fast,0.13349748032475758,0.3653730700595729,0.37101190119357846,0.21419217608621816,0.06851087475081905
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,raw,0.08511667701656603,0.2917476255542897,0.837674513011983,0.7892838202750758,0.01886492258662942
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,slow,0.03368005292269313,0.1835212601381462,0.6934498432066909,0.6660028372199758,0.01886492258662942
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,fast,0.032571701507243464,0.18047631841115183,0.3744717772996617,0.336410846398523,0.01886492258662942
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,raw,0.041223953766781084,0.20303682859713182,0.33673136960268707,0.29049528377721595,0.003582678373797255
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,slow,0.03268440864100636,0.1807882978541652,0.323274872350534,0.2878134541704611,0.003582678373797255
17,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,fast,0.004956866751977465,0.07040501936635957,0.07969681097599278,0.04296128772457965,0.003582678373797255
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,raw,0.27795457495792936,0.5272139745472699,0.7929677805843774,0.6360159401100514,0.06735596155285506
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,slow,0.07911994431472925,0.28128267688346764,0.6538832077993632,0.5936843950706985,0.06735596155285506
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,fast,0.13147866909034503,0.36259987464193233,0.37096901286662504,0.18850603359372417,0.06735596155285506
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,raw,0.07827960061252759,0.27978491848655385,0.8268047836135625,0.7788308238394511,0.015907022204602748
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,slow,0.03268671550600499,0.18079467775906732,0.6930344772080915,0.6626848423407561,0.015907022204602748
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,fast,0.029685862901919845,0.17229585863252733,0.3598326684127737,0.32741797684994023,0.015907022204602748
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,raw,0.03961793313018335,0.1990425410061461,0.3934386939088818,0.3070619625930246,0.0036092974917022428
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,slow,0.03136375724484126,0.17709815709047133,0.38216171394182297,0.30814533524201243,0.0036092974917022428
17,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,fast,0.004644878393639854,0.06815334469884698,0.07757506605670537,0.04231140124440828,0.0036092974917022428
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,raw,0.23812149326528484,0.48797693927611463,0.7105853588686064,0.5474758306899887,0.06204461861022889
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,slow,0.05493575622915905,0.23438377979109187,0.5587557615828765,0.49977221870504296,0.06204461861022889
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,fast,0.12114111842589691,0.34805332698581826,0.35472046709153404,0.17837890821319885,0.06204461861022889
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,raw,0.05939894944906289,0.24371899689819604,0.8243384168963671,0.7761581731262611,0.011461577316177028
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,slow,0.026721465737378786,0.16346701727681578,0.6916788935611704,0.666958161652576,0.011461577316177028
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,fast,0.02121590639550707,0.14565681032999134,0.367020449307929,0.32358836614980097,0.011461577316177028
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,raw,0.02574324906108767,0.16044702883222134,0.29400974382266615,0.23821156901608936,0.0022153786824548813
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,slow,0.019870086655001458,0.14096129488267856,0.284707899177425,0.23830872324032978,0.0022153786824548813
17,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,fast,0.003657783723631327,0.06047961411609144,0.06790556559799331,0.03870717409389964,0.0022153786824548813
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,raw,0.2609648288393882,0.5108471677903169,0.7723450749629152,0.6582573712129627,0.06427402357892747
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,slow,0.07197508786058603,0.2682817322528428,0.63237089571707,0.5949337701433456,0.06427402357892747
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,fast,0.1247157173998747,0.35315112544047583,0.3558231658511094,0.21967909219050083,0.06427402357892747
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,raw,0.07054835547709408,0.2656094039696149,0.8446646389514834,0.7809721886942862,0.013218712159365036
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,slow,0.03215105479556753,0.1793071521037784,0.7038873214572704,0.6661033519996711,0.013218712159365036
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,fast,0.02517858852216152,0.15867762451638076,0.377179874518664,0.32659774451222684,0.013218712159365036
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,raw,0.035419461795483345,0.18820058925381541,0.3240861073656893,0.2690778419666374,0.003090141947340688
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,slow,0.02824178464812306,0.16805292216478432,0.31168339683220503,0.2667745036356598,0.003090141947340688
17,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,fast,0.00408753520001959,0.06393383454806688,0.0729070408827236,0.04333210417934891,0.003090141947340688
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,raw,0.1965838876860401,0.4433778159606546,0.7328129028801084,0.6307445117539743,0.04774168213323646
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,slow,0.05430184868294952,0.23302757064980428,0.6022871020102734,0.56374157348664,0.04774168213323646
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,fast,0.09454035686985407,0.3074741564259573,0.3381158338900414,0.22824115797556807,0.04774168213323646
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,raw,0.06554715198773645,0.2560217802995215,0.7662067504929413,0.7257010722735938,0.01276954447004648
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,slow,0.02930899465702078,0.17119869934383491,0.6208247220874898,0.6027788505937208,0.01276954447004648
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,fast,0.023468612860669178,0.15319468940100103,0.35956008287692703,0.3212642657415847,0.01276954447004648
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,raw,0.028537061235502127,0.1689291604060771,0.29158450978655964,0.2528336269052018,0.002642178967949897
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,slow,0.0222853572044679,0.149282809474058,0.2843462549705949,0.2518258702224999,0.002642178967949897
17,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,fast,0.0036095250630843283,0.060079323091096225,0.06504747446632397,0.04151605288173686,0.002642178967949897
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,raw,0.19619659556155022,0.44294084882922036,0.8087910153883198,0.7032919220200562,0.04998236596085208
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,slow,0.05048380511641913,0.22468601451006942,0.6774747169301585,0.6344699716180277,0.04998236596085208
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,fast,0.09573042448427899,0.30940333625266386,0.3597722836232008,0.2485240954665298,0.04998236596085208
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,raw,0.05848763816217445,0.2418421761442252,0.8016306766453659,0.7514383208467849,0.010932269372927706
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,slow,0.02645557058265655,0.16265168484419873,0.6539842936921221,0.6270715018453001,0.010932269372927706
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,fast,0.02109979820659019,0.14525769586011678,0.36822892163332477,0.32750697784027805,0.010932269372927706
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,raw,0.029471033874651067,0.17167129601261555,0.2838115987253109,0.22774274412953502,0.002261268147194905
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,slow,0.023634584086499707,0.15373543536380838,0.27505180441691734,0.22495154976495796,0.002261268147194905
17,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,fast,0.003575181640956459,0.05979282265419872,0.061790911400924346,0.03948203412315627,0.002261268147194905
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,raw,0.2195344020647451,0.4685449840354126,0.7777765146049578,0.6813693051072564,0.05458225269333293
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,slow,0.05937478994528438,0.24366942759666094,0.6390105172623473,0.6150274303493001,0.05458225269333293
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,fast,0.10557735942612775,0.3249266985431141,0.35609335054287045,0.235508795945188,0.05458225269333293
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,raw,0.06226791120124582,0.24953539067884903,0.7453906496723628,0.6854630253754169,0.011582677109734442
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,slow,0.02876815821825264,0.16961178679046052,0.5987731957970021,0.5625240405398745,0.011582677109734442
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,fast,0.021917075873258748,0.14804416865671793,0.3576026975759552,0.3147913393135283,0.011582677109734442
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,raw,0.02804749301454376,0.16747385770484824,0.32531468376740597,0.27694390961744947,0.002190180867303724
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,slow,0.022316926709152494,0.14938850929423084,0.3175847934758904,0.27613520413130777,0.002190180867303724
17,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,fast,0.0035403854380875437,0.05950113812430434,0.0650095721102283,0.0412966586222447,0.002190180867303724
17,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,raw,0.28329962036919387,0.5322589786647041,0.8781432458500358,0.7562290602081375,0.07277899179903984
17,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,slow,0.07335781979637832,0.2708464875097669,0.7393713798890295,0.701788171127566,0.07277899179903984
17,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,fast,0.13716280877377574,0.37035497670988,0.3808874482342032,0.23142714703956213,0.07277899179903984
17,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,q,raw,0.08330689446552766,0.2886293374997207,0.829212971491847,0.7882119174044313,0.01691451616011875
