tau_s,interval,group,cohort,axis,component,rmse_mean,rmse_std,true_amplitude_mean,true_amplitude_std,pred_amplitude_mean,pred_amplitude_std,error_mse_mean,error_mse_std,cross_term_mean,cross_term_std,relative_error,amplitude_ratio
0.2,500_1000ms,ALL,Sep7,r,raw,0.14796540543236827,0.0012769664197707514,0.23543210288453312,0.0,0.19660903430846952,0.0013566740287798218,0.02230971817557682,0.0004078193243313211,0.0025742302470431393,0.00012414323113661062,0.628484406414776,0.835098662839943
0.2,500_1000ms,ALL,Sep7,r,slow,0.09159325458078708,0.001989157900864771,0.19131907503295112,0.0,0.1729184117783885,0.0013814140999557935,0.008596217389022656,0.00040814670502854923,0.0025742302470431393,0.00012414323113661062,0.47874606630317373,0.903822118879712
0.2,500_1000ms,high,ALL,p,fast,0.49683474416038437,0.003198639071862282,0.561310079485186,0.0,0.3491040277469757,0.009578961782252766,0.2500107255287132,0.003321227007258213,0.028066337372573955,0.00016541247789869537,0.8851341928797428,0.6219450540905336
0.2,500_1000ms,high,ALL,p,raw,0.5434686259232526,0.003786564915394397,0.8840217339901839,0.0,0.7321726881234766,0.003631745284446015,0.2989075774008744,0.004310498838981561,0.028066337372573955,0.00016541247789869537,0.614768398815506,0.8282292843849997
0.2,500_1000ms,high,ALL,p,slow,0.14203915414807547,0.003781374127666171,0.6286589267235726,0.0,0.6114916121600574,0.002586567706810155,0.020830514499587297,0.001155132910796908,0.028066337372573955,0.00016541247789869537,0.2259399303981115,0.9726921644889586
0.2,500_1000ms,high,ALL,q,fast,0.2665091700198236,0.013350218650164008,0.48015689368202624,0.0,0.42000217363459247,0.004768254355209971,0.07233528405708728,0.007734051594332086,0.008375756072944758,0.0006439534925255999,0.5550460141811765,0.8747186162711433
0.2,500_1000ms,high,ALL,q,raw,0.3044976140116322,0.012983324216942066,0.7924884689325694,0.0,0.7433162381782323,0.00328509486611103,0.09433236393020054,0.008589383314006827,0.008375756072944758,0.0006439534925255999,0.3842297092622316,0.9379521183184294
0.2,500_1000ms,high,ALL,q,slow,0.11539204916070271,0.002625830668461298,0.5924696362899554,0.0,0.5736459101200105,0.001273534367513123,0.013621323800168506,0.0005993749833422502,0.008375756072944758,0.0006439534925255999,0.19476449440225777,0.9682283698320491
0.2,500_1000ms,high,ALL,r,fast,0.12115280442429417,0.0015013121023565534,0.15152419840501782,0.0,0.09886672970311698,0.001634366202512108,0.014879311149112286,0.00033536251468234255,0.004158637584853224,0.0004732143189729899,0.7995607678481678,0.6524814567165725
0.2,500_1000ms,high,ALL,r,raw,0.18257009539782143,0.003043431297377503,0.334618332494784,0.0,0.2735186664730481,0.0031853578070310255,0.03413682477747528,0.0010107339714458873,0.004158637584853224,0.0004732143189729899,0.5456069726863136,0.8174049055644962
0.2,500_1000ms,high,ALL,r,slow,0.12111068127000098,0.0012068168426396465,0.279354752692161,0.0,0.24436515842250392,0.0031595515062982464,0.015098876043509768,0.00023575338681998113,0.004158637584853224,0.0004732143189729899,0.43353721425123076,0.8747485269806226
0.2,500_1000ms,high,Sep17,p,fast,0.47259534596401576,0.004533139202276613,0.5287297568498258,0.0,0.35015552389078164,0.01124639451756611,0.22506324536734498,0.004547675970931937,0.026317448127423444,0.0004441903476461773,0.893831564880594,0.6622580237908487
0.2,500_1000ms,high,Sep17,p,raw,0.523740994639814,0.005322753070105221,0.835902102661599,0.0,0.6978402684488048,0.003387046939135215,0.2766614692670242,0.005959454897243292,0.026317448127423444,0.0004441903476461773,0.6265578145720275,0.8348349241218666
0.2,500_1000ms,high,Sep17,p,slow,0.15744533577860206,0.0047963008170426565,0.5945110202212474,0.0,0.5722294057713602,0.0031868430579197354,0.025280775772255727,0.0015887561212673614,0.026317448127423444,0.0004441903476461773,0.26483165227115346,0.9625211077809877
0.2,500_1000ms,high,Sep17,q,fast,0.28688138142383085,0.022522162342834467,0.5243598243234885,0.0,0.43692333298684743,0.006460596531218964,0.08360295407663994,0.01349269729252433,0.009525018583845954,0.0013180089729314735,0.5471078601301227,0.8332509714117616
0.2,500_1000ms,high,Sep17,q,raw,0.32832705328448447,0.022482371388617996,0.85897410668764,0.0,0.7864603012181323,0.002953221264503694,0.1091254654784297,0.015410814192221874,0.009525018583845954,0.0013180089729314735,0.38223160713257487,0.9155809180917757
0.2,500_1000ms,high,Sep17,q,slow,0.12618802361142153,0.004364777458608132,0.6357309960436891,0.0,0.6118231603091547,0.0011647372365433768,0.015997492817943812,0.001088298054096088,0.009525018583845954,0.0013180089729314735,0.1984927971055694,0.962393157037617
0.2,500_1000ms,high,Sep17,r,fast,0.12918214665410369,0.00036679305987233124,0.17445602911983035,0.0,0.10608472860708,0.0019385361497090213,0.01686177765051644,6.959427608549248e-05,0.005856580478883673,0.0005531016640988322,0.7404854237818921,0.6080886349546138
0.2,500_1000ms,high,Sep17,r,raw,0.1998155542886018,0.0036944088960977894,0.3747084030479703,0.0,0.30839346770249204,0.0035466236481943025,0.04049156532249235,0.0013285890718029913,0.005856580478883673,0.0005531016640988322,0.5332561337382693,0.8230225561902101
0.2,500_1000ms,high,Sep17,r,slow,0.1324786663818271,0.0030022610620084114,0.3176983950003407,0.0,0.2807967087973675,0.003983918022971108,0.01777320719309224,0.0007126437128693095,0.005856580478883673,0.0005531016640988322,0.41699507604275127,0.8838467968875524
0.2,500_1000ms,high,Sep7,p,fast,0.5183808758904899,0.0020200835286007445,0.5902703662721726,0.0,0.34816936450803704,0.008114795689238298,0.27218626344992936,0.0022830865415118507,0.029620905590485514,0.0002714515896247034,0.8782092165058231,0.5898472706784958
0.2,500_1000ms,high,Sep7,p,raw,0.561004298175198,0.0024249590828523144,0.9267947396155929,0.0,0.7626903945009627,0.003961494695840078,0.31868189574207473,0.002850866722246919,0.029620905590485514,0.0002714515896247034,0.6053166620344501,0.8229334521442192
0.2,500_1000ms,high,Sep7,p,slow,0.12834477047649628,0.0028991903155961393,0.6590126213923061,0.0,0.646391351172233,0.0029817866644835864,0.016874726701659803,0.0007732212307650177,0.029620905590485514,0.0002714515896247034,0.1947531296219188,0.9808482116876488
0.2,500_1000ms,high,Sep7,q,fast,0.24840053766070605,0.005526488554322095,0.44086539977850436,0.0,0.4049611430992548,0.004813052575495898,0.062319577373040475,0.0028756353936170765,0.007354189396588138,0.0001918157650282885,0.5634384957075452,0.9185595950662305
0.2,500_1000ms,high,Sep7,q,raw,0.2833158902135413,0.004874539558919965,0.7333901242613958,0.0,0.7049659599205436,0.0046335744041990715,0.08118294033177463,0.0028666835603798533,0.007354189396588138,0.0001918157650282885,0.3863099336098525,0.9612427773424431
0.2,500_1000ms,high,Sep7,q,slow,0.10579562742673042,0.0012150765844456764,0.5540150942866366,0.0,0.5397105766185492,0.0014278167074369289,0.01150917356214601,0.00024626270594441146,0.007354189396588138,0.0001918157650282885,0.19096163356876666,0.9741802744805963
0.2,500_1000ms,high,Sep7,r,fast,0.11401561133113018,0.002518442519474783,0.13114034888074008,0.0,0.09245073067737204,0.0016627417221474305,0.013117118703419703,0.0005721224567002995,0.0026493550123817115,0.0005259221050830172,0.8694167150250359,0.7049754821183781
0.2,500_1000ms,high,Sep7,r,raw,0.16724079860601662,0.0025169096352620117,0.298982714225285,0.0,0.2425188431579868,0.005596357876014383,0.028488166515237875,0.0007560042423855625,0.0026493550123817115,0.0005259221050830172,0.5593661126509134,0.8111467038701362
0.2,500_1000ms,high,Sep7,r,slow,0.11100580561504446,0.00041860740708739313,0.2452715150848901,0.0,0.21198155808929184,0.004131631365854832,0.012721692799436461,0.00019086146152451925,0.0026493550123817115,0.0005259221050830172,0.4525833567612799,0.864273040495239
0.2,500_1000ms,low,ALL,p,fast,0.4596644332365412,0.0022815580723875633,0.5374602421076614,0.0,0.32916405708724733,0.018504442580867315,0.21223050224395046,0.0022100331211623225,0.024124715094727398,0.0002560178866621435,0.8552529047245573,0.6124435470732192
0.2,500_1000ms,low,ALL,p,raw,0.499432682015338,0.0032471718714968192,0.8115263640718379,0.0,0.6652785465979772,0.00940701404457444,0.25032736502205466,0.0033253426024203183,0.024124715094727398,0.0002560178866621435,0.6154238532799253,0.8197867328178207
0.2,500_1000ms,low,ALL,p,slow,0.11714262977931932,0.00353972853825494,0.55974088101616,0.0,0.5468537826384349,0.0012486226949223955,0.013972147683376797,0.0008730673977051823,0.024124715094727398,0.0002560178866621435,0.2092801039771425,0.9769766711441019
0.2,500_1000ms,low,ALL,q,fast,0.22571125037119588,0.02319904442032298,0.4774089388858227,0.0,0.4469459191239149,0.005763816270526842,0.051866706671305544,0.010987381237488235,0.00670976114327624,0.0011196194453546198,0.47278387978650116,0.9361909313365552
0.2,500_1000ms,low,ALL,q,raw,0.25239490220827737,0.023859945334966125,0.7328746188304852,0.0,0.7047665184731376,0.00428038696724946,0.06465942602868922,0.01257035477266927,0.00670976114327624,0.0011196194453546198,0.344390289584659,0.9616467815433393
0.2,500_1000ms,low,ALL,q,slow,0.07771786891649306,0.003007820516693485,0.5147296837293989,0.0,0.5042216689457069,0.00035279919896957605,0.0060829582141074395,0.00046974044818795096,0.00670976114327624,0.0011196194453546198,0.1509877346754117,0.9795853724472277
0.2,500_1000ms,low,ALL,r,fast,0.10326628364371492,0.000596612375103857,0.11381494093380774,0.0,0.07310145576626763,0.0007322776601191711,0.010809275701924963,0.00013505376851896304,0.0031834911764178297,0.00036301842121972956,0.9073174646180444,0.6422834749682103
0.2,500_1000ms,low,ALL,r,raw,0.14684182535994364,0.002495757500868229,0.24220720489359446,0.0,0.20380351066584745,0.0009167038745736531,0.022018942099517783,0.0007441858151651092,0.0031834911764178297,0.00036301842121972956,0.6062653067007384,0.8414428082574242
0.2,500_1000ms,low,ALL,r,slow,0.08827637202148982,0.0019126967427213599,0.20031306140901448,0.0,0.18257867737499986,0.0004031133938814585,0.008026175221174991,0.00034442376168135623,0.0031834911764178297,0.00036301842121972956,0.4406920417497908,0.9114666616881103
0.2,500_1000ms,low,Sep17,p,fast,0.43433077328835434,0.003914551850459458,0.499427387057199,0.0,0.32230913164913505,0.01865012436903031,0.18911664912309326,0.0034855126780811967,0.022661810035480318,0.00037196637056929714,0.8696575008582995,0.645357343233204
0.2,500_1000ms,low,Sep17,p,raw,0.47627691895776286,0.004729356223050703,0.7520123956977426,0.0,0.6200561307597682,0.008770745790424537,0.2273014483013299,0.004603771134189128,0.022661810035480318,0.00037196637056929714,0.6333365270074531,0.824529135832208
0.2,500_1000ms,low,Sep17,p,slow,0.12393071253496253,0.006371450935989325,0.5159208098028796,0.0,0.49774231320890133,0.003364836802229848,0.015522989142756308,0.001617817917838013,0.022661810035480318,0.00037196637056929714,0.2402126647737147,0.9647649479366344
0.2,500_1000ms,low,Sep17,q,fast,0.2293848601604159,0.034708870533475995,0.5364894580941547,0.0,0.4736801691221028,0.01066680471662696,0.05414674561450838,0.017065669296125553,0.007118946477643263,0.0016286490257463146,0.4275663886766597,0.8829253995126428
0.2,500_1000ms,low,Sep17,q,raw,0.2568807236670778,0.03543796252565689,0.8238959812375451,0.0,0.7713860358037223,0.008281874083506212,0.06754752500353,0.019385221490762668,0.007118946477643263,0.0016286490257463146,0.3117878100111938,0.9362662925543714
0.2,500_1000ms,low,Sep17,q,slow,0.07893891127160252,0.00449248264555342,0.5722369618996177,0.0,0.5616929317498452,0.0008659386895677904,0.006281832911378366,0.0007024268806653081,0.007118946477643263,0.0016286490257463146,0.13794794207202934,0.9815740141727823
0.2,500_1000ms,low,Sep17,r,fast,0.10491780026090491,0.0006344079524394447,0.12633030602631326,0.0,0.07663895749000027,0.001454292144776333,0.01102698375287229,0.00013971288239937002,0.0036345373966733333,0.0006542181310811333,0.8305038083185807,0.606655361651995
0.2,500_1000ms,low,Sep17,r,raw,0.15305590407534445,0.005502111974130606,0.2672542361173589,0.0,0.22618982504751714,0.001382287149813985,0.023576696896343296,0.0017008189727202834,0.0036345373966733333,0.0006542181310811333,0.572697766362563,0.8463470152375463
0.2,500_1000ms,low,Sep17,r,slow,0.09395559142115929,0.005447221898007897,0.22636362274873564,0.0,0.20620099783355894,0.0005802314855774388,0.008915175746797675,0.001008143109357276,0.0036345373966733333,0.0006542181310811333,0.4150648866644545,0.9109281576679956
0.2,500_1000ms,low,Sep7,p,fast,0.4821832420793741,0.004614877064793053,0.5712672243747391,0.0,0.3352573241433472,0.018383421390897402,0.23277614946249017,0.004476440692620912,0.02542507514739147,0.0006301894766006221,0.844058999896469,0.5868660231825685
0.2,500_1000ms,low,Sep7,p,raw,0.5200155825109605,0.005126347016330169,0.8644276692932561,0.0,0.7054762495652742,0.00997316147092254,0.27079484655158775,0.005366977222200524,0.02542507514739147,0.0006301894766006221,0.6015721164225549,0.8161194679736035
0.2,500_1000ms,low,Sep7,p,slow,0.11110877844096978,0.001285426367627099,0.5986920554279647,0.0,0.5905084221313536,0.00128470547424615,0.01259362194170612,0.0002677633688550169,0.02542507514739147,0.0006301894766006221,0.18558585742639527,0.9863308136087405
0.2,500_1000ms,low,Sep7,q,fast,0.2224458194474448,0.016651317921217285,0.4248929218117498,0.0,0.42318214134774773,0.003509894056674244,0.049840005388458584,0.0073233515135001405,0.006346040846061107,0.0009063649536228028,0.5235338317685606,0.9959736197611688
0.2,500_1000ms,low,Sep7,q,raw,0.2484075053560103,0.017244674901672204,0.6519667411353207,0.0,0.6455491697348402,0.002895576493768808,0.062092226939941854,0.008454202381959396,0.006346040846061107,0.0009063649536228028,0.3810125420254396,0.990156596961825
0.2,500_1000ms,low,Sep7,q,slow,0.07663249793417354,0.0017034951930832974,0.4636121031336488,0.0,0.45313610200869503,0.0003712716990072107,0.00590618070542217,0.00026486783456632047,0.006346040846061107,0.0009063649536228028,0.16529442914927986,0.9774035210596437
0.2,500_1000ms,low,Sep7,r,fast,0.10179826887287935,0.0005630677540236919,0.10269017196269174,0.0,0.06995700978961637,0.0002142743409476688,0.010615757434416227,0.00013101135679734224,0.0027825612028573813,0.00011282211496436587,0.991314620739593,0.6812434768833806
0.2,500_1000ms,low,Sep7,r,raw,0.1413181998351429,0.0012896048836269153,0.21994317713913722,0.0,0.18390456454880774,0.0005218757056737485,0.02063427116900621,0.00041189770680690217,0.0027825612028573813,0.00011282211496436587,0.6425214079077537,0.8361458033884304
0.2,500_1000ms,low,Sep7,r,slow,0.0832281769995614,0.0023326660933501906,0.17715700688481792,0.0,0.161581059189614,0.0002676645991114105,0.007235952531732606,0.0004467131610314205,0.0027825612028573813,0.00011282211496436587,0.4697989566603698,0.9120782859843024
